epoch_utc,sat,tgt,x_s_km,y_s_km,z_s_km,x_t_km,y_t_km,z_t_km,los_u_x,los_u_y,los_u_z,range_km,visible
2025-01-01T00:00:00.000000Z,LEO_P5_S3,HGV_330,8555.654492884594,-1330.8346705110682,3656.438206256488,3903.428297693566,2007.976919898685,4766.963980938112,-0.7975671369971751,0.5723983076937957,0.19038602714329625,5833.021421502611,1
2025-01-01T00:00:01.000000Z,LEO_P5_S3,HGV_330,8559.207884560881,-1330.220507437771,3653.035966589759,3901.718211369078,2005.190842413848,4769.503740541511,-0.7980059389245568,0.5714834068786893,0.19129358876727393,5836.409788464144,1
2025-01-01T00:00:02.000000Z,LEO_P5_S3,HGV_330,8562.751146481422,-1329.6052757851733,3649.629351838861,3900.002344321069,2002.4022371140054,4772.036930673412,-0.7984428227716113,0.5705684773030895,0.19219956158257762,5839.803013038164,1
2025-01-01T00:00:03.000000Z,LEO_P5_S3,HGV_330,8566.294543622964,-1328.9905679701387,3646.222737087963,3898.280698483448,1999.6111074026096,4774.563547771819,-0.7988784203792111,0.5696529909100777,0.19310292436837803,5843.209337064963,1
2025-01-01T00:00:04.000000Z,LEO_P5_S3,HGV_330,8569.838075927948,-1328.3763840091153,3642.8161223370653,3896.5532757813135,1996.8174566792018,4777.083588262342,-0.7993127339780395,0.5687369577227819,0.19400367579194572,5846.628736775549,1
2025-01-01T00:00:05.000000Z,LEO_P5_S3,HGV_330,8573.381743338823,-1327.7627239185454,3639.4095075861674,3894.8200781309756,1994.0212883394477,4779.597048558167,-0.7997457658217242,0.5678203877344017,0.19490181457179334,5850.0611883836755,1
2025-01-01T00:00:06.000000Z,LEO_P5_S3,HGV_330,8576.884533017335,-1327.143267327258,3635.985577015971,3893.0811074399753,1991.2226057751657,4782.103925060027,-0.8001750241368094,0.566905408135737,0.19580140186962366,5853.47365800379,1
2025-01-01T00:00:07.000000Z,LEO_P5_S3,HGV_330,8580.387458608611,-1326.5243286579264,3632.5616464457744,3891.336365607096,1988.4214123743584,4784.604214156172,-0.8006030125532576,0.5659898973338359,0.19669837926806247,5856.899136623709,1
2025-01-01T00:00:08.000000Z,LEO_P5_S3,HGV_330,8583.890520055738,-1325.905907927079,3629.137715875578,3889.5858545223923,1985.6177115212456,4787.097912222339,-0.801029733366708,0.5650738652308727,0.19759274555383402,5860.337600457478,1
2025-01-01T00:00:09.000000Z,LEO_P5_S3,HGV_330,8587.393717301808,-1325.288005151234,3625.713785305382,3887.829576067195,1982.811506596291,4789.585015621719,-0.8014551888948307,0.5641573216987722,0.1984844995641207,5863.789025703475,1
2025-01-01T00:00:10.000000Z,LEO_P5_S3,HGV_330,8590.897050289906,-1324.6706203469084,3622.289854735185,3886.067532114142,1980.002800976239,4792.0655207049385,-0.8018793814770816,0.5632402765789992,0.19937364018632317,5867.253388544985,1
2025-01-01T00:00:11.000000Z,LEO_P5_S3,HGV_330,8594.40051896312,-1324.053753530612,3618.865924164989,3884.299724527188,1977.191598034141,4794.539423810015,-0.802302313474464,0.5623227396823488,0.2002601663578166,5870.73066515076,1
2025-01-01T00:00:12.000000Z,LEO_P5_S3,HGV_330,8597.904123264532,-1323.4374047188485,3615.4419935947926,3882.5261551616272,1974.377901139388,4797.006721262341,-0.8027239872692844,0.5614047207887423,0.2011440770657096,5874.2208316755705,1
2025-01-01T00:00:13.000000Z,LEO_P5_S3,HGV_330,8601.407863137227,-1322.821573928117,3612.018063024596,3880.7468258641093,1971.561713657744,4799.467409374641,-0.8031444052649142,0.560486229647024,0.20202537134659787,5877.723864260781,1
2025-01-01T00:00:14.000000Z,LEO_P5_S3,HGV_330,8604.91173852428,-1322.2062611749104,3608.594132454399,3878.9617384726603,1968.7430389513738,4801.921484446952,-0.8035635698855476,0.5595672759747641,0.20290404828631886,5881.239739034887,1
2025-01-01T00:00:15.000000Z,LEO_P5_S3,HGV_330,8608.415749368776,-1321.591466475717,3605.170201884203,3877.170894816696,1965.9218803788774,4804.368942766589,-0.8039814835759629,0.5586478694580617,0.20378010701970403,5884.76843211409,1
2025-01-01T00:00:16.000000Z,LEO_P5_S3,HGV_330,8611.91989561379,-1320.9771898470187,3601.746271314007,3875.3742967170447,1963.0982412953178,4806.809780608116,-0.8043981488012826,0.5577280197513533,0.2046535467303309,5888.309919602829,1
2025-01-01T00:00:17.000000Z,LEO_P5_S3,HGV_330,8615.424177202394,-1320.3634313052917,3598.3223407438104,3873.5719459859656,1960.2721250522552,4809.243994233317,-0.8048135680467332,0.5568077364772246,0.20552436665027282,5891.864177594336,1
2025-01-01T00:00:18.000000Z,LEO_P5_S3,HGV_330,8618.928594077664,-1319.750190867007,3594.898410173614,3871.7638444271647,1957.4435349977769,4811.671579891163,-0.8052277438174089,0.555887029226224,0.20639256605984724,5895.431182171182,1
2025-01-01T00:00:19.000000Z,LEO_P5_S3,HGV_330,8622.433146182677,-1319.1374685486305,3591.474479603418,3869.9499938358144,1954.6124744765289,4814.092533817785,-0.8056406786380319,0.55496590755668,0.20725814428736408,5899.010909405824,1
2025-01-01T00:00:20.000000Z,LEO_P5_S3,HGV_330,8625.937833460497,-1318.5252643666222,3588.050549033221,3868.1303959985744,1951.778946829748,4816.5068522364445,-0.806052375052715,0.5540443809945234,0.20812110070887266,5902.603335361137,1
2025-01-01T00:00:21.000000Z,LEO_P5_S3,HGV_330,8629.442655854195,-1317.9135783374352,3584.626618463025,3866.3050526936054,1948.942955395293,4818.914531357499,-0.8064628356247254,0.5531224590331096,0.20898143474790584,5906.208436090959,1
2025-01-01T00:00:22.000000Z,LEO_P5_S3,HGV_330,8632.784290312531,-1317.2779883438266,3581.136308594031,3864.4739656905917,1946.1045035076745,4821.315567378378,-0.8068623583294496,0.5522082906202433,0.20985504159135127,5909.694851169388,1
2025-01-01T00:00:23.000000Z,LEO_P5_S3,HGV_330,8636.126063335527,-1316.642892716658,3577.6459987250378,3862.637136750761,1943.2635944980889,4823.709956483549,-0.8072606781966575,0.5512936894166961,0.21072604358930094,5913.193910606769,1
2025-01-01T00:00:24.000000Z,LEO_P5_S3,HGV_330,8639.467974868854,-1316.0082914727573,3574.155688856044,3860.794567626898,1940.4202316944488,4826.097694844489,-0.8076577977493338,0.5503786648326965,0.2115944399828942,5916.705590608407,1
2025-01-01T00:00:25.000000Z,LEO_P5_S3,HGV_330,8642.810024858174,-1315.3741846289465,3570.6653789870506,3858.946260063368,1937.5744184214172,4828.478778619656,-0.8080537195289711,0.5494632262472389,0.21246023006052342,5920.229867369964,1
2025-01-01T00:00:26.000000Z,LEO_P5_S3,HGV_330,8646.152213249157,-1314.7405722020421,3567.175069118057,3857.0922157961368,1934.7261580004335,4830.853203954457,-0.8084484460953426,0.5485473830079064,0.21332341315758815,5923.766717078003,1
2025-01-01T00:00:27.000000Z,LEO_P5_S3,HGV_330,8649.494539987465,-1314.1074542088566,3563.6847592490635,3855.232436552788,1931.875453749754,4833.220966981219,-0.8088419800262722,0.5476311444307025,0.21418398865624566,5927.316115910495,1
2025-01-01T00:00:28.000000Z,LEO_P5_S3,HGV_330,8652.837005018762,-1313.4748306661959,3560.1944493800697,3853.366924052541,1929.0223089844765,4835.5820638191635,-0.8092343239174062,0.5467145197998794,0.21504195598516493,5930.878040037354,1
2025-01-01T00:00:29.000000Z,LEO_P5_S3,HGV_330,8656.179608288707,-1312.8427015908608,3556.7041395110764,3851.4956800062746,1926.166727016576,4837.936490574369,-0.8096254803819879,0.545797518367775,0.21589731461927397,5934.452465620948,1
2025-01-01T00:00:30.000000Z,LEO_P5_S3,HGV_330,8659.522349742956,-1312.211066999647,3553.2138296420826,3849.6187061165456,1923.308711154938,4840.284243339748,-0.8100154520506273,0.5448801493546496,0.21675006407951194,5938.039368816613,1
2025-01-01T00:00:31.000000Z,LEO_P5_S3,HGV_330,8662.865229327173,-1311.5799269093459,3549.7235197730893,3847.7360040776057,1920.4482647053887,4842.625318195018,-0.8104042415710788,0.5439624219485261,0.21760020393257481,5941.638725773184,1
2025-01-01T00:00:32.000000Z,LEO_P5_S3,HGV_330,8666.208246987007,-1310.9492813367415,3546.2332099040955,3845.847575575429,1917.5853909707291,4844.959711206668,-0.8107918516080119,0.5430443453050352,0.21844773379066504,5945.250512633476,1
2025-01-01T00:00:33.000000Z,LEO_P5_S3,HGV_330,8669.551402668116,-1310.3191302986138,3542.742900035102,3843.9534222877287,1914.7200932507697,4847.28741842794,-0.811178284842788,0.5421259285472612,0.2192926533112372,5948.8747055348285,1
2025-01-01T00:00:34.000000Z,LEO_P5_S3,HGV_330,8672.894696316147,-1309.689473811738,3539.2525901661083,3842.053545883976,1911.852374842359,4849.608435898785,-0.8115635439732355,0.5412071807655926,0.2201349621967431,5952.511280609578,1
2025-01-01T00:00:35.000000Z,LEO_P5_S3,HGV_330,8676.238127876757,-1309.0603118928832,3535.762280297115,3840.1479480254293,1908.9822390394231,4851.9227596458495,-0.8119476317134254,0.5402881110175747,0.22097466019437725,5956.160213985588,1
2025-01-01T00:00:36.000000Z,LEO_P5_S3,HGV_330,8679.581697295587,-1308.4316445588129,3532.271970428121,3838.2366303651465,1906.1096891329958,4854.230385682442,-0.8123305507934488,0.5393687283277658,0.22181174709582135,5959.821481786728,1
2025-01-01T00:00:37.000000Z,LEO_P5_S3,HGV_330,8682.925404518292,-1307.803471826286,3528.781660559128,3836.3195945480156,1903.2347284112516,4856.531310008505,-0.8127123039591938,0.5384490416875966,0.22264622273698662,5963.495060133387,1
2025-01-01T00:00:38.000000Z,LEO_P5_S3,HGV_330,8686.269249490511,-1307.175793712056,3525.291350690134,3834.396842210778,1900.357360159544,4858.825528610591,-0.8130928939721228,0.5375290600552317,0.22347808699775779,5967.180925142954,1
2025-01-01T00:00:39.000000Z,LEO_P5_S3,HGV_330,8689.613232157886,-1306.5486102328707,3521.8010408211408,3832.4683749820433,1897.4775876604378,4861.113037461836,-0.8134723236090519,0.5366087923554359,0.2243073398017337,5970.8790529303205,1
2025-01-01T00:00:40.000000Z,LEO_P5_S3,HGV_330,8692.957352466065,-1305.921921405473,3518.310730952147,3830.5341944823244,1894.5954141937457,4863.39383252193,-0.8138505956619306,0.535688247479441,0.22513398111596958,5974.58941960837,1
2025-01-01T00:00:41.000000Z,LEO_P5_S3,HGV_330,8696.301610360686,-1305.2957272466008,3514.8204210831536,3828.5943023240593,1891.7108430365615,4865.667909737096,-0.8142277129376205,0.5347674342848181,0.22595801095071755,5978.312001288453,1
2025-01-01T00:00:42.000000Z,LEO_P5_S3,HGV_330,8699.646005787381,-1304.6700277729856,3511.33011121416,3826.648700111634,1888.8238774633016,4867.935265040067,-0.8146036782576762,0.5338463615953517,0.22677942935916698,5982.046774080877,1
2025-01-01T00:00:43.000000Z,LEO_P5_S3,HGV_330,8702.990538691796,-1304.0448230013546,3507.8398013451665,3824.697389441411,1885.934520745736,4870.19589435006,-0.8149784944581272,0.5329250382009161,0.22759823643718416,5985.793714095394,1
2025-01-01T00:00:44.000000Z,LEO_P5_S3,HGV_330,8706.33520901956,-1303.4201129484293,3504.3494914761727,3822.7403719017616,1883.0427761530286,4872.449793572757,-0.8153521643892594,0.5320034728573567,0.22841443232305192,5989.552797441657,1
2025-01-01T00:00:45.000000Z,LEO_P5_S3,HGV_330,8709.680016716306,-1302.7958976309258,3500.8591816071794,3820.7776490730907,1880.1486469517781,4874.696958600276,-0.8157246909153965,0.5310816742863734,0.2292280171972079,5993.324000229719,1
2025-01-01T00:00:46.000000Z,LEO_P5_S3,HGV_330,8713.02496172767,-1302.1721770655556,3497.3688717381856,3818.809222527866,1877.2521364060503,4876.937385311162,-0.8160960769146854,0.5301596511754051,0.23003899128198355,5997.107298570489,1
2025-01-01T00:00:47.000000Z,LEO_P5_S3,HGV_330,8716.370043999277,-1301.5489512690242,3493.8785618691923,3816.835093830657,1874.3532477774258,4879.171069570362,-0.8164663252788782,0.5292374121775218,0.23084735484134286,6000.902668576195,1
