epoch_utc,sat,tgt,x_s_km,y_s_km,z_s_km,x_t_km,y_t_km,z_t_km,los_u_x,los_u_y,los_u_z,range_km,visible
2025-01-01T00:00:00.000000Z,LEO_P6_S4,HGV_330,7242.332963356155,7242.3329633561525,1.178664364751927e-12,3903.428297693566,2007.976919898685,4766.963980938112,-0.42655746952645995,-0.6687084214950687,0.6089973499226058,7827.561124106565,1
2025-01-01T00:00:01.000000Z,LEO_P6_S4,HGV_330,7241.792971181101,7242.8703858056615,-4.145175637246552,3901.718211369078,2005.190842413848,4769.503740541511,-0.4263369447150914,-0.668552788337011,0.6093225572533884,7834.354496404478,1
2025-01-01T00:00:02.000000Z,LEO_P6_S4,HGV_330,7241.246379890331,7243.401207504348,-8.290343585473739,3900.002344321069,2002.4022371140054,4772.036930673412,-0.4261170065320599,-0.668397389931995,0.6096468042040841,7841.142184776602,1
2025-01-01T00:00:03.000000Z,LEO_P6_S4,HGV_330,7240.699904529745,7243.932147427478,-12.435511533700929,3898.280698483448,1999.6111074026096,4774.563547771819,-0.42589810995279087,-0.6682424559109322,0.6099695238753868,7847.931530893132,1
2025-01-01T00:00:04.000000Z,LEO_P6_S4,HGV_330,7240.153545113676,7244.463205560963,-16.580679481928115,3896.5532757813135,1996.8174566792018,4777.083588262342,-0.4256802532731159,-0.6680879864618562,0.6102907211474533,7854.722514429423,1
2025-01-01T00:00:05.000000Z,LEO_P6_S4,HGV_330,7239.60730165646,7244.994381890714,-20.725847430155305,3894.8200781309756,1994.0212883394477,4779.597048558167,-0.4254634347879145,-0.6679339817635552,0.6106104008809157,7861.515115142144,1
2025-01-01T00:00:06.000000Z,LEO_P6_S4,HGV_330,7239.034329747588,7245.498784246866,-24.870876972015097,3893.0811074399753,1991.2226057751657,4782.103925060027,-0.4252458331513744,-0.6677795242996976,0.6109308375859441,7868.279854764755,1
2025-01-01T00:00:07.000000Z,LEO_P6_S4,HGV_330,7238.461469904359,7246.003308686305,-29.01590651387489,3891.336365607096,1988.4214123743584,4784.604214156172,-0.4250292662018025,-0.6676255310912595,0.611249763277722,7875.046192014596,1
2025-01-01T00:00:08.000000Z,LEO_P6_S4,HGV_330,7237.888722141532,7246.5079551953695,-33.16093605573468,3889.5858545223923,1985.6177115212456,4787.097912222339,-0.4248137322526679,-0.6674720023090414,0.6115671827551882,7881.814106771054,1
2025-01-01T00:00:09.000000Z,LEO_P6_S4,HGV_330,7237.316086473861,7247.012723760392,-37.30596559759447,3887.829576067195,1982.811506596291,4789.585015621719,-0.4245992296165874,-0.6673189381148463,0.6118831007980808,7888.583578993415,1
2025-01-01T00:00:10.000000Z,LEO_P6_S4,HGV_330,7236.743562916105,7247.517614367711,-41.450995139454264,3886.067532114142,1980.002800976239,4792.0655207049385,-0.42438575660538674,-0.6671663386615685,0.6121975221669808,7895.354588720503,1
2025-01-01T00:00:11.000000Z,LEO_P6_S4,HGV_330,7236.171151483013,7248.022627003659,-45.596024681314056,3884.299724527188,1977.191598034141,4794.539423810015,-0.424173311530163,-0.6670142040932773,0.612510451603356,7902.1271160702745,1
2025-01-01T00:00:12.000000Z,LEO_P6_S4,HGV_330,7235.59885218934,7248.527761654565,-49.74105422317385,3882.5261551616272,1974.377901139388,4797.006721262341,-0.4239618927013457,-0.6668625345453023,0.6128218938296085,7908.901141239455,1
2025-01-01T00:00:13.000000Z,LEO_P6_S4,HGV_330,7235.026665049835,7249.033018306765,-53.88608376503364,3880.7468258641093,1971.561713657744,4799.467409374641,-0.4237514984287568,-0.6667113301443194,0.6131318535491169,7915.676644503155,1
2025-01-01T00:00:14.000000Z,LEO_P6_S4,HGV_330,7234.45459007925,7249.538396946583,-58.03111330689343,3878.9617384726603,1968.7430389513738,4801.921484446952,-0.42354212702167043,-0.6665605910084312,0.6134403354462844,7922.4536062144925,1
2025-01-01T00:00:15.000000Z,LEO_P6_S4,HGV_330,7233.88262729233,7250.043897560347,-62.17614284875322,3877.170894816696,1965.9218803788774,4804.368942766589,-0.42333377678887185,-0.6664103172472532,0.6137473441865837,7929.232006804213,1
2025-01-01T00:00:16.000000Z,LEO_P6_S4,HGV_330,7233.310776703824,7250.549520134385,-66.32117239061301,3875.3742967170447,1963.0982412953178,4806.809780608116,-0.42312644603871624,-0.6662605089619945,0.6140528844166024,7936.011826780324,1
2025-01-01T00:00:17.000000Z,LEO_P6_S4,HGV_330,7232.739038328474,7251.055264655019,-70.46620193247281,3873.5719459859656,1960.2721250522552,4809.243994233317,-0.4229201330791849,-0.6661111662455403,0.6143569607640909,7942.79304672771,1
2025-01-01T00:00:18.000000Z,LEO_P6_S4,HGV_330,7232.1674121810265,7251.561131108572,-74.6112314743326,3871.7638444271647,1957.4435349977769,4811.671579891163,-0.42271483621794426,-0.6659622891825325,0.6146595778380072,7949.575647307768,1
2025-01-01T00:00:19.000000Z,LEO_P6_S4,HGV_330,7231.595898276223,7252.067119481366,-78.75626101619238,3869.9499938358144,1954.6124744765289,4814.092533817785,-0.4225105537624007,-0.6658138778494516,0.6149607402285653,7956.35960925803,1
2025-01-01T00:00:20.000000Z,LEO_P6_S4,HGV_330,7231.024496628805,7252.5732297597215,-82.90129055805218,3868.1303959985744,1951.778946829748,4816.5068522364445,-0.42230728401975653,-0.6656659323146948,0.6152604525072816,7963.1449133918,1
2025-01-01T00:00:21.000000Z,LEO_P6_S4,HGV_330,7230.453207253511,7253.079461929955,-87.04632009991198,3866.3050526936054,1948.942955395293,4818.914531357499,-0.42210502529706556,-0.6655184526386572,0.6155587192270215,7969.931540597778,1
2025-01-01T00:00:22.000000Z,LEO_P6_S4,HGV_330,7229.774954229713,7253.477912832381,-91.18907254657628,3864.4739656905917,1946.1045035076745,4821.315567378378,-0.4218966132222391,-0.6653677855637762,0.6158643987807391,7976.60109863553,1
2025-01-01T00:00:23.000000Z,LEO_P6_S4,HGV_330,7229.096797771238,7253.876501216092,-95.33182499324056,3862.637136750761,1943.2635944980889,4823.709956483549,-0.42168920871907695,-0.6652175816562118,0.6161686297640768,7983.272019804429,1
2025-01-01T00:00:24.000000Z,LEO_P6_S4,HGV_330,7228.418737894531,7254.275227069127,-99.47457743990488,3860.794567626898,1940.4202316944488,4826.097694844489,-0.4214828101732699,-0.665067841025085,0.6164714166631536,7989.9442847579385,1
2025-01-01T00:00:25.000000Z,LEO_P6_S4,HGV_330,7227.740774616033,7254.674090379516,-103.61732988656917,3858.946260063368,1937.5744184214172,4828.478778619656,-0.42127741597000634,-0.6649185637714436,0.6167727639461351,7996.617874224034,1
2025-01-01T00:00:26.000000Z,LEO_P6_S4,HGV_330,7227.062907952187,7255.073091135296,-107.76008233323344,3857.0922157961368,1934.7261580004335,4830.853203954457,-0.4210730244940264,-0.664769749988341,0.617072676063275,8003.2927690048655,1
2025-01-01T00:00:27.000000Z,LEO_P6_S4,HGV_330,7226.385137919431,7255.4722293244895,-111.90283477989776,3855.232436552788,1931.875453749754,4833.220966981219,-0.42086963412967854,-0.6646213997609113,0.6173711574469588,8009.968949976377,1
2025-01-01T00:00:28.000000Z,LEO_P6_S4,HGV_330,7225.707464534207,7255.871504935131,-116.04558722656205,3853.366924052541,1929.0223089844765,4835.5820638191635,-0.42066724326097155,-0.6644735131664463,0.6176682125117458,8016.646398087976,1
2025-01-01T00:00:29.000000Z,LEO_P6_S4,HGV_330,7225.029887812949,7256.270917955244,-120.18833967322632,3851.4956800062746,1926.166727016576,4837.936490574369,-0.420465850271628,-0.6643260902744718,0.6179638456544131,8023.325094362156,1
2025-01-01T00:00:30.000000Z,LEO_P6_S4,HGV_330,7224.352407772096,7256.670468372855,-124.3310921198906,3849.6187061165456,1923.308711154938,4840.284243339748,-0.4202654535451376,-0.6641791311468216,0.6182580612539985,8030.005019894158,1
2025-01-01T00:00:31.000000Z,LEO_P6_S4,HGV_330,7223.675024428079,7257.070156175985,-128.47384456655493,3847.7360040776057,1920.4482647053887,4842.625318195018,-0.4200660514648081,-0.6640326358377123,0.618550863671845,8036.68615585161,1
2025-01-01T00:00:32.000000Z,LEO_P6_S4,HGV_330,7222.9977377973355,7257.469981352659,-132.6165970132192,3845.847575575429,1917.5853909707291,4844.959711206668,-0.4198676424138174,-0.6638866043938182,0.618842257251643,8043.368483474182,1
2025-01-01T00:00:33.000000Z,LEO_P6_S4,HGV_330,7222.320547896296,7257.869943890894,-136.75934945988348,3843.9534222877287,1914.7200932507697,4847.28741842794,-0.4196702247752634,-0.6637410368543428,0.6191322463194772,8050.051984073231,1
2025-01-01T00:00:34.000000Z,LEO_P6_S4,HGV_330,7221.643454741394,7258.270043778711,-140.90210190654778,3842.053545883976,1911.852374842359,4849.608435898785,-0.4194737969322155,-0.6635959332510935,0.6194208351838683,8056.736639031449,1
2025-01-01T00:00:35.000000Z,LEO_P6_S4,HGV_330,7220.966458349058,7258.670281004124,-145.0448543532121,3840.1479480254293,1908.9822390394231,4851.9227596458495,-0.4192783572677619,-0.6634512936085523,0.6197080281358195,8063.422429802526,1
2025-01-01T00:00:36.000000Z,LEO_P6_S4,HGV_330,7220.289558735716,7259.07065555515,-149.18760679987636,3838.2366303651465,1906.1096891329958,4854.230385682442,-0.419083904165061,-0.6633071179439486,0.6199938294488604,8070.109337910791,1
2025-01-01T00:00:37.000000Z,LEO_P6_S4,HGV_330,7219.612755917797,7259.4711674198015,-153.33035924654067,3836.3195945480156,1903.2347284112516,4856.531310008505,-0.4188904360073875,-0.6631634062673303,0.6202782433790925,8076.797344950873,1
2025-01-01T00:00:38.000000Z,LEO_P6_S4,HGV_330,7218.936049911726,7259.871816586089,-157.47311169320497,3834.396842210778,1900.357360159544,4858.825528610591,-0.4186979511781809,-0.6630201585816329,0.6205612741652349,8083.486432587353,1
