epoch_utc,sat,tgt,x_s_km,y_s_km,z_s_km,x_t_km,y_t_km,z_t_km,los_u_x,los_u_y,los_u_z,range_km,visible
2025-01-01T00:00:00.000000Z,MEO_P3_S4,HGV_330,18018.04739138594,22648.403972324664,6345.190126590564,3903.428297693566,2007.976919898685,4766.963980938112,-0.5633510244326847,-0.8238129309425417,-0.06299109526356832,25054.750025361747,1
2025-01-01T00:00:01.000000Z,MEO_P3_S4,HGV_330,18018.457836248683,22648.901035943993,6342.254115149521,3901.718211369078,2005.190842413848,4769.503740541511,-0.5633557256661706,-0.8238270766163179,-0.06276363750575256,25058.305049063794,1
2025-01-01T00:00:02.000000Z,MEO_P3_S4,HGV_330,18018.86775907699,22649.39729237504,6339.317860834433,3900.002344321069,2002.4022371140054,4772.036930673412,-0.5633604987828953,-0.8238410871558628,-0.06253648155223931,25061.86615010963,1
2025-01-01T00:00:03.000000Z,MEO_P3_S4,HGV_330,18019.27785010016,22649.89360944779,6336.381606519345,3898.280698483448,1999.6111074026096,4774.563547771819,-0.5633653462479404,-0.8238549605932421,-0.06230963451060888,25065.434439061108,1
2025-01-01T00:00:04.000000Z,MEO_P3_S4,HGV_330,18019.688109329214,22650.38998714036,6333.445352204257,3896.5532757813135,1996.8174566792018,4777.083588262342,-0.563370268140225,-0.8238686971181794,-0.062083096607729926,25069.009907410662,1
2025-01-01T00:00:05.000000Z,MEO_P3_S4,HGV_330,18020.098536775164,22650.886425430854,6330.509097889169,3894.8200781309756,1994.0212883394477,4779.597048558167,-0.5633752645385762,-0.8238822969202967,-0.061856868069968284,25072.592546662978,1
2025-01-01T00:00:06.000000Z,MEO_P3_S4,HGV_330,18020.50637139174,22651.379452159556,6327.571875228797,3893.0811074399753,1991.2226057751657,4782.103925060027,-0.563380325973559,-0.8238957687839187,-0.06163092150764766,25076.177872449884,1
2025-01-01T00:00:07.000000Z,MEO_P3_S4,HGV_330,18020.914373740885,22651.872539845088,6324.634652568425,3891.336365607096,1988.4214123743584,4784.604214156172,-0.5633854620482314,-0.8239091043100962,-0.061405284688174674,25079.770352548,1
2025-01-01T00:00:08.000000Z,MEO_P3_S4,HGV_330,18021.322543833656,22652.36568846562,6321.697429908052,3889.5858545223923,1985.6177115212456,4787.097912222339,-0.5633906728412086,-0.8239223036880573,-0.061179957836653205,25083.369978498537,1
2025-01-01T00:00:09.000000Z,MEO_P3_S4,HGV_330,18021.730881681106,22652.85889799928,6318.76020724768,3887.829576067195,1982.811506596291,4789.585015621719,-0.5633959584310164,-0.8239353671069231,-0.06095494117769493,25086.976741854818,1
