t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,-10242205.5,4.2899874495998355e-10,1.178664364751927e-09,-1.1117164694703778e-12,-2255.5941368254544,-4145.175893547998
1.0,2025-10-25T21:12:00.179567Z,-10242203.682929639,-761.8471871773595,-4145.175637246552,3.745250341310647,-2255.5939975337433,-4145.1751246471595
2.0,2025-10-25T21:12:01.179569Z,-10242192.532144142,-1523.6932181617792,-8290.343585473738,7.490504307272312,-2255.5923244639675,-4145.170511229643
3.0,2025-10-25T21:12:02.179570Z,-10242181.546930967,-2285.5408714311125,-12435.511533700928,11.235758516363708,-2255.5912096048323,-4145.165897812128
4.0,2025-10-25T21:12:03.179571Z,-10242170.727290293,-3047.390126889017,-16580.679481928117,14.981012907089472,-2255.5906529563636,-4145.16128439461
5.0,2025-10-25T21:12:04.179572Z,-10242160.073222289,-3809.240964439132,-20725.847430155303,18.72626741795424,-2255.5906545185785,-4145.156670977094
6.0,2025-10-25T21:12:05.179573Z,-10242111.587226577,-4571.059613114029,-24870.876972015096,22.471585409425657,-2255.582845996047,-4145.136678549354
7.0,2025-10-25T21:12:06.179574Z,-10242063.266799161,-5332.885345332103,-29015.90651387489,26.21690461849661,-2255.5755956935154,-4145.116686121612
8.0,2025-10-25T21:12:07.179575Z,-10242015.111940818,-6094.7181409974355,-33160.93605573468,29.962224983670705,-2255.568903611116,-4145.096693693871
9.0,2025-10-25T21:12:08.179576Z,-10241967.122652318,-6856.557980014033,-37305.96559759447,33.70754644345154,-2255.562769748979,-4145.07670126613
10.0,2025-10-25T21:12:09.179577Z,-10241919.29893443,-7618.404842285831,-41450.995139454266,37.45286893634269,-2255.5571941072258,-4145.056708838389
11.0,2025-10-25T21:12:10.179578Z,-10241871.64078793,-8380.258707716694,-45596.024681314055,41.198192400847745,-2255.552176685975,-4145.036716410647
12.0,2025-10-25T21:12:11.179579Z,-10241824.148213571,-9142.119556210395,-49741.05422317385,44.943516775470236,-2255.547717485334,-4145.016723982906
13.0,2025-10-25T21:12:12.179580Z,-10241776.821212128,-9903.987367670654,-53886.08376503364,48.68884199871375,-2255.5438165054097,-4144.996731555166
14.0,2025-10-25T21:12:13.179581Z,-10241729.659784364,-10665.862122001103,-58031.11330689343,52.43416800908179,-2255.5404737463004,-4144.976739127424
15.0,2025-10-25T21:12:14.179582Z,-10241682.66393103,-11427.743799105303,-62176.142848753225,56.17949474507791,-2255.537689208097,-4144.956746699683
16.0,2025-10-25T21:12:15.179583Z,-10241635.833652895,-12189.632378886743,-66321.17239061302,59.924822145205624,-2255.5354628908885,-4144.936754271942
17.0,2025-10-25T21:12:16.179584Z,-10241589.16895071,-12951.527841248835,-70466.20193247282,63.670150147968435,-2255.5337947947537,-4144.916761844201
18.0,2025-10-25T21:12:17.179585Z,-10241542.66982523,-13713.430166094919,-74611.2314743326,67.41547869186985,-2255.5326849197677,-4144.896769416459
19.0,2025-10-25T21:12:18.179586Z,-10241496.336277207,-14475.339333328255,-78756.26101619238,71.16080771541338,-2255.5321332659983,-4144.876776988719
20.0,2025-10-25T21:12:19.179587Z,-10241450.168307386,-15237.255322852056,-82901.29055805218,74.90613715710249,-2255.5321398335095,-4144.856784560977
21.0,2025-10-25T21:12:20.179587Z,-10241404.165916525,-15999.178114569424,-87046.32009991199,78.65146695544067,-2255.5327046223565,-4144.8367921332365
22.0,2025-10-25T21:12:21.179588Z,-10241206.315939113,-16760.522762132216,-91189.07254657627,82.3978335583305,-2255.500331540209,-4144.755220992653
23.0,2025-10-25T21:12:22.179589Z,-10241008.631457644,-17521.89634165023,-95331.82499324056,86.14420528001862,-2255.4685168308383,-4144.67364985207
24.0,2025-10-25T21:12:23.179590Z,-10240811.112475289,-18283.29883303552,-99474.57743990487,89.89058205899184,-2255.437260494816,-4144.592078711487
25.0,2025-10-25T21:12:24.179591Z,-10240613.758995213,-19044.730216199838,-103617.32988656915,93.6369638337371,-2255.4065625327103,-4144.510507570904
