t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,-3414068.5,4.1810280605948055e-10,0.0,-5.847835123595725e-13,-4775.119755073231,12435.527680643992
1.0,2025-10-25T21:12:00.179567Z,-3414051.722302091,-4277.197770145963,12435.50692038076,34.17912190435324,-4775.098344983137,12435.465399968667
2.0,2025-10-25T21:12:01.179569Z,-3413950.0985084544,-8554.183762968,24870.391075749187,68.35396641579746,-4774.962384585032,12435.09175880043
3.0,2025-10-25T21:12:02.179570Z,-3413849.1166351154,-12831.18457551695,37305.275231117615,102.52883075419246,-4774.8314337177635,12434.718117632194
4.0,2025-10-25T21:12:03.179571Z,-3413748.7766836933,-17108.200136916483,49740.15938648604,136.7037143706612,-4774.705492383488,12434.344476463959
5.0,2025-10-25T21:12:04.179572Z,-3413649.078655799,-21385.23037629012,62175.043541854466,170.87861671632632,-4774.584560584305,12433.970835295722
6.0,2025-10-25T21:12:05.179573Z,-3413208.4727316545,-25658.34962781964,74598.73163933023,204.97655268779022,-4773.991572059605,12432.35498690719
7.0,2025-10-25T21:12:06.179574Z,-3412768.5081635416,-29931.533228008313,87022.419736806,239.0745758675544,-4773.403581848972,12430.739138518658
8.0,2025-10-25T21:12:07.179575Z,-3412329.1849584985,-34204.781106041395,99446.10783428176,273.17268570796836,-4772.82058996196,12429.123290130126
9.0,2025-10-25T21:12:08.179576Z,-3411890.50312356,-38478.09319110349,111869.79593175753,307.27088166138094,-4772.242596408064,12427.507441741596
10.0,2025-10-25T21:12:09.179577Z,-3411452.462665751,-42751.46941237849,124293.48402923328,341.36916318013994,-4771.669601196733,12425.891593353064
11.0,2025-10-25T21:12:10.179578Z,-3411015.063592093,-47024.90969904961,136717.17212670905,375.46752971659237,-4771.101604337359,12424.275744964532
12.0,2025-10-25T21:12:11.179579Z,-3410578.3059095955,-51298.413980299396,149140.8602241848,409.56598072308384,-4770.538605839281,12422.659896576
13.0,2025-10-25T21:12:12.179580Z,-3410142.1896252665,-55571.9821853097,161564.5483216606,443.6645156519599,-4769.980605711783,12421.044048187468
14.0,2025-10-25T21:12:13.179581Z,-3409706.7147461036,-59845.6142432617,173988.23641913634,477.76313395556446,-4769.427603964099,12419.428199798936
15.0,2025-10-25T21:12:14.179582Z,-3409271.8812790974,-64119.31008333589,186411.9245166121,511.86183508624106,-4768.879600605405,12417.812351410405
