t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,-5108719.08925131,-6990803.529564388,-3656438.206256486,3967.825484367667,1334.7253991111434,-3401.3624402527676
1.0,2025-10-25T21:12:00.179567Z,-5105769.454339435,-6988722.2921845205,-3659838.6905849054,3970.2508649557826,1338.04476948773,-3399.6057736577136
2.0,2025-10-25T21:12:01.179569Z,-5102813.411681624,-6986633.127224052,-3663234.7732683658,3972.6755607030045,1341.3670878027363,-3397.842451810888
3.0,2025-10-25T21:12:02.179570Z,-5099857.091503488,-6984544.430551328,-3666630.855951826,3975.1007620842474,1344.6890595903353,-3396.079129964062
4.0,2025-10-25T21:12:03.179571Z,-5096900.493857603,-6982456.202195705,-3670026.9386352864,3977.526469061864,1348.0106847944521,-3394.315808117236
5.0,2025-10-25T21:12:04.179572Z,-5093943.618796552,-6980368.442186547,-3673423.0213187467,3979.952681598202,1351.331963359015,-3392.5524862704106
6.0,2025-10-25T21:12:05.179573Z,-5090961.94728188,-6978247.4978097025,-3676801.31006339,3982.3746088370176,1354.6661549344542,-3390.7623299299808
7.0,2025-10-25T21:12:06.179574Z,-5087979.993549348,-6976127.025414122,-3680179.598808034,3984.797043493086,1358.0000004568408,-3388.9721735895505
8.0,2025-10-25T21:12:07.179575Z,-5084997.757651936,-6974007.025029686,-3683557.8875526777,3987.2199855288163,1361.3334998699008,-3387.182017249121
9.0,2025-10-25T21:12:08.179576Z,-5082015.239642628,-6971887.4966862695,-3686936.1762973214,3989.6434349066094,1364.6666531173662,-3385.3918609086913
10.0,2025-10-25T21:12:09.179577Z,-5079032.439574408,-6969768.440413742,-3690314.465041965,3992.0673915888633,1367.9994601429717,-3383.601704568261
11.0,2025-10-25T21:12:10.179578Z,-5076049.357500269,-6967649.856241969,-3693692.7537866086,3994.4918555379704,1371.3319208904559,-3381.8115482278313
12.0,2025-10-25T21:12:11.179579Z,-5073065.993473198,-6965531.744200805,-3697071.0425312524,3996.9168267163136,1374.6640353035602,-3380.0213918874015
13.0,2025-10-25T21:12:12.179580Z,-5070082.347546195,-6963414.104320108,-3700449.3312758957,3999.342305086277,1377.9958033260316,-3378.2312355469717
14.0,2025-10-25T21:12:13.179581Z,-5067098.419772254,-6961296.936629727,-3703827.6200205395,4001.768290610233,1381.3272249016181,-3376.441079206542
15.0,2025-10-25T21:12:14.179582Z,-5064114.210204377,-6959180.241159501,-3707205.9087651833,4004.1947832505525,1384.6582999740738,-3374.650922866112
16.0,2025-10-25T21:12:15.179583Z,-5061129.718895565,-6957064.017939271,-3710584.197509827,4006.6217829695984,1387.9890284871549,-3372.8607665256823
17.0,2025-10-25T21:12:16.179584Z,-5058144.945898827,-6954948.26699887,-3713962.4862544704,4009.049289729729,1391.3194103846217,-3371.070610185252
18.0,2025-10-25T21:12:17.179585Z,-5055159.891267171,-6952832.988368127,-3717340.774999114,4011.477303493299,1394.649445610239,-3369.2804538448227
19.0,2025-10-25T21:12:18.179586Z,-5052174.5550536085,-6950718.18207686,-3720719.063743758,4013.905824222654,1397.979134107773,-3367.490297504393
20.0,2025-10-25T21:12:19.179587Z,-5049188.937311157,-6948603.8481548885,-3724097.352488402,4016.334851880136,1401.3084758209961,-3365.7001411639626
21.0,2025-10-25T21:12:20.179587Z,-5046203.038092829,-6946489.986632027,-3727475.641233045,4018.7643864280835,1404.6374706936833,-3363.909984823533
22.0,2025-10-25T21:12:21.179588Z,-5043118.893951846,-6944240.790945224,-3730779.6814365094,4021.174712327147,1408.0204796800351,-3362.0089169796283
23.0,2025-10-25T21:12:22.179589Z,-5040034.448635206,-6941992.082005083,-3734083.721639973,4023.5855529695714,1411.4031445884766,-3360.107849135723
24.0,2025-10-25T21:12:23.179590Z,-5036949.702197497,-6939743.859843565,-3737387.7618434373,4025.996908317991,1414.785465361927,-3358.206781291818
25.0,2025-10-25T21:12:24.179591Z,-5033864.654693311,-6937496.12449263,-3740691.802046901,4028.4087783350337,1418.1674419433084,-3356.305713447913
26.0,2025-10-25T21:12:25.179592Z,-5030779.306177245,-6935248.875984232,-3743995.842250365,4030.821162983325,1421.5490742755464,-3354.404645604008
27.0,2025-10-25T21:12:26.179593Z,-5027693.656703897,-6933002.114350311,-3747299.882453829,4033.23406222548,1424.9303623015705,-3352.503577760103
28.0,2025-10-25T21:12:27.179594Z,-5024607.706327866,-6930755.839622814,-3750603.922657293,4035.6474760241126,1428.3113059643144,-3350.6025099161975
29.0,2025-10-25T21:12:28.179595Z,-5021521.45510376,-6928510.051833674,-3753907.962860757,4038.061404341828,1431.6919052067144,-3348.7014420722926
30.0,2025-10-25T21:12:29.179596Z,-5018434.903086183,-6926264.751014823,-3757212.003064221,4040.4758471412283,1435.0721599717112,-3346.8003742283877
31.0,2025-10-25T21:12:30.179597Z,-5015348.050329747,-6924019.937198184,-3760516.043267685,4042.890804384907,1438.4520702022487,-3344.8993063844823
32.0,2025-10-25T21:12:31.179598Z,-5012260.896889065,-6921775.6104156785,-3763820.0834711487,4045.306276035454,1441.831635841274,-3342.998238540578
33.0,2025-10-25T21:12:32.179599Z,-5009173.442818754,-6919531.77069922,-3767124.123674613,4047.722262055455,1445.2108568317392,-3341.097170696673
34.0,2025-10-25T21:12:33.179599Z,-5006085.688173436,-6917288.418080717,-3770428.1638780767,4050.138762407487,1448.5897331165986,-3339.1961028527676
35.0,2025-10-25T21:12:34.179600Z,-5002997.633007729,-6915045.5525920745,-3773732.2040815405,4052.555777054124,1451.968264638811,-3337.2950350088627
36.0,2025-10-25T21:12:35.179601Z,-4999909.2773762625,-6912803.174265188,-3777036.2442850047,4054.973305957932,1455.3464513413385,-3335.3939671649578
37.0,2025-10-25T21:12:36.179602Z,-4996820.621333663,-6910561.283131955,-3780340.2844884684,4057.391349081475,1458.7242931671467,-3333.4928993210524
38.0,2025-10-25T21:12:37.179603Z,-4993731.664934563,-6908319.879224258,-3783644.324691933,4059.809906387305,1462.1017900592053,-3331.5918314771475
39.0,2025-10-25T21:12:38.179604Z,-4990642.408233598,-6906078.962573981,-3786948.364895397,4062.228977837977,1465.478941960487,-3329.6907636332426
40.0,2025-10-25T21:12:39.179605Z,-4987552.851285405,-6903838.533213001,-3790252.405098861,4064.6485633960338,1468.8557488139686,-3327.789695789337
41.0,2025-10-25T21:12:40.179606Z,-4984462.994144628,-6901598.59117319,-3793556.445302325,4067.068663024016,1472.2322105626304,-3325.8886279454323
42.0,2025-10-25T21:12:41.179607Z,-4981372.836865907,-6899359.136486411,-3796860.4855057886,4069.4892766844555,1475.6083271494565,-3323.9875601015274
43.0,2025-10-25T21:12:42.179608Z,-4978282.37950389,-6897120.169184528,-3800164.525709253,4071.9104043398825,1478.9840985174342,-3322.0864922576225
44.0,2025-10-25T21:12:43.179609Z,-4975191.622113231,-6894881.689299393,-3803468.5659127166,4074.3320459528177,1482.359524609554,-3320.1854244137176
45.0,2025-10-25T21:12:44.179610Z,-4972100.564748577,-6892643.69686286,-3806772.606116181,4076.7542014857795,1485.7346053688118,-3318.284356569812
46.0,2025-10-25T21:12:45.179611Z,-4969009.207464588,-6890406.191906769,-3810076.6463196445,4079.1768709012795,1489.1093407382057,-3316.3832887259073
47.0,2025-10-25T21:12:46.179612Z,-4965917.550315925,-6888169.174462962,-3813380.6865231087,4081.600054161824,1492.4837306607374,-3314.4822208820024
48.0,2025-10-25T21:12:47.179612Z,-4962825.593357246,-6885932.64456327,-3816684.7267265725,4084.0237512299122,1495.857775079413,-3312.581153038097
49.0,2025-10-25T21:12:48.179613Z,-4959733.33664322,-6883696.602239525,-3819988.7669300367,4086.447962068039,1499.2314739372414,-3310.680085194192
50.0,2025-10-25T21:12:49.179614Z,-4956640.780228515,-6881461.047523546,-3823292.8071335005,4088.8726866386946,1502.6048271772356,-3308.779017350287
51.0,2025-10-25T21:12:50.179615Z,-4953547.9241678,-6879225.980447152,-3826596.847336964,4091.297924904361,1505.9778347424128,-3306.877949506382
52.0,2025-10-25T21:12:51.179616Z,-4950454.768515752,-6876991.401042155,-3829900.8875404284,4093.7236768275175,1509.350496575793,-3304.9768816624774
53.0,2025-10-25T21:12:52.179617Z,-4947361.313327045,-6874757.309340362,-3833204.927743892,4096.149942370636,1512.7228126203993,-3303.0758138185724
54.0,2025-10-25T21:12:53.179618Z,-4944267.558656366,-6872523.705373577,-3836508.9679473564,4098.576721496183,1516.09478281926,-3301.174745974667
55.0,2025-10-25T21:12:54.179619Z,-4941173.504558394,-6870290.589173591,-3839813.00815082,4101.004014166621,1519.466407115406,-3299.273678130762
56.0,2025-10-25T21:12:55.179620Z,-4938079.151087816,-6868057.960772198,-3843117.0483542844,4103.431820344405,1522.8376854518715,-3297.372610286857
57.0,2025-10-25T21:12:56.179621Z,-4934984.498299325,-6865825.820201181,-3846421.088557748,4105.860139991986,1526.2086177716958,-3295.471542442952
58.0,2025-10-25T21:12:57.179622Z,-4931889.546247608,-6863594.167492322,-3849725.128761212,4108.288973071806,1529.5792040179203,-3293.570474599047
59.0,2025-10-25T21:12:58.179623Z,-4928794.2949873675,-6861363.002677394,-3853029.168964676,4110.718319546307,1532.9494441335912,-3291.6694067551416
60.0,2025-10-25T21:12:59.179623Z,-4925698.744573299,-6859132.325788166,-3856333.20916814,4113.148179377921,1536.3193380617572,-3289.7683389112367
61.0,2025-10-25T21:13:00.179624Z,-4922602.895060103,-6856902.136856403,-3859637.249371604,4115.578552529076,1539.688885745472,-3287.867271067332
62.0,2025-10-25T21:13:01.179625Z,-4919506.746502487,-6854672.435913863,-3862941.289575068,4118.009438962193,1543.0580871277907,-3285.966203223427
63.0,2025-10-25T21:13:02.179626Z,-4916410.298955158,-6852443.222992297,-3866245.329778532,4120.440838639691,1546.4269421517756,-3284.065135379522
64.0,2025-10-25T21:13:03.179627Z,-4913313.552472828,-6850214.498123455,-3869549.369981996,4122.872751523979,1549.795450760489,-3282.164067535617
65.0,2025-10-25T21:13:04.179628Z,-4910216.50711021,-6847986.261339078,-3872853.41018546,4125.305177577464,1553.1636128969992,-3280.2629996917117
66.0,2025-10-25T21:13:05.179629Z,-4907119.162922022,-6845758.512670903,-3876157.4503889238,4127.738116762545,1556.531428504377,-3278.3619318478068
67.0,2025-10-25T21:13:06.179630Z,-4904021.519962984,-6843531.25215066,-3879461.4905923875,4130.171569041617,1559.8988975256966,-3276.4608640039014
68.0,2025-10-25T21:13:07.179631Z,-4900923.578287819,-6841304.479810079,-3882765.5307958517,4132.6055343770695,1563.2660199040376,-3274.5597961599965
69.0,2025-10-25T21:13:08.179632Z,-4897825.337951252,-6839078.195680874,-3886069.570999316,4135.040012731284,1566.6327955824818,-3272.6587283160916
70.0,2025-10-25T21:13:09.179633Z,-4894726.799008016,-6836852.399794767,-3889373.61120278,4137.4750040666395,1569.9992245041142,-3270.757660472186
71.0,2025-10-25T21:13:10.179634Z,-4891627.961512839,-6834627.092183464,-3892677.651406244,4139.910508345508,1573.3653066120246,-3268.8565926282818
72.0,2025-10-25T21:13:11.179635Z,-4888528.825520459,-6832402.27287867,-3895981.691609708,4142.3465255302535,1576.7310418493064,-3266.955524784377
73.0,2025-10-25T21:13:12.179636Z,-4885429.391085615,-6830177.941912085,-3899285.731813172,4144.783055583242,1580.0964301590552,-3265.0544569404715
74.0,2025-10-25T21:13:13.179637Z,-4882329.658263045,-6827954.099315401,-3902589.7720166356,4147.220098466823,1583.4614714843722,-3263.1533890965666
75.0,2025-10-25T21:13:14.179637Z,-4879229.627107496,-6825730.745120309,-3905893.8122201,4149.6576541433515,1586.826165768361,-3261.2523212526617
76.0,2025-10-25T21:13:15.179638Z,-4876129.297673718,-6823507.879358491,-3909197.8524235636,4152.095722575168,1590.1905129541296,-3259.3512534087563
77.0,2025-10-25T21:13:16.179640Z,-4873028.670016456,-6821285.502061622,-3912501.892627028,4154.534303724613,1593.5545129847887,-3257.4501855648514
78.0,2025-10-25T21:13:17.179641Z,-4869927.7441904675,-6819063.6132613765,-3915805.9328304916,4156.973397554019,1596.9181658034536,-3255.5491177209465
79.0,2025-10-25T21:13:18.179641Z,-4866826.520250509,-6816842.212989421,-3919109.973033956,4159.413004025715,1600.281471353242,-3253.648049877041
80.0,2025-10-25T21:13:19.179642Z,-4863724.9982513385,-6814621.301277416,-3922414.0132374195,4161.853123102021,1603.644429577277,-3251.746982033136
81.0,2025-10-25T21:13:20.179643Z,-4860623.178247719,-6812400.878157019,-3925718.0534408838,4164.293754745254,1607.0070404186836,-3249.8459141892313
82.0,2025-10-25T21:13:21.179644Z,-4857521.060294418,-6810180.943659878,-3929022.0936443475,4166.734898917724,1610.3693038205922,-3247.9448463453264
83.0,2025-10-25T21:13:22.179645Z,-4854418.644446201,-6807961.49781764,-3932326.1338478113,4169.176555581738,1613.7312197261354,-3246.0437785014215
84.0,2025-10-25T21:13:23.179646Z,-4851315.930757844,-6805742.540661946,-3935630.1740512755,4171.618724699596,1617.0927880784498,-3244.142710657516
85.0,2025-10-25T21:13:24.179647Z,-4848212.919284117,-6803524.072224429,-3938934.214254739,4174.061406233589,1620.4540088206766,-3242.241642813611
86.0,2025-10-25T21:13:25.179648Z,-4844933.730593729,-6801058.6522624185,-3942094.0742896246,4176.4671609713505,1623.9171189497506,-3240.1283397068787
87.0,2025-10-25T21:13:26.179649Z,-4841654.208141204,-6798593.746733829,-3945253.9343245104,4178.873442960508,1627.379886814701,-3238.015036600146
88.0,2025-10-25T21:13:27.179650Z,-4838374.351984131,-6796129.35567422,-3948413.7943593957,4181.280252163938,1630.8423123570478,-3235.9017334934138
89.0,2025-10-25T21:13:28.179651Z,-4835094.162180107,-6793665.479119153,-3951573.654394281,4183.687588544506,1634.3043955183143,-3233.7884303866813
90.0,2025-10-25T21:13:29.179651Z,-4831813.638786725,-6791202.117104182,-3954733.5144291664,4186.095452065078,1637.766136240029,-3231.6751272799484
91.0,2025-10-25T21:13:30.179652Z,-4828532.781861586,-6788739.2696648585,-3957893.374464052,4188.50384268851,1641.2275344637235,-3229.561824173216
92.0,2025-10-25T21:13:31.179653Z,-4825251.591462294,-6786276.936836719,-3961053.2344989376,4190.912760377653,1644.688590130931,-3227.448521066483
93.0,2025-10-25T21:13:32.179654Z,-4821970.067646456,-6783815.118655306,-3964213.0945338225,4193.3222050953555,1648.1493031831915,-3225.3352179597505
94.0,2025-10-25T21:13:33.179655Z,-4818688.210471683,-6781353.815156148,-3967372.954568708,4195.732176804454,1651.6096735620458,-3223.2219148530185
95.0,2025-10-25T21:13:34.179656Z,-4815406.019995588,-6778893.02637477,-3970532.8146035937,4198.142675467786,1655.0697012090402,-3221.1086117462855
96.0,2025-10-25T21:13:35.179657Z,-4812123.496275787,-6776432.752346695,-3973692.674638479,4200.5537010481785,1658.5293860657234,-3218.995308639553
97.0,2025-10-25T21:13:36.179658Z,-4808840.639369904,-6773972.993107434,-3976852.5346733644,4202.965253508456,1661.9887280736489,-3216.8820055328206
98.0,2025-10-25T21:13:37.179659Z,-4805557.44933556,-6771513.748692499,-3980012.3947082497,4205.377332811435,1665.4477271743717,-3214.7687024260877
99.0,2025-10-25T21:13:38.179660Z,-4802273.926230384,-6769055.019137391,-3983172.254743135,4207.7899389199265,1668.906383309453,-3212.655399319355
100.0,2025-10-25T21:13:39.179661Z,-4798990.070112006,-6766596.804477606,-3986332.114778021,4210.203071796736,1672.3646964204552,-3210.542096212623
101.0,2025-10-25T21:13:40.179662Z,-4795705.8810380595,-6764139.104748638,-3989491.974812906,4212.616731404665,1675.8226664489468,-3208.4287931058902
102.0,2025-10-25T21:13:41.179663Z,-4792421.359066185,-6761681.919985974,-3992651.834847791,4215.030917706509,1679.280293336498,-3206.3154899991578
103.0,2025-10-25T21:13:42.179664Z,-4789136.504254019,-6759225.250225091,-3995811.694882677,4217.445630665054,1682.737577024683,-3204.2021868924253
104.0,2025-10-25T21:13:43.179665Z,-4785851.316659209,-6756769.095501465,-3998971.5549175623,4219.860870243085,1686.1945174550801,-3202.0888837856924
105.0,2025-10-25T21:13:44.179666Z,-4782565.796339404,-6754313.455850566,-4002131.4149524476,4222.276636403377,1689.65111456927,-3199.97558067896
106.0,2025-10-25T21:13:45.179667Z,-4779279.943352253,-6751858.331307858,-4005291.274987333,4224.6929291087035,1693.1073683088389,-3197.8622775722274
107.0,2025-10-25T21:13:46.179667Z,-4775993.757755411,-6749403.721908794,-4008451.1350222183,4227.10974832183,1696.563278615376,-3195.748974465495
108.0,2025-10-25T21:13:47.179668Z,-4772707.239606536,-6746949.627688832,-4011610.995057104,4229.527094005515,1700.018845430472,-3193.6356713587625
109.0,2025-10-25T21:13:48.179670Z,-4769420.38896329,-6744496.048683414,-4014770.855091989,4231.944966122515,1703.4740686957239,-3191.5223682520295
110.0,2025-10-25T21:13:49.179671Z,-4766133.205883338,-6742042.984927985,-4017930.715126875,4234.363364635579,1706.9289483527307,-3189.409065145297
111.0,2025-10-25T21:13:50.179671Z,-4762845.690424347,-6739590.436457974,-4021090.57516176,4236.782289507448,1710.3834843430973,-3187.2957620385646
112.0,2025-10-25T21:13:51.179672Z,-4759557.84264399,-6737138.403308814,-4024250.4351966456,4239.20174070086,1713.8376766084284,-3185.182458931832
113.0,2025-10-25T21:13:52.179673Z,-4756269.662599943,-6734686.88551593,-4027410.295231531,4241.621718178547,1717.2915250903359,-3183.0691558250996
114.0,2025-10-25T21:13:53.179674Z,-4752981.1503498815,-6732235.8831147365,-4030570.1552664163,4244.042221903233,1720.7450297304326,-3180.955852718367
115.0,2025-10-25T21:13:54.179675Z,-4749692.305951489,-6729785.396140648,-4033730.0153013016,4246.463251837641,1724.198190470337,-3178.8425496116342
116.0,2025-10-25T21:13:55.179676Z,-4746403.129462452,-6727335.42462907,-4036889.8753361874,4248.884807944483,1727.6510072516705,-3176.7292465049018
117.0,2025-10-25T21:13:56.179677Z,-4743113.620940455,-6724885.968615405,-4040049.7353710723,4251.306890186468,1731.1034800160571,-3174.6159433981697
118.0,2025-10-25T21:13:57.179678Z,-4739823.780443194,-6722437.028135047,-4043209.595405958,4253.7294985263,1734.555608705126,-3172.502640291437
119.0,2025-10-25T21:13:58.179679Z,-4736533.608028365,-6719988.603223385,-4046369.4554408435,4256.152632926675,1738.0073932605087,-3170.3893371847043
120.0,2025-10-25T21:13:59.179680Z,-4733243.103753664,-6717540.693915805,-4049529.315475729,4258.576293350286,1741.4588336238412,-3168.276034077972
121.0,2025-10-25T21:14:00.179681Z,-4729952.267676794,-6715093.300247685,-4052689.175510614,4261.000479759817,1744.9099297367634,-3166.162730971239
122.0,2025-10-25T21:14:01.179682Z,-4726661.09985546,-6712646.422254394,-4055849.0355454995,4263.425192117949,1748.3606815409169,-3164.0494278645065
123.0,2025-10-25T21:14:02.179682Z,-4723369.600347375,-6710200.059971302,-4059008.895580385,4265.850430387355,1751.8110889779487,-3161.936124757774
124.0,2025-10-25T21:14:03.179683Z,-4720077.769210245,-6707754.213433771,-4062168.7556152707,4268.2761945307075,1755.26115198951,-3159.8228216510415
125.0,2025-10-25T21:14:04.179684Z,-4716785.606501793,-6705308.8826771565,-4065328.615650156,4270.702484510664,1758.7108705172525,-3157.709518544309
126.0,2025-10-25T21:14:05.179685Z,-4713493.112279731,-6702864.0677368045,-4068488.4756850414,4273.1293002898865,1762.1602445028357,-3155.596215437576
127.0,2025-10-25T21:14:06.179686Z,-4710200.286601786,-6700419.768648064,-4071648.3357199267,4275.556641831024,1765.6092738879192,-3153.4829123308436
128.0,2025-10-25T21:14:07.179687Z,-4706907.129525684,-6697975.98544627,-4074808.195754812,4277.984509096722,1769.057958614167,-3151.369609224111
129.0,2025-10-25T21:14:08.179688Z,-4703613.641109152,-6695532.718166758,-4077968.055789698,4280.412902049623,1772.50629862325,-3149.2563061173787
130.0,2025-10-25T21:14:09.179689Z,-4700319.821409926,-6693089.966844855,-4081127.915824583,4282.841820652359,1775.954293856837,-3147.143003010646
131.0,2025-10-25T21:14:10.179690Z,-4697025.670485739,-6690647.731515879,-4084287.7758594686,4285.271264867559,1779.4019442566055,-3145.0296999039138
