t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,2021911.5496696716,3251986.061608482,5555156.326851922,-182.7736195787443,7877.462243113501,149.36653596191732
1.0,2025-10-25T21:12:00.179567Z,2022202.3001708738,3259566.5204731096,5555302.090849584,-185.38471563358573,7873.258037855101,142.16348980547977
2.0,2025-10-25T21:12:01.179569Z,2022487.6277883311,3267136.390800632,5555429.892812489,-187.98460535055662,7869.046925629038,134.99080643118688
3.0,2025-10-25T21:12:02.179570Z,2022774.0701660214,3274706.236807006,5555557.694775394,-190.5851101947999,7864.8362344654,127.81812305689397
4.0,2025-10-25T21:12:03.179571Z,2023061.6273019114,3282276.0583699066,5555685.4967383,-193.18623011873018,7860.625964431496,120.64543968260107
5.0,2025-10-25T21:12:04.179572Z,2023350.2991939567,3289845.8553670063,5555813.298701205,-195.78796507475542,7856.416115594645,113.47275630830816
6.0,2025-10-25T21:12:05.179573Z,2023614.223118679,3297373.1960571418,5555870.0944346525,-198.34365828167415,7852.178688731665,106.41979149284693
7.0,2025-10-25T21:12:06.179574Z,2023879.2556072427,3304900.51570893,5555926.890168101,-200.89997050921377,7847.9416763959725,99.36682667738569
8.0,2025-10-25T21:12:07.179575Z,2024145.3966579807,3312427.8142007207,5555983.68590155,-203.45690171050674,7843.705078655312,92.31386186192447
9.0,2025-10-25T21:12:08.179576Z,2024412.6462692127,3319955.091410867,5556040.481634998,-206.01445183867932,7839.468895577422,85.26089704646323
10.0,2025-10-25T21:12:09.179577Z,2024681.0044392475,3327482.3472177177,5556097.277368445,-208.57262084685073,7835.233127230043,78.20793223100199
11.0,2025-10-25T21:12:10.179578Z,2024950.4711663818,3335009.5814996264,5556154.073101893,-211.13140868813392,7830.997773680904,71.15496741554075
12.0,2025-10-25T21:12:11.179579Z,2025221.0464489004,3342536.794134944,5556210.868835341,-213.69081531563518,7826.762834997735,64.10200260007952
13.0,2025-10-25T21:12:12.179580Z,2025492.730285076,3350063.9850020227,5556267.664568789,-216.2508406824542,7822.528311248255,57.04903778461829
14.0,2025-10-25T21:12:13.179581Z,2025765.5226731694,3357591.153979213,5556324.460302237,-218.81148474168396,7818.294202500185,49.996072969157055
15.0,2025-10-25T21:12:14.179582Z,2026039.4236114307,3365118.3009448685,5556381.256035686,-221.37274744641113,7814.060508821236,42.94310815369582
16.0,2025-10-25T21:12:15.179583Z,2026314.4330980969,3372645.425777341,5556438.051769134,-223.9346287497155,7809.827230279118,35.89014333823459
17.0,2025-10-25T21:12:16.179584Z,2026590.5511313926,3380172.528354982,5556494.847502581,-226.49712860467048,7805.594366941535,28.837178522773353
18.0,2025-10-25T21:12:17.179585Z,2026867.777709533,3387699.608556145,5556551.643236029,-229.0602469643428,7801.361918876187,21.78421370731212
19.0,2025-10-25T21:12:18.179586Z,2027146.112830719,3395226.6662591817,5556608.438969478,-231.62398378179262,7797.129886150765,14.731248891850885
20.0,2025-10-25T21:12:19.179587Z,2027425.5564931408,3402753.7013424463,5556665.234702926,-234.18833901007358,7792.898268832963,7.678284076389652
21.0,2025-10-25T21:12:20.179587Z,2027706.1086949764,3410280.7136842893,5556722.030436373,-236.75331260223257,7788.667066990465,0.6253192609284169
22.0,2025-10-25T21:12:21.179588Z,2027908.2491789178,3417670.915813359,5556560.949259711,-239.17644638121737,7784.359484248909,-6.063337833152481
23.0,2025-10-25T21:12:22.179589Z,2028111.4782496323,3425061.10655586,5556399.86808305,-241.6002096310832,7780.052296341998,-12.75199492723338
