t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,-2414110.987785385,-2414110.987785384,0.0,3376.519559790127,-3376.5195597901284,12435.527680643992
1.0,2025-10-25T21:12:00.179567Z,-2411074.688613675,-2417123.5597091666,12435.50692038076,3400.672709443805,-3352.336131696666,12435.465399968667
2.0,2025-10-25T21:12:01.179569Z,-2407978.5439415,-2420075.986634121,24870.391075749187,3424.741835224371,-3328.074728877156,12435.09175880043
3.0,2025-10-25T21:12:02.179570Z,-2404882.8426963915,-2423028.8779444005,37305.275231117615,3448.8145172979334,-3303.8168543110996,12434.718117632194
4.0,2025-10-25T21:12:03.179571Z,-2401787.58492961,-2425982.233591031,49740.15938648604,3472.8907552779006,-3279.5625083881346,12434.344476463959
5.0,2025-10-25T21:12:04.179572Z,-2398692.770692414,-2428936.053525037,62175.043541854466,3496.970548777644,-3255.311691497863,12433.970835295722
6.0,2025-10-25T21:12:05.179573Z,-2395359.6636560457,-2431646.049687819,74598.73163933023,3520.66212432055,-3230.7815035409944,12432.35498690719
7.0,2025-10-25T21:12:06.179574Z,-2392026.9646255025,-2434356.5448591732,87022.419736806,3544.357295870808,-3206.254788260318,12430.739138518658
8.0,2025-10-25T21:12:07.179575Z,-2388694.6736558364,-2437067.538994003,99446.10783428176,3568.0560630479245,-3181.7315460498344,12429.123290130126
9.0,2025-10-25T21:12:08.179576Z,-2385362.790802094,-2439779.032047208,111869.79593175753,3591.7584254713693,-3157.2117773035075,12427.507441741596
10.0,2025-10-25T21:12:09.179577Z,-2382031.316119319,-2442491.0239736834,124293.48402923328,3615.464382760573,-3132.6954824152654,12425.891593353064
11.0,2025-10-25T21:12:10.179578Z,-2378700.249662549,-2445203.514728315,136717.17212670905,3639.1739345349274,-3108.182661779,12424.275744964532
12.0,2025-10-25T21:12:11.179579Z,-2375369.5914868186,-2447916.504265987,149140.8602241848,3662.8870804137846,-3083.673315788563,12422.659896576
13.0,2025-10-25T21:12:12.179580Z,-2372039.3416471574,-2450629.9925415786,161564.5483216606,3686.603820016462,-3059.1674448377717,12421.044048187468
14.0,2025-10-25T21:12:13.179581Z,-2368709.500198591,-2453343.97950996,173988.23641913634,3710.3241529622364,-3034.6650493204047,12419.428199798936
15.0,2025-10-25T21:12:14.179582Z,-2365380.067196139,-2456058.465125998,186411.9245166121,3734.0480788703467,-3010.166129630206,12417.812351410405
16.0,2025-10-25T21:12:15.179583Z,-2362051.0426948187,-2458773.4493445554,198835.61261408788,3757.7755973599933,-2985.6706861608786,12416.196503021873
17.0,2025-10-25T21:12:16.179584Z,-2358722.426749641,-2461488.9321204876,211259.30071156364,3781.5067080503377,-2961.1787193060923,12414.58065463334
18.0,2025-10-25T21:12:17.179585Z,-2355394.219415616,-2464204.913408647,223682.9888090394,3805.2414105605044,-2936.690229459479,12412.96480624481
19.0,2025-10-25T21:12:18.179586Z,-2352066.4207477444,-2466921.3931638757,236106.67690651517,3828.9797045095775,-2912.2052170146303,12411.348957856279
20.0,2025-10-25T21:12:19.179587Z,-2348739.0308010257,-2469638.371341017,248530.36500399094,3852.721589516607,-2887.723682365106,12409.733109467747
21.0,2025-10-25T21:12:20.179587Z,-2345412.0496304547,-2472355.8478949033,260954.05310146668,3876.4670652005984,-2863.2456259044234,12408.117261079215
22.0,2025-10-25T21:12:21.179588Z,-2341705.94130402,-2474673.661226397,273335.24064139917,3899.46864972306,-2838.434973888181,12404.508062856561
23.0,2025-10-25T21:12:22.179589Z,-2338000.183505237,-2476992.0281988257,285716.4281813317,3922.4738731781936,-2813.627691835069,12400.89886463391
24.0,2025-10-25T21:12:23.179590Z,-2334294.776295143,-2479310.9487733906,298097.6157212642,3945.4827351968165,-2788.823780143858,12397.289666411256
25.0,2025-10-25T21:12:24.179591Z,-2330589.719734769,-2481630.4229112878,310478.8032611967,3968.4952354097104,-2764.0232392132834,12393.680468188604
26.0,2025-10-25T21:12:25.179592Z,-2326885.013885145,-2483950.450573708,322859.99080112926,3991.511373447613,-2739.2260694420447,12390.07126996595
