t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,-1330834.6705110648,8555654.492884595,-3656438.206256486,-1861.8829258277642,-3749.469687294585,-3401.3624402527676
1.0,2025-10-25T21:12:00.179567Z,-1331448.720294712,8552097.12897182,-3659838.6905849054,-1861.2507795860247,-3753.5318396579546,-3399.6057736577136
2.0,2025-10-25T21:12:01.179569Z,-1332061.695392963,8548529.62845244,-3663234.7732683658,-1860.616064581399,-3757.5955922729304,-3397.842451810888
3.0,2025-10-25T21:12:02.179570Z,-1332675.1978571557,8544962.262825996,-3666630.855951826,-1859.9819521458971,-3761.6594573932716,-3396.079129964062
4.0,2025-10-25T21:12:03.179571Z,-1333289.227670875,8541395.032150421,-3670026.9386352864,-1859.3484422925499,-3765.7234349527066,-3394.315808117236
5.0,2025-10-25T21:12:04.179572Z,-1333903.7848177003,8537827.936483666,-3673423.0213187467,-1858.7155350343826,-3769.7875248849637,-3392.5524862704106
6.0,2025-10-25T21:12:05.179573Z,-1334512.410813608,8534219.842184985,-3676801.31006339,-1858.0704667357209,-3773.857715531838,-3390.7623299299808
7.0,2025-10-25T21:12:06.179574Z,-1335121.5701088326,8530611.882069293,-3680179.598808034,-1857.4260019317005,-3777.928020280434,-3388.9721735895505
8.0,2025-10-25T21:12:07.179575Z,-1335731.262687038,8527004.056195183,-3683557.8875526777,-1856.782140635531,-3781.9984390643767,-3387.182017249121
9.0,2025-10-25T21:12:08.179576Z,-1336341.488531884,8523396.364621243,-3686936.1762973214,-1856.1388828604142,-3786.068971817293,-3385.3918609086913
10.0,2025-10-25T21:12:09.179577Z,-1336952.2476270255,8519788.80740606,-3690314.465041965,-1855.4962286195469,-3790.1396184728087,-3383.601704568261
11.0,2025-10-25T21:12:10.179578Z,-1337563.5399561096,8516181.384608226,-3693692.7537866086,-1854.8541779261184,-3794.210378964549,-3381.8115482278313
12.0,2025-10-25T21:12:11.179579Z,-1338175.3655027798,8512574.09628632,-3697071.0425312524,-1854.2127307933117,-3798.2812532261337,-3380.0213918874015
13.0,2025-10-25T21:12:12.179580Z,-1338787.7242506722,8508966.94249892,-3700449.3312758957,-1853.5718872343039,-3802.352241191185,-3378.2312355469717
14.0,2025-10-25T21:12:13.179581Z,-1339400.6161834183,8505359.923304617,-3703827.6200205395,-1852.931647262265,-3806.4233427933236,-3376.441079206542
15.0,2025-10-25T21:12:14.179582Z,-1340014.0412846436,8501753.038761986,-3707205.9087651833,-1852.2920108903588,-3810.4945579661676,-3374.650922866112
16.0,2025-10-25T21:12:15.179583Z,-1340627.9995379676,8498146.288929608,-3710584.197509827,-1851.6529781317436,-3814.5658866433337,-3372.8607665256823
17.0,2025-10-25T21:12:16.179584Z,-1341242.4909270038,8494539.673866048,-3713962.4862544704,-1851.0145489995684,-3818.6373287584383,-3371.070610185252
18.0,2025-10-25T21:12:17.179585Z,-1341857.5154353613,8490933.193629894,-3717340.774999114,-1850.376723506979,-3822.7088842450967,-3369.2804538448227
19.0,2025-10-25T21:12:18.179586Z,-1342473.0730466421,8487326.848279716,-3720719.063743758,-1849.7395016671128,-3826.780553036921,-3367.490297504393
20.0,2025-10-25T21:12:19.179587Z,-1343089.163744444,8483720.637874076,-3724097.352488402,-1849.1028834931012,-3830.8523350675237,-3365.7001411639626
21.0,2025-10-25T21:12:20.179587Z,-1343705.787512357,8480114.562471554,-3727475.641233045,-1848.4668689980692,-3834.924230270516,-3363.909984823533
22.0,2025-10-25T21:12:21.179588Z,-1344296.1852262493,8476343.321712954,-3730779.6814365094,-1847.779078191102,-3839.0207366536783,-3362.0089169796283
23.0,2025-10-25T21:12:22.179589Z,-1344887.140085356,8472572.212172868,-3734083.721639973,-1847.0918946624795,-3843.1173637155375,-3360.107849135723
24.0,2025-10-25T21:12:23.179590Z,-1345478.6520736788,8468801.2339125,-3737387.7618434373,-1846.4053184261422,-3847.21411138931,-3358.206781291818
25.0,2025-10-25T21:12:24.179591Z,-1346070.7211752126,8465030.38699305,-3740691.802046901,-1845.7193494960254,-3851.310979608211,-3356.305713447913
26.0,2025-10-25T21:12:25.179592Z,-1346663.3473739456,8461259.671475716,-3743995.842250365,-1845.0339878860568,-3855.407968305453,-3354.404645604008
27.0,2025-10-25T21:12:26.179593Z,-1347256.5306538614,8457489.087421691,-3747299.882453829,-1844.3492336101583,-3859.505077414247,-3352.503577760103
28.0,2025-10-25T21:12:27.179594Z,-1347850.2709989354,8453718.634892173,-3750603.922657293,-1843.6650866822447,-3863.6023068678055,-3350.6025099161975
