t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,869794.0287566687,3729208.7642183187,-5555156.326851922,-5699.447436472692,-5440.966504820405,149.36653596191547
1.0,2025-10-25T21:12:00.179567Z,864637.4903780344,3723638.9108932195,-5555003.353712583,-5700.569211426648,-5445.7867714764825,156.5817773500189
2.0,2025-10-25T21:12:01.179569Z,859477.3463042027,3718057.7252126676,-5554832.296585484,-5701.677976852552,-5450.610006786332,163.82763281998618
3.0,2025-10-25T21:12:02.179570Z,854316.3928839037,3712477.3119292646,-5554661.239458386,-5702.787476019239,-5455.433109321348,171.07348828995345
4.0,2025-10-25T21:12:03.179571Z,849154.6302023487,3706897.6711313664,-5554490.182331287,-5703.89770891324,-5460.256079000169,178.3193437599207
5.0,2025-10-25T21:12:04.179572Z,843992.0583447575,3701318.8029073216,-5554319.125204189,-5705.008675521077,-5465.078915741437,185.56519922988798
6.0,2025-10-25T21:12:05.179573Z,838817.838092237,3695692.2148123733,-5554074.866467547,-5706.063949477997,-5469.913489369086,192.93529693719685
7.0,2025-10-25T21:12:06.179574Z,833642.8017619401,3690066.401049038,-5553830.607730905,-5707.119958853206,-5474.747938125746,200.3053946445057
8.0,2025-10-25T21:12:07.179575Z,828466.9494392852,3684441.361706412,-5553586.348994262,-5708.176703634103,-5479.582261929873,207.67549235181457
9.0,2025-10-25T21:12:08.179576Z,823290.2812096996,3678817.096873585,-5553342.090257619,-5709.234183808076,-5484.4164606999175,215.0455900591234
10.0,2025-10-25T21:12:09.179577Z,818112.7971586195,3673193.6066396376,-5553097.8315209765,-5710.292399362507,-5489.250534354338,222.41568776643228
11.0,2025-10-25T21:12:10.179578Z,812934.4973714891,3667570.8910936415,-5552853.572784334,-5711.351350284774,-5494.08448281159,229.78578547374113
12.0,2025-10-25T21:12:11.179579Z,807755.3819337615,3661948.9503246606,-5552609.314047692,-5712.411036562236,-5498.91830599013,237.15588318105
13.0,2025-10-25T21:12:12.179580Z,802575.4509308989,3656327.78442175,-5552365.055311049,-5713.471458182255,-5503.752003808416,244.52598088835887
14.0,2025-10-25T21:12:13.179581Z,797394.7044483718,3650707.3934739577,-5552120.796574407,-5714.532615132181,-5508.5855761849125,251.89607859566772
15.0,2025-10-25T21:12:14.179582Z,792213.1425716588,3645087.777570322,-5551876.537837765,-5715.594507399356,-5513.4190230380755,259.26617630297653
16.0,2025-10-25T21:12:15.179583Z,787030.7653862484,3639468.936799874,-5551632.279101122,-5716.657134971115,-5518.252344286372,266.63627401028543
17.0,2025-10-25T21:12:16.179584Z,781847.5729776366,3633850.8712516343,-5551388.02036448,-5717.720497834781,-5523.085539848262,274.0063717175943
18.0,2025-10-25T21:12:17.179585Z,776663.5654313286,3628233.581014619,-5551143.761627838,-5718.784595977675,-5527.918609642212,281.3764694249031
19.0,2025-10-25T21:12:18.179586Z,771478.7428328381,3622617.0661778315,-5550899.502891195,-5719.849429387105,-5532.751553586687,288.74656713221196
20.0,2025-10-25T21:12:19.179587Z,766293.1052676876,3617001.32683027,-5550655.244154553,-5720.9149980503735,-5537.584371600155,296.11666483952087
21.0,2025-10-25T21:12:20.179587Z,761106.652821408,3611386.363060922,-5550410.985417911,-5721.981301954777,-5542.417063601083,303.4867625468297
22.0,2025-10-25T21:12:21.179588Z,755889.9317746361,3605624.099970073,-5549935.72119271,-5722.862111538672,-5547.279999224367,311.25205110291006
23.0,2025-10-25T21:12:22.179589Z,750672.3744223801,3599862.6169317886,-5549460.45696751,-5723.743660768446,-5552.142835832036,319.0173396589904
24.0,2025-10-25T21:12:23.179590Z,745453.9808506672,3594101.9140373957,-5548985.1927423095,-5724.625949634337,-5557.005573342083,326.78262821507076
25.0,2025-10-25T21:12:24.179591Z,740234.7511455332,3588341.991378211,-5548509.928517109,-5725.50897812658,-5561.868211672493,334.5479167711511
26.0,2025-10-25T21:12:25.179592Z,735014.6853930227,3582582.8490455444,-5548034.664291909,-5726.3927462353995,-5566.730750741256,342.31320532723146
27.0,2025-10-25T21:12:26.179593Z,729793.7836791897,3576824.4871306955,-5547559.400066709,-5727.277253951014,-5571.593190466362,350.0784938833118
28.0,2025-10-25T21:12:27.179594Z,724572.046090096,3571066.9057249567,-5547084.135841509,-5728.162501263628,-5576.455530765801,357.84378243939216
