t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,2414110.9877853845,2414110.987785384,0.0,-3376.519559790127,3376.5195597901275,12435.527680643992
1.0,2025-10-25T21:12:00.179567Z,2411074.6886136746,2417123.5597091666,12435.50692038076,-3400.672709443805,3352.3361316966652,12435.465399968667
2.0,2025-10-25T21:12:01.179569Z,2407978.5439414997,2420075.986634121,24870.391075749187,-3424.741835224371,3328.074728877155,12435.09175880043
3.0,2025-10-25T21:12:02.179570Z,2404882.842696391,2423028.8779444005,37305.275231117615,-3448.8145172979334,3303.8168543110983,12434.718117632194
4.0,2025-10-25T21:12:03.179571Z,2401787.5849296097,2425982.233591031,49740.15938648604,-3472.8907552779006,3279.562508388133,12434.344476463959
5.0,2025-10-25T21:12:04.179572Z,2398692.7706924137,2428936.053525037,62175.043541854466,-3496.970548777644,3255.3116914978623,12433.970835295722
6.0,2025-10-25T21:12:05.179573Z,2395359.663656045,2431646.049687819,74598.73163933023,-3520.66212432055,3230.7815035409935,12432.35498690719
7.0,2025-10-25T21:12:06.179574Z,2392026.964625502,2434356.5448591732,87022.419736806,-3544.357295870808,3206.254788260317,12430.739138518658
8.0,2025-10-25T21:12:07.179575Z,2388694.673655836,2437067.538994003,99446.10783428176,-3568.0560630479245,3181.731546049833,12429.123290130126
9.0,2025-10-25T21:12:08.179576Z,2385362.7908020937,2439779.032047208,111869.79593175753,-3591.7584254713693,3157.2117773035066,12427.507441741596
10.0,2025-10-25T21:12:09.179577Z,2382031.3161193184,2442491.0239736834,124293.48402923328,-3615.464382760573,3132.6954824152645,12425.891593353064
11.0,2025-10-25T21:12:10.179578Z,2378700.2496625483,2445203.514728315,136717.17212670905,-3639.1739345349274,3108.182661778999,12424.275744964532
12.0,2025-10-25T21:12:11.179579Z,2375369.591486818,2447916.504265987,149140.8602241848,-3662.8870804137846,3083.673315788562,12422.659896576
13.0,2025-10-25T21:12:12.179580Z,2372039.3416471565,2450629.9925415786,161564.5483216606,-3686.603820016462,3059.1674448377707,12421.044048187468
14.0,2025-10-25T21:12:13.179581Z,2368709.5001985906,2453343.97950996,173988.23641913634,-3710.3241529622364,3034.665049320404,12419.428199798936
15.0,2025-10-25T21:12:14.179582Z,2365380.0671961387,2456058.465125998,186411.9245166121,-3734.0480788703467,3010.166129630205,12417.812351410405
16.0,2025-10-25T21:12:15.179583Z,2362051.042694818,2458773.4493445554,198835.61261408788,-3757.7755973599933,2985.6706861608777,12416.196503021873
17.0,2025-10-25T21:12:16.179584Z,2358722.4267496406,2461488.9321204876,211259.30071156364,-3781.5067080503377,2961.1787193060914,12414.58065463334
18.0,2025-10-25T21:12:17.179585Z,2355394.2194156153,2464204.913408647,223682.9888090394,-3805.2414105605044,2936.690229459478,12412.96480624481
