t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-25T21:11:59.179330Z,-6990803.529564389,-5108719.089251308,3656438.206256488,-1334.7253991111459,-3967.8254843676677,-3401.3624402527666
1.0,2025-10-25T21:12:00.179567Z,-6992881.878041021,-5111665.995475705,3653035.966589759,-1331.4069975991597,-3965.4001336674874,-3403.1164507764747
2.0,2025-10-25T21:12:01.179569Z,-6994952.308099,-5114606.494480791,3649629.351838861,-1328.091532353416,-3962.9741018198893,-3404.863836116272
3.0,2025-10-25T21:12:02.179570Z,-6997023.204181762,-5117546.718692471,3646222.737087963,-1324.7757203884833,-3960.5485746058084,-3406.6112214560694
4.0,2025-10-25T21:12:03.179571Z,-6999094.566260237,-5120486.668058418,3642816.122337065,-1321.4595617603281,-3958.1235520629093,-3408.358606795867
5.0,2025-10-25T21:12:04.179572Z,-7001166.39430535,-5123426.3425263,3639409.507586167,-1318.1430565249232,-3955.6990342288514,-3410.1059921356646
6.0,2025-10-25T21:12:05.179573Z,-7003205.218683746,-5126341.210817398,3635985.5770159713,-1314.8392556575157,-3953.2703046881306,-3411.8270842567968
7.0,2025-10-25T21:12:06.179574Z,-7005244.505393106,-5129255.808987202,3632561.6464457745,-1311.5351076068841,-3950.8420780282013,-3413.5481763779294
8.0,2025-10-25T21:12:07.179575Z,-7007284.2544048745,-5132170.1369837895,3629137.715875578,-1308.2306124288023,-3948.4143542867814,-3415.269268499062
9.0,2025-10-25T21:12:08.179576Z,-7009324.465690491,-5135084.194755232,3625713.7853053818,-1304.9257701790489,-3945.987133501583,-3416.990360620194
10.0,2025-10-25T21:12:09.179577Z,-7011365.139221389,-5137997.982249612,3622289.854735185,-1301.6205809134042,-3943.5604157103126,-3418.711452741327
11.0,2025-10-25T21:12:10.179578Z,-7013406.274969002,-5140911.499415009,3618865.924164989,-1298.315044687655,-3941.134200950673,-3420.432544862459
12.0,2025-10-25T21:12:11.179579Z,-7015447.872904751,-5143824.746199505,3615441.9935947927,-1295.0091615575889,-3938.7084892603593,-3422.1536369835912
13.0,2025-10-25T21:12:12.179580Z,-7017489.933000056,-5146737.72255119,3612018.063024596,-1291.7029315789991,-3936.2832806770625,-3423.874729104724
14.0,2025-10-25T21:12:13.179581Z,-7019532.455226332,-5149650.428418153,3608594.1324543995,-1288.3963548076815,-3933.858575238467,-3425.5958212258565
15.0,2025-10-25T21:12:14.179582Z,-7021575.439554988,-5152562.863748482,3605170.2018842036,-1285.0894312994362,-3931.434372982253,-3427.316913346989
16.0,2025-10-25T21:12:15.179583Z,-7023618.885957429,-5155475.028490279,3601746.271314007,-1281.7821611100667,-3929.0106739460944,-3429.0380054681214
17.0,2025-10-25T21:12:16.179584Z,-7025662.794405052,-5158386.922591634,3598322.3407438104,-1278.4745442953795,-3926.58747816766,-3430.7590975892535
18.0,2025-10-25T21:12:17.179585Z,-7027707.1648692535,-5161298.546000652,3594898.410173614,-1275.166580911186,-3924.164785684613,-3432.480189710386
19.0,2025-10-25T21:12:18.179586Z,-7029751.997321419,-5164209.898665435,3591474.4796034177,-1271.8582710133005,-3921.74259653461,-3434.201281831519
20.0,2025-10-25T21:12:19.179587Z,-7031797.291732935,-5167120.980534089,3588050.5490332213,-1268.5496146575406,-3919.3209107553066,-3435.922373952651
21.0,2025-10-25T21:12:20.179587Z,-7033843.048075178,-5170031.791554722,3584626.618463025,-1265.240611899729,-3916.899728384347,-3437.6434660737837
22.0,2025-10-25T21:12:21.179588Z,-7035756.51046638,-5172844.113934995,3581136.3085940313,-1261.982198326894,-3914.460585306919,-3439.262562093429
23.0,2025-10-25T21:12:22.179589Z,-7037670.4204074545,-5175656.184725414,3577645.9987250376,-1258.723435770535,-3912.021938284656,-3440.8816581130745
24.0,2025-10-25T21:12:23.179590Z,-7039584.777871883,-5178468.003875664,3574155.688856044,-1255.4643242856732,-3909.5837873554815,-3442.5007541327195
25.0,2025-10-25T21:12:24.179591Z,-7041499.58283314,-5181279.571335433,3570665.3789870506,-1252.2048639273314,-3907.1461325573155,-3444.119850152365
26.0,2025-10-25T21:12:25.179592Z,-7043414.8352646995,-5184090.887054409,3567175.069118057,-1248.9450547505373,-3904.7089739280727,-3445.73894617201
27.0,2025-10-25T21:12:26.179593Z,-7045330.5351400245,-5186901.950982281,3563684.7592490637,-1245.6848968103232,-3902.272311505661,-3447.3580421916554
28.0,2025-10-25T21:12:27.179594Z,-7047246.682432579,-5189712.763068742,3560194.4493800695,-1242.4243901617228,-3899.8361453279854,-3448.977138211301
