t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-20T15:47:31.475959Z,-59200.254266592,-16552169.999986364,-24539601.18616731,4876.62580106809,-6.368976579903642,-3.0422528025223405
1.0,2025-10-20T15:47:32.476194Z,-56737.63485236637,-16552167.831447728,-24539604.039841305,4876.626383763265,-6.202596650041078,-2.665095156594805
2.0,2025-10-20T15:47:33.476196Z,-54275.01337075651,-16552165.474089026,-24539605.95062052,4876.626829279357,-6.036216373333842,-2.287937072076159
3.0,2025-10-20T15:47:34.476198Z,-51812.391866559345,-16552163.56390082,-24539607.861399733,4876.627324992168,-5.869836197359665,-1.9107789875575134
4.0,2025-10-20T15:47:35.476199Z,-49349.77039189623,-16552162.100883095,-24539609.772178948,4876.627870901685,-5.7034561285546195,-1.5336209030388674
5.0,2025-10-20T15:47:36.476200Z,-46887.14899888859,-16552161.085035834,-24539611.682958163,4876.628467007896,-5.537076173354787,-1.1564628185202217
6.0,2025-10-20T15:47:37.476201Z,-44424.522603880185,-16552157.972391797,-24539609.8221479,4876.628363804122,-5.370694807281277,-0.7793033853991161
7.0,2025-10-20T15:47:38.476202Z,-41961.89602375198,-16552155.306918943,-24539607.961337633,4876.62831079724,-5.204313458375347,-0.4021439522780106
8.0,2025-10-20T15:47:39.476203Z,-39499.26931062548,-16552153.088617273,-24539606.10052737,4876.628307987247,-5.0379321330731015,-0.024984519156904996
9.0,2025-10-20T15:47:40.476204Z,-37036.64251662213,-16552151.317486798,-24539604.239717104,4876.62835537414,-4.871550837810634,0.3521749139642006
10.0,2025-10-20T15:47:41.476205Z,-34574.015693863446,-16552149.993527517,-24539602.378906842,4876.628452957912,-4.705169579024046,0.7293343470853061
11.0,2025-10-20T15:47:42.476206Z,-32111.38889447087,-16552149.11673942,-24539600.518096577,4876.628600738559,-4.538788363149434,1.1064937802064116
12.0,2025-10-20T15:47:43.476207Z,-29648.762170565897,-16552148.687122496,-24539598.657286316,4876.628798716075,-4.372407196622894,1.4836532133275173
13.0,2025-10-20T15:47:44.476208Z,-27186.13557426998,-16552148.704676725,-24539596.79647605,4876.629046890452,-4.206026085880523,1.8608126464486228
14.0,2025-10-20T15:47:45.476209Z,-24723.509157704615,-16552149.16940209,-24539594.935665783,4876.629345261686,-4.039645037358415,2.237972079569728
15.0,2025-10-20T15:47:46.476210Z,-22260.88297299126,-16552150.08129857,-24539593.07485552,4876.629693829766,-3.8732640574926673,2.615131512690834
16.0,2025-10-20T15:47:47.476210Z,-19798.25707225137,-16552151.440366114,-24539591.214045256,4876.630092594686,-3.7068831527193713,2.9922909458119396
17.0,2025-10-20T15:47:48.476211Z,-17335.631507606417,-16552153.2466047,-24539589.353234995,4876.630541556434,-3.5405023294746205,3.369450378933045
18.0,2025-10-20T15:47:49.476212Z,-14873.006331177852,-16552155.500014275,-24539587.49242473,4876.631040715002,-3.3741215941945075,3.7466098120541504
19.0,2025-10-20T15:47:50.476213Z,-12410.381595087129,-16552158.20059479,-24539585.631614465,4876.631590070377,-3.207740953315122,4.123769245175256
20.0,2025-10-20T15:47:51.476214Z,-9947.757351455697,-16552161.348346198,-24539583.7708042,4876.63218962255,-3.0413604132725554,4.500928678296361
21.0,2025-10-20T15:47:52.476215Z,-7485.133652405,-16552164.943268443,-24539581.909993935,4876.63283937151,-2.8749799805028955,4.878088111417467
22.0,2025-10-20T15:47:53.476216Z,-5022.541302805095,-16552158.809403446,-24539564.96279807,4876.63054124853,-2.708599025317131,5.255246446530568
23.0,2025-10-20T15:47:54.476217Z,-2559.9481179433283,-16552153.122704713,-24539548.01560221,4876.628293322418,-2.5422177530311614,5.632404781643669
24.0,2025-10-20T15:47:55.476218Z,-97.35414994062808,-16552147.883172337,-24539531.068406343,4876.6260955932075,-2.3758361700810826,6.00956311675677
25.0,2025-10-20T15:47:56.476219Z,2365.2405490820456,-16552143.090806399,-24539514.121210482,4876.623948060932,-2.209454282902997,6.38672145186987
26.0,2025-10-20T15:47:57.476220Z,4827.835927003725,-16552138.74560698,-24539497.174014617,4876.621850725625,-2.043072097933013,6.7638797869829705
27.0,2025-10-20T15:47:58.476221Z,7290.431931703445,-16552134.847574139,-24539480.22681875,4876.619803587318,-1.876689621607233,7.141038122096072
28.0,2025-10-20T15:47:59.476221Z,9753.028511060258,-16552131.396707956,-24539463.27962289,4876.617806646039,-1.7103068603617726,7.518196457209173
