t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-20T15:47:31.475959Z,-29629737.137,2.02908528622749e-09,3.008242647144379e-09,-5.973632798409867e-13,-4210.61363975971,-3039.2186542890286
1.0,2025-10-20T15:47:32.476194Z,-29629736.980695076,110.65589824992328,-3039.2186465241734,0.2964715286350831,-4210.613640313316,-3039.2186310034876
2.0,2025-10-20T15:47:33.476196Z,-29629735.830739066,221.31177612459308,-6078.437060195951,0.5929430313704787,-4210.613545192924,-3039.2184912902467
3.0,2025-10-20T15:47:34.476198Z,-29629734.822200745,331.9674977761773,-9117.655473867726,0.8894145463457545,-4210.613515700544,-3039.218351577006
4.0,2025-10-20T15:47:35.476199Z,-29629733.95508012,442.62308441777344,-12156.873887539505,1.1858860655660541,-4210.613551836173,-3039.2182118637656
5.0,2025-10-20T15:47:36.476200Z,-29629733.22937722,553.2785572624786,-15196.09230121128,1.4823575810365228,-4210.613653599817,-3039.2180721505247
6.0,2025-10-20T15:47:37.476201Z,-29629728.104819484,663.9347781641173,-18235.306523487197,1.7788285366280032,-4210.613175783615,-3039.217466726818
7.0,2025-10-20T15:47:38.476202Z,-29629723.12167939,774.590265531188,-21274.52074576311,2.0752995665785527,-4210.612763595346,-3039.2168613031126
8.0,2025-10-20T15:47:39.476203Z,-29629718.279957015,885.2450405767769,-24313.73496803903,2.371770662893326,-4210.61241703502,-3039.216255879406
9.0,2025-10-20T15:47:40.476204Z,-29629713.579652432,995.8991245139863,-27352.949190314946,2.6682418175774747,-4210.612136102642,-3039.2156504557006
10.0,2025-10-20T15:47:41.476205Z,-29629709.020765714,1106.5525385559206,-30392.163412590857,2.96471302263615,-4210.611920798217,-3039.215045031994
11.0,2025-10-20T15:47:42.476206Z,-29629704.603296936,1217.2053039157013,-33431.377634866774,3.2611842700745006,-4210.611771121755,-3039.2144396082876
12.0,2025-10-20T15:47:43.476207Z,-29629700.32724617,1327.8574418064402,-36470.591857142696,3.5576555518976805,-4210.6116870732585,-3039.213834184582
13.0,2025-10-20T15:47:44.476208Z,-29629696.19261348,1438.5089734412659,-39509.80607941861,3.854126860110838,-4210.611668652729,-3039.2132287608756
14.0,2025-10-20T15:47:45.476209Z,-29629692.19939893,1549.1599200333148,-42549.020301694516,4.1505981867191215,-4210.611715860175,-3039.2126233371696
15.0,2025-10-20T15:47:46.476210Z,-29629688.34760258,1659.81030279573,-45588.23452397044,4.447069523727681,-4210.611828695594,-3039.2120179134636
16.0,2025-10-20T15:47:47.476210Z,-29629684.6372245,1770.4601429416443,-48627.44874624635,4.743540863141663,-4210.612007158991,-3039.2114124897575
17.0,2025-10-20T15:47:48.476211Z,-29629681.068264738,1881.1094616842254,-51666.662968522265,5.040012196966223,-4210.612251250363,-3039.210807066051
18.0,2025-10-20T15:47:49.476212Z,-29629677.640723355,1991.7582802366383,-54705.877190798186,5.336483517206501,-4210.612560969715,-3039.210201642345
19.0,2025-10-20T15:47:50.476213Z,-29629674.3546004,2102.4066198120154,-57745.0914130741,5.63295481586765,-4210.612936317041,-3039.209596218639
20.0,2025-10-20T15:47:51.476214Z,-29629671.209895927,2213.054501623546,-60784.305635350014,5.929426084954819,-4210.613377292342,-3039.208990794933
21.0,2025-10-20T15:47:52.476215Z,-29629668.20660999,2323.701946884384,-63823.519857625935,6.225897316473157,-4210.613883895615,-3039.208385371227
