t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-20T15:47:31.475959Z,19833851.139477015,5698362.309448318,21241300.041714564,282.433713311771,4709.294079646023,-1522.6464542524357
1.0,2025-10-20T15:47:32.476194Z,19834964.668570373,5700178.878926905,21239777.23227629,282.2347974880071,4709.23692265326,-1522.9724183841258
2.0,2025-10-20T15:47:33.476196Z,19836077.80703243,5701995.097527972,21238253.60801574,282.03586425724905,4709.179639111655,-1523.298323811263
3.0,2025-10-20T15:47:34.476198Z,19837191.31584464,5703811.184079675,21236729.983755182,281.83692417579243,4709.122409624475,-1523.6242292384002
4.0,2025-10-20T15:47:35.476199Z,19838305.194993667,5705627.138537655,21235206.359494627,281.637977250463,4709.065234192413,-1523.9501346655372
5.0,2025-10-20T15:47:36.476200Z,19839419.444466166,5707442.960857557,21233682.735234074,281.4390234880868,4709.008112816165,-1524.2760400926745
6.0,2025-10-20T15:47:37.476201Z,19840531.019144602,5709257.773334614,21232155.85332978,281.2400209640071,4708.950323146816,-1524.6017103531772
7.0,2025-10-20T15:47:38.476202Z,19841642.96399182,5711072.454029,21230628.971425492,281.04101151118306,4708.892587540785,-1524.92738061368
8.0,2025-10-20T15:47:39.476203Z,19842755.278994516,5712887.0028963825,21229102.089521203,280.84199513644114,4708.834905998773,-1525.2530508741827
9.0,2025-10-20T15:47:40.476204Z,19843867.96413936,5714701.419892426,21227575.20761691,280.64297184660774,4708.777278521482,-1525.5787211346853
10.0,2025-10-20T15:47:41.476205Z,19844981.01941305,5716515.704972796,21226048.32571262,280.44394164850985,4708.7197051096155,-1525.9043913951882
11.0,2025-10-20T15:47:42.476206Z,19846094.44480226,5718329.858093162,21224521.443808332,280.2449045489739,4708.662185763874,-1526.2300616556909
12.0,2025-10-20T15:47:43.476207Z,19847208.240293648,5720143.879209193,21222994.56190404,280.045860554827,4708.604720484956,-1526.5557319161937
13.0,2025-10-20T15:47:44.476208Z,19848322.405873895,5721957.768276556,21221467.679999754,279.8468096728959,4708.547309273562,-1526.8814021766964
14.0,2025-10-20T15:47:45.476209Z,19849436.94152966,5723771.525250929,21219940.798095465,279.6477519100074,4708.4899521303905,-1527.207072437199
15.0,2025-10-20T15:47:46.476210Z,19850551.847247608,5725585.150087982,21218413.91619117,279.4486872729886,4708.432649056141,-1527.532742697702
16.0,2025-10-20T15:47:47.476210Z,19851667.12301438,5727398.64274339,21216887.034286883,279.2496157686664,4708.375400051508,-1527.8584129582048
17.0,2025-10-20T15:47:48.476211Z,19852782.768816628,5729212.003172824,21215360.152382594,279.05053740386825,4708.31820511719,-1528.1840832187074
18.0,2025-10-20T15:47:49.476212Z,19853898.78464101,5731025.231331967,21213833.2704783,278.8514521854211,4708.261064253883,-1528.5097534792103
19.0,2025-10-20T15:47:50.476213Z,19855015.17047415,5732838.327176494,21212306.38857401,278.6523601201523,4708.203977462281,-1528.8354237397127
