t_sec,epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,2025-10-20T15:47:31.475959Z,5674629.7346784035,-26366601.024127323,12259188.428740526,4376.63568929105,-284.40422752662937,-2633.151147092522
1.0,2025-10-20T15:47:32.476194Z,5675160.894664227,-26367712.93625129,12256555.183636453,4376.578872129833,-284.1402390436712,-2633.3390543183505
2.0,2025-10-20T15:47:33.476196Z,5675691.705134039,-26368824.0554885,12253921.468915833,4376.5219490577165,-283.87623309793014,-2633.526860530418
3.0,2025-10-20T15:47:34.476198Z,5676222.383720242,-26369935.39234684,12251287.754195213,4376.46508776147,-283.6122203644118,-2633.7146667424863
4.0,2025-10-20T15:47:35.476199Z,5676752.930393919,-26371046.94681296,12248654.039474593,4376.408288241781,-283.3482008507219,-2633.902472954554
5.0,2025-10-20T15:47:36.476200Z,5677283.345126157,-26372158.718873534,12246020.324753972,4376.351550499333,-283.08417456446574,-2634.0902791666217
6.0,2025-10-20T15:47:37.476201Z,5677812.756380202,-26373266.66530774,12243384.734396493,4376.294203849265,-282.8200991750393,-2634.2776811238523
7.0,2025-10-20T15:47:38.476202Z,5678342.036224661,-26374374.829182655,12240749.144039014,4376.236918983988,-282.55601693044383,-2634.4650830810824
8.0,2025-10-20T15:47:39.476203Z,5678871.184630633,-26375483.210485004,12238113.553681538,4376.179695904197,-282.29192783828705,-2634.652485038313
9.0,2025-10-20T15:47:40.476204Z,5679400.201569224,-26376591.809201505,12235477.963324059,4376.122534610586,-282.0278319061751,-2634.839886995543
10.0,2025-10-20T15:47:41.476205Z,5679929.08701154,-26377700.62531888,12232842.37296658,4376.0654351038465,-281.76372914171475,-2635.0272889527737
11.0,2025-10-20T15:47:42.476206Z,5680457.840928687,-26378809.658823855,12230206.782609105,4376.008397384675,-281.49961955251314,-2635.2146909100043
12.0,2025-10-20T15:47:43.476207Z,5680986.463291776,-26379918.90970312,12227571.192251626,4375.951421453757,-281.23550314617665,-2635.4020928672344
13.0,2025-10-20T15:47:44.476208Z,5681514.954071912,-26381028.377943408,12224935.601894148,4375.8945073117875,-280.9713799303129,-2635.589494824465
14.0,2025-10-20T15:47:45.476209Z,5682043.3132402105,-26382138.06353142,12222300.011536669,4375.837654959456,-280.70724991252837,-2635.7768967816955
