epoch_utc,x_km,y_km,z_km,vx_kmps,vy_kmps,vz_kmps,ax_kmps2,ay_kmps2,az_kmps2,ax_g,ay_g,az_g,nis,did_update,R_inflation,R_floor_std_m,Nsats,beta_min_deg,beta_mean_deg,condA
2025-01-01T00:00:44.000000Z,3822.744391706704,1883.041519276356,4872.465222112505,-1.9563409876361237,-2.88806133901605,2.254453316939234,-0.005140680380570698,-0.001246350342517565,-0.005888026652734117,-0.5242035129805487,-0.1270923651315755,-0.600411624023914,0.4893714919104146,True,1.0,100.0,7,,,
2025-01-01T00:00:45.000000Z,3820.8107630231166,1880.1189926670243,4874.676387234865,-1.9510912363607578,-2.9034462877525087,2.2317050422185174,-0.0030100077095701174,-0.00421848555027793,-0.009427998056196705,-0.30693536626372075,-0.43016581098315226,-0.9613882473828173,0.2615101898907297,True,1.0,100.0,7,,,
2025-01-01T00:00:46.000000Z,3818.8081741848778,1877.3117416649202,4876.873746663374,-1.9744905385727551,-2.8673678558062408,2.2105472212641057,-0.007143923004609788,0.0039871138345661285,-0.011644404851288691,-0.7284774112066595,0.4065724620095678,-1.187398841733792,0.884411080463292,True,1.0,100.0,7,,,
2025-01-01T00:00:47.000000Z,3816.8474043876663,1874.3198377132228,4879.159489715378,-1.9748524430778545,-2.915034713910053,2.231582955261934,-0.005844977907071364,-0.006481752494206967,-0.005163710452850134,-0.5960218736338468,-0.6609548106852969,-0.5265519267894881,1.5155476215691328,True,1.0,100.0,7,,,
2025-01-01T00:00:48.000000Z,3814.883972863463,1871.446661264477,4881.408978465076,-1.9747234951681913,-2.902774936640484,2.2351292420073405,-0.004596516297884829,-0.0025734964757080335,-0.0032888828303698123,-0.4687142192170444,-0.26242360803210407,-0.3353727144712835,0.20464543240659647,True,1.0,100.0,7,,,
2025-01-01T00:00:49.000000Z,3812.8845203921387,1868.5789675757524,4883.596436724731,-1.988381820285824,-2.8907638004118925,2.213186464839621,-0.006424566406773622,0.0003360460084454644,-0.007059541728541784,-0.6551234526340414,0.03426715631183578,-0.7198729156788286,0.2602298561353642,True,1.0,100.0,7,,,
2025-01-01T00:00:50.000000Z,3810.892774467051,1865.6671127250759,4885.821245270089,-1.994954564582251,-2.899069194795207,2.212203977128039,-0.0064725177228951375,-0.0014192144467135026,-0.005843656777082418,-0.6600131260823153,-0.14471959810062585,-0.5958871558669289,0.04560935841528253,True,1.0,100.0,7,,,
2025-01-01T00:00:51.000000Z,3808.8855142597326,1862.7290783844487,4888.049881516457,-2.005306628165446,-2.916124389588959,2.2140487387921284,-0.007299816961731629,-0.004615336400000468,-0.00431946078249285,-0.7443741707649023,-0.47063333554276615,-0.44046241912302875,0.1320653645489176,True,1.0,100.0,7,,,
2025-01-01T00:00:52.000000Z,3806.881351113928,1859.8472964562916,4890.189114272722,-2.0103782869853486,-2.9062017718562863,2.1800754926888666,-0.006792432562313725,-0.0017349793568363623,-0.010372794231286623,-0.6926353609350517,-0.1769186579348057,-1.0577306451526896,0.4514673043787001,True,1.0,100.0,7,,,
2025-01-01T00:00:53.000000Z,3804.8494604660013,1856.978103650581,4892.367403687712,-2.024516805295228,-2.8923585110893626,2.17144463768999,-0.008282769063822191,0.0014705567770732365,-0.009944658719373447,-0.8446073902731505,0.1499550587686148,-1.0140729728677425,0.12683011153275878,True,1.0,100.0,7,,,
2025-01-01T00:00:54.000000Z,3802.8038698426726,1854.0161852722815,4894.582699357892,-2.040100741622872,-2.9195161567550016,2.181090214171429,-0.009849496324726842,-0.004360242351914557,-0.006015961952179005,-1.0043691091990479,-0.44462098187602866,-0.6134573939295279,0.5181181948535448,True,1.0,100.0,7,,,
2025-01-01T00:00:55.000000Z,3800.828480725658,1851.1167777795265,4896.774948289037,-2.021250117032005,-2.914346710866763,2.180926718595087,-0.0039348022158791265,-0.0023276716137769623,-0.004803670084646925,-0.4012381614393423,-0.2373564483056867,-0.4898380267111527,0.40574321406616193,True,1.0,100.0,7,,,
2025-01-01T00:00:56.000000Z,3798.8052475722,1848.1946272402022,4898.927037185231,-2.0251490576432887,-2.9196254340415533,2.1651772511634806,-0.003919583049779329,-0.0029800546857616734,-0.007070552409925392,-0.3996862383973456,-0.3038810078632023,-0.7209956927111085,0.05564174804513312,True,1.0,100.0,7,,,
2025-01-01T00:00:57.000000Z,3796.822611804613,1845.225161681348,4901.135455923625,-2.0110548766432483,-2.9419882985154375,2.1768684928116673,-0.0002681308460073953,-0.00686627709002278,-0.0033065925373639065,-0.02734173708732292,-0.7001654071495138,-0.33717860200618016,0.4267469094445736,True,1.0,100.0,7,,,
2025-01-01T00:00:58.000000Z,3794.7597498415325,1842.327244869072,4903.299682161702,-2.032389305644384,-2.9295586253582604,2.1695649924582567,-0.004564750552088159,-0.002943922367439583,-0.004024000831754007,-0.4654750146164245,-0.30019653678265085,-0.4103338889176229,0.3440968212039019,True,1.0,100.0,7,,,
2025-01-01T00:00:59.000000Z,3792.709013544727,1839.4207110017774,4905.4290936554025,-2.043367231721389,-2.9227831461626774,2.150073265797503,-0.0058464821761185,-0.0010164623380121403,-0.0071621105331163525,-0.5961752663874513,-0.10365031259524306,-0.7303320229758737,0.15225767106359223,True,1.0,100.0,7,,,
2025-01-01T00:01:00.000000Z,3790.633632339669,1836.415302523184,4907.644132820937,-2.061705417549301,-2.9571844363430584,2.1705625811629496,-0.008517841292940264,-0.007804608936047524,-0.0015852840262166332,-0.8685780865984066,-0.7958486268040079,-0.16165398237080278,0.8423910524042626,True,1.0,100.0,7,,,
2025-01-01T00:01:01.000000Z,3788.586867012374,1833.49606409137,4909.717995610282,-2.0618604370087534,-2.9484617468708323,2.12974622207716,-0.006707994697949227,-0.004545025893189699,-0.009611958587592832,-0.6840250950068808,-0.4634636591690025,-0.9801470010240839,0.782754170312193,True,1.0,100.0,7,,,
2025-01-01T00:01:02.000000Z,3786.5482811381976,1830.530103309104,4911.890149890665,-2.0578198116146558,-2.958781486537563,2.1393770367020855,-0.004536186752570186,-0.005634332372828708,-0.00568759392784274,-0.4625623176691516,-0.5745420069879834,-0.5799731741056059,0.21335686043993338,True,1.0,100.0,7,,,
2025-01-01T00:01:03.000000Z,3784.458610980875,1827.6052063221266,4914.006307633225,-2.0743132401192335,-2.949583505348301,2.1256969796259866,-0.00695491423293142,-0.0026351653025041585,-0.007254001070818391,-0.7092038803191121,-0.2687120782840377,-0.7397022500872765,0.17328443298855536,True,1.0,100.0,7,,,
2025-01-01T00:01:04.000000Z,3782.366500051862,1824.707288586852,4916.093978079124,-2.086818405489827,-2.9307300333939628,2.1047571894459427,-0.008030519638647015,0.0017247057681765228,-0.009975702590011506,-0.8188851074166015,0.17587104344261525,-1.0172385666880643,0.2737222333723586,True,1.0,100.0,8,,,
2025-01-01T00:01:05.000000Z,3780.279081720711,1821.8310101098355,4918.173380303207,-2.0931666108387597,-2.9070623666053756,2.086781113730515,-0.007629457108698037,0.006217372161454382,-0.011542524245474571,-0.7779881109959096,0.6339955195152658,-1.1770099111801249,0.22786645042424455,True,1.0,100.0,8,,,
2025-01-01T00:01:06.000000Z,3778.203742339323,1818.932439927724,4920.243147949732,-2.0918331358253175,-2.8986235755211505,2.0705798841277714,-0.005773544546697084,0.006675002820016304,-0.012507335567856256,-0.5887376980617319,0.6806608597244017,-1.2753932859698527,0.04579821410198468,True,1.0,100.0,8,,,
2025-01-01T00:01:07.000000Z,3776.148220260444,1815.8963253207178,4922.422088495691,-2.082363126343273,-2.9490157405754736,2.1041846821622228,-0.0028186083653621336,-0.0048817435527849715,-0.0032418603422918347,-0.28741806481949833,-0.4977993048375308,-0.330577755124516,2.278472776304242,True,1.0,100.0,8,,,
2025-01-01T00:01:08.000000Z,3774.0652091875386,1812.9502517154897,4924.478600186995,-2.0846997774336855,-2.9519976803960097,2.082008601461727,-0.002685195401702995,-0.004558264991183237,-0.00713551519538199,-0.2738137286130325,-0.464813671455924,-0.7276200532681385,0.152802212602489,True,1.0,100.0,8,,,
2025-01-01T00:01:09.000000Z,3771.9644475061546,1810.0383257639376,4926.546968845086,-2.0932387723397508,-2.9392394859824384,2.0710703452086547,-0.003848714179852039,-0.0010168680265772462,-0.007846465128827784,-0.3924596248313174,-0.10369168131596888,-0.800116770643164,0.14403265470953172,True,1.0,100.0,8,,,
2025-01-01T00:01:10.000000Z,3769.853481631369,1807.0692731937907,4928.671311625687,-2.1039145505667243,-2.9519936331278402,2.0866344576014817,-0.0053180729592929715,-0.003364884921456945,-0.0030549354697211656,-0.5422925218390553,-0.34312277092146093,-0.3115167228076015,0.30594341342546383,True,1.0,100.0,8,,,
2025-01-01T00:01:11.000000Z,3767.756066110747,1804.081152500949,4930.7743618744435,-2.1056733943273627,-2.969384163247482,2.0906967783692365,-0.004627129723353698,-0.006221338653810839,-0.0016449511812209503,-0.47183591984558415,-0.634399989171719,-0.1677383389048197,0.1062635257945547,True,1.0,100.0,8,,,
2025-01-01T00:01:12.000000Z,3765.640992361536,1801.103393299963,4932.838416717335,-2.1131445616659446,-2.977984647629541,2.078405858803127,-0.0051984597275707605,-0.006754812493119398,-0.0038409012501282643,-0.5300953666716728,-0.6887991814859711,-0.39166292772029837,0.05436937195515281,True,1.0,100.0,8,,,
2025-01-01T00:01:13.000000Z,3763.5010161197033,1798.1277165198003,4934.887649694791,-2.1281901598200874,-2.9826921662242443,2.0634713520695147,-0.007200643279163177,-0.006392881297424494,-0.006100462330217888,-0.7342612695633245,-0.6518924706627129,-0.6220740344784292,0.09256335088575635,True,1.0,100.0,8,,,
2025-01-01T00:01:14.000000Z,3761.395843430458,1795.1868340287358,4936.923685810664,-2.124135844255701,-2.9705919095958166,2.0475282832915185,-0.004824749547441864,-0.0025930190193498622,-0.00808531467755801,-0.49198753370843906,-0.2644143534591183,-0.8244726463734312,0.23987690882848478,True,1.0,100.0,8,,,
2025-01-01T00:01:15.000000Z,3759.2770913104355,1792.2043732775073,4938.9889968248835,-2.125886718324218,-2.9773570247923464,2.0483302358867204,-0.004218523185513233,-0.003415159820325425,-0.006275127883107545,-0.43016964870911406,-0.3482493838696624,-0.6398849640914629,0.04321392769475149,True,1.0,100.0,8,,,
2025-01-01T00:01:16.000000Z,3757.13084283167,1789.2334079538045,4941.035106284636,-2.1375873292192273,-2.977513097395713,2.0425633448710574,-0.005752590764138899,-0.002758911144533748,-0.006144332009559238,-0.5866010068819525,-0.2813306424246555,-0.626547496806681,0.02801942166598042,True,1.0,100.0,8,,,
