sat_id,dst_ground_id,t_gen_s,t_arrive_s,data_age_s,n_hops,path
LEO_P6_S4,gs1,1735689680.0,1735689680.0322685,0.032268524169921875,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689680.0,1735689680.0136795,0.01367950439453125,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689680.0,1735689680.030478,0.03047800064086914,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689681.0,1735689681.0080814,0.008081436157226562,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689681.0,1735689681.0137775,0.013777494430541992,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689681.0,1735689681.0232604,0.02326035499572754,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689681.0,1735689681.0025856,0.0025856494903564453,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689681.0,1735689681.0183132,0.018313169479370117,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689681.0,1735689681.0322797,0.03227972984313965,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689681.0,1735689681.0137122,0.013712167739868164,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689681.0,1735689681.0304985,0.030498504638671875,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689682.0,1735689682.008071,0.008070945739746094,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689682.0,1735689682.0137897,0.013789653778076172,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689682.0,1735689682.0232687,0.023268699645996094,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689682.0,1735689682.002602,0.002602100372314453,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689682.0,1735689682.0183263,0.018326282501220703,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689682.0,1735689682.032291,0.03229093551635742,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689682.0,1735689682.0137448,0.013744831085205078,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689682.0,1735689682.0305192,0.03051924705505371,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689683.0,1735689683.0080605,0.008060455322265625,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689683.0,1735689683.013802,0.013802051544189453,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689683.0,1735689683.0232773,0.02327728271484375,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689683.0,1735689683.0026183,0.0026183128356933594,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689683.0,1735689683.0183392,0.018339157104492188,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689683.0,1735689683.032302,0.032301902770996094,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689683.0,1735689683.0137775,0.013777494430541992,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689683.0,1735689683.03054,0.030539989471435547,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689684.0,1735689684.00805,0.008049964904785156,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689684.0,1735689684.0138144,0.013814449310302734,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689684.0,1735689684.0232856,0.023285627365112305,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689684.0,1735689684.002635,0.0026350021362304688,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689684.0,1735689684.0183523,0.018352270126342773,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689684.0,1735689684.032313,0.03231310844421387,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689684.0,1735689684.0138104,0.013810396194458008,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689684.0,1735689684.030561,0.030560970306396484,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689685.0,1735689685.0080395,0.008039474487304688,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689685.0,1735689685.0138268,0.013826847076416016,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689685.0,1735689685.0232942,0.02329421043395996,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689685.0,1735689685.0026515,0.0026514530181884766,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689685.0,1735689685.0183651,0.018365144729614258,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689685.0,1735689685.0323243,0.03232431411743164,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689685.0,1735689685.0138435,0.013843536376953125,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689685.0,1735689685.0305822,0.030582189559936523,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689686.0,1735689686.0080292,0.00802922248840332,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689686.0,1735689686.0138383,0.01383829116821289,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689686.0,1735689686.0233018,0.02330183982849121,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689686.0,1735689686.0026684,0.0026683807373046875,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689686.0,1735689686.0183773,0.018377304077148438,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689686.0,1735689686.0323343,0.032334327697753906,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689686.0,1735689686.0138767,0.013876676559448242,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689686.0,1735689686.0306027,0.030602693557739258,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689687.0,1735689687.008019,0.008018970489501953,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689687.0,1735689687.0138497,0.013849735260009766,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689687.0,1735689687.0233095,0.02330946922302246,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689687.0,1735689687.002685,0.002685070037841797,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689687.0,1735689687.0183895,0.018389463424682617,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689687.0,1735689687.032344,0.03234410285949707,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689687.0,1735689687.01391,0.013910055160522461,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689687.0,1735689687.0306232,0.030623197555541992,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689688.0,1735689688.0080087,0.008008718490600586,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689688.0,1735689688.0138612,0.01386117935180664,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689688.0,1735689688.023317,0.02331709861755371,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689688.0,1735689688.0027022,0.0027022361755371094,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689688.0,1735689688.0184019,0.0184018611907959,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689688.0,1735689688.032354,0.032354116439819336,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689688.0,1735689688.0139434,0.01394343376159668,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689688.0,1735689688.030644,0.030643939971923828,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689689.0,1735689689.0079987,0.00799870491027832,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689689.0,1735689689.0138726,0.013872623443603516,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689689.0,1735689689.0233247,0.02332472801208496,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689689.0,1735689689.0027192,0.0027191638946533203,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689689.0,1735689689.018414,0.018414020538330078,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689689.0,1735689689.0323641,0.0323641300201416,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689689.0,1735689689.0139768,0.013976812362670898,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689689.0,1735689689.030665,0.030664920806884766,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689690.0,1735689690.0079885,0.007988452911376953,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689690.0,1735689690.013884,0.01388406753540039,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689690.0,1735689690.023332,0.02333211898803711,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689690.0,1735689690.0027363,0.002736330032348633,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689690.0,1735689690.0184262,0.018426179885864258,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689690.0,1735689690.0323741,0.03237414360046387,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689690.0,1735689690.0140104,0.014010429382324219,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689690.0,1735689690.030686,0.030685901641845703,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689691.0,1735689691.0079784,0.007978439331054688,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689691.0,1735689691.0138955,0.013895511627197266,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689691.0,1735689691.0233397,0.02333974838256836,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689691.0,1735689691.0027537,0.002753734588623047,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689691.0,1735689691.0184383,0.018438339233398438,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689691.0,1735689691.0323842,0.03238415718078613,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689691.0,1735689691.0140443,0.01404428482055664,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689691.0,1735689691.030707,0.03070688247680664,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689692.0,1735689692.0079684,0.007968425750732422,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689692.0,1735689692.013907,0.01390695571899414,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689692.0,1735689692.0233474,0.02334737777709961,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689692.0,1735689692.0027711,0.002771139144897461,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689692.0,1735689692.0184505,0.018450498580932617,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689692.0,1735689692.0323942,0.0323941707611084,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689692.0,1735689692.014078,0.014077901840209961,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689692.0,1735689692.0307283,0.03072834014892578,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689693.0,1735689693.0079587,0.007958650588989258,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689693.0,1735689693.0139186,0.013918638229370117,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689693.0,1735689693.023355,0.02335500717163086,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689693.0,1735689693.0027885,0.002788543701171875,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689693.0,1735689693.0184627,0.018462657928466797,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689693.0,1735689693.0324042,0.032404184341430664,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689693.0,1735689693.014112,0.014111995697021484,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689693.0,1735689693.0307496,0.03074955940246582,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689694.0,1735689694.0079489,0.007948875427246094,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689694.0,1735689694.01393,0.013930082321166992,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689694.0,1735689694.0233626,0.02336263656616211,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689694.0,1735689694.0028062,0.0028061866760253906,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689694.0,1735689694.0184748,0.018474817276000977,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689694.0,1735689694.0324142,0.03241419792175293,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689694.0,1735689694.0141459,0.014145851135253906,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689694.0,1735689694.030771,0.03077101707458496,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689695.0,1735689695.007939,0.00793910026550293,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689695.0,1735689695.0139415,0.013941526412963867,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689695.0,1735689695.0233703,0.02337026596069336,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689695.0,1735689695.0028238,0.0028238296508789062,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689695.0,1735689695.0184872,0.018487215042114258,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689695.0,1735689695.0324242,0.032424211502075195,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689695.0,1735689695.0141802,0.014180183410644531,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689695.0,1735689695.0307927,0.030792713165283203,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689696.0,1735689696.0079293,0.007929325103759766,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689696.0,1735689696.0139532,0.013953208923339844,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689696.0,1735689696.0233781,0.02337813377380371,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689696.0,1735689696.0028415,0.002841472625732422,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689696.0,1735689696.0184994,0.018499374389648438,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689696.0,1735689696.0324342,0.03243422508239746,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689696.0,1735689696.0142143,0.014214277267456055,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689696.0,1735689696.0308144,0.030814409255981445,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689697.0,1735689697.0079198,0.007919788360595703,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689697.0,1735689697.0139647,0.013964653015136719,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689697.0,1735689697.0233858,0.02338576316833496,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689697.0,1735689697.0028594,0.002859354019165039,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689697.0,1735689697.0185115,0.018511533737182617,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689697.0,1735689697.0324445,0.03244447708129883,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689697.0,1735689697.0142486,0.01424860954284668,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689697.0,1735689697.030836,0.030836105346679688,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689698.0,1735689698.00791,0.007910013198852539,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689698.0,1735689698.0139763,0.013976335525512695,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689698.0,1735689698.0233934,0.02339339256286621,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689698.0,1735689698.0028772,0.0028772354125976562,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689698.0,1735689698.0185237,0.018523693084716797,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689698.0,1735689698.0324545,0.032454490661621094,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689698.0,1735689698.0142832,0.014283180236816406,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689698.0,1735689698.030858,0.03085803985595703,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689699.0,1735689699.0079005,0.007900476455688477,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689699.0,1735689699.0139878,0.01398777961730957,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689699.0,1735689699.023401,0.02340102195739746,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689699.0,1735689699.0028954,0.002895355224609375,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689699.0,1735689699.018536,0.018536090850830078,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689699.0,1735689699.0324645,0.03246450424194336,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689699.0,1735689699.0143175,0.014317512512207031,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689699.0,1735689699.0308802,0.030880212783813477,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689700.0,1735689700.0078912,0.007891178131103516,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689700.0,1735689700.0139995,0.013999462127685547,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689700.0,1735689700.0234087,0.02340865135192871,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689700.0,1735689700.0029135,0.0029134750366210938,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689700.0,1735689700.0185483,0.018548250198364258,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689700.0,1735689700.0324748,0.03247475624084473,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689700.0,1735689700.0143523,0.01435232162475586,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689700.0,1735689700.0309024,0.030902385711669922,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689701.0,1735689701.0078816,0.007881641387939453,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689701.0,1735689701.014011,0.014010906219482422,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689701.0,1735689701.0234163,0.02341628074645996,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689701.0,1735689701.0029316,0.0029315948486328125,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689701.0,1735689701.0185604,0.018560409545898438,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689701.0,1735689701.032485,0.032485008239746094,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689701.0,1735689701.014387,0.014386892318725586,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689701.0,1735689701.0309246,0.030924558639526367,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689702.0,1735689702.0078723,0.007872343063354492,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689702.0,1735689702.0140226,0.014022588729858398,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689702.0,1735689702.0234241,0.023424148559570312,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689702.0,1735689702.00295,0.002949953079223633,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689702.0,1735689702.0185728,0.01857280731201172,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689702.0,1735689702.032495,0.03249502182006836,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689702.0,1735689702.0144217,0.014421701431274414,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689702.0,1735689702.030947,0.030946969985961914,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689703.0,1735689703.007863,0.007863044738769531,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689703.0,1735689703.0140343,0.014034271240234375,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689703.0,1735689703.0234318,0.023431777954101562,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689703.0,1735689703.0029683,0.002968311309814453,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689703.0,1735689703.018585,0.0185849666595459,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689703.0,1735689703.0325053,0.03250527381896973,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689703.0,1735689703.0144565,0.014456510543823242,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689703.0,1735689703.0309694,0.03096938133239746,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689704.0,1735689704.007854,0.007853984832763672,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689704.0,1735689704.0140457,0.01404571533203125,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689704.0,1735689704.0234394,0.023439407348632812,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689704.0,1735689704.0029867,0.0029866695404052734,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689704.0,1735689704.0185974,0.01859736442565918,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689704.0,1735689704.0325155,0.032515525817871094,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689704.0,1735689704.0144916,0.014491558074951172,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689704.0,1735689704.030992,0.03099203109741211,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689705.0,1735689705.007845,0.007844924926757812,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689705.0,1735689705.0140574,0.014057397842407227,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689705.0,1735689705.0234473,0.023447275161743164,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689705.0,1735689705.0030053,0.0030052661895751953,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689705.0,1735689705.0186095,0.01860952377319336,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689705.0,1735689705.0325258,0.03252577781677246,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689705.0,1735689705.0145266,0.014526605606079102,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689705.0,1735689705.0310147,0.031014680862426758,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689706.0,1735689706.0078359,0.007835865020751953,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689706.0,1735689706.014069,0.014069080352783203,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689706.0,1735689706.023455,0.023454904556274414,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689706.0,1735689706.0030239,0.003023862838745117,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689706.0,1735689706.018622,0.01862192153930664,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689706.0,1735689706.032536,0.03253602981567383,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689706.0,1735689706.0145617,0.014561653137207031,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689706.0,1735689706.0310373,0.031037330627441406,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689707.0,1735689707.0078268,0.007826805114746094,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689707.0,1735689707.0140808,0.01408076286315918,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689707.0,1735689707.0234625,0.023462533950805664,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689707.0,1735689707.0030425,0.003042459487915039,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689707.0,1735689707.018634,0.01863408088684082,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689707.0,1735689707.0325463,0.032546281814575195,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689707.0,1735689707.014597,0.014596939086914062,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689707.0,1735689707.0310602,0.031060218811035156,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689708.0,1735689708.0078177,0.007817745208740234,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689708.0,1735689708.0140924,0.014092445373535156,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689708.0,1735689708.0234704,0.023470401763916016,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689708.0,1735689708.0030613,0.0030612945556640625,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689708.0,1735689708.0186465,0.0186464786529541,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689708.0,1735689708.0325565,0.03255653381347656,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689708.0,1735689708.0146322,0.014632225036621094,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689708.0,1735689708.031083,0.031083106994628906,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689709.0,1735689709.007809,0.0078089237213134766,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689709.0,1735689709.014104,0.014103889465332031,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689709.0,1735689709.023478,0.023478031158447266,1,LEO_P5_S4->gs7
LEO_P6_S2,gs2,1735689709.0,1735689709.0030801,0.003080129623413086,1,LEO_P6_S2->gs2
LEO_P6_S3,gs1,1735689709.0,1735689709.0186586,0.01865863800048828,1,LEO_P6_S3->gs1
LEO_P6_S4,gs1,1735689709.0,1735689709.0325668,0.03256678581237793,2,LEO_P6_S4->LEO_P6_S3->gs1
LEO_P7_S2,gs2,1735689709.0,1735689709.0146677,0.014667749404907227,2,LEO_P7_S2->LEO_P6_S2->gs2
LEO_P7_S3,gs2,1735689709.0,1735689709.0311062,0.031106233596801758,2,LEO_P7_S3->LEO_P6_S2->gs2
LEO_P5_S2,gs7,1735689710.0,1735689710.0078,0.007800102233886719,1,LEO_P5_S2->gs7
LEO_P5_S3,gs7,1735689710.0,1735689710.0141156,0.014115571975708008,1,LEO_P5_S3->gs7
LEO_P5_S4,gs7,1735689710.0,1735689710.023486,0.023485898971557617,1,LEO_P5_S4->gs7
