epoch_utc,x_est_km,y_est_km,z_est_km,geom_ok,beta_deg,gdop,n_sats,sats,satA,satB,tgt,run_id,P_xx,P_xy,P_xz,P_yx,P_yy,P_yz,P_zx,P_zy,P_zz
2025-01-01 00:05:43+00:00,3236.1071315862655,1106.401598066946,5459.403221036226,1,22.652650706116052,0.12454478845846008,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006467584386228602,0.0011868677484784549,-0.0005533823144755041,0.0011868677484784549,0.005882843476666803,-0.000278866541575824,-0.0005533823144755042,-0.00027886654157582407,0.0031609764692671644
2025-01-01 00:05:44+00:00,3234.0012746991806,1103.8839514004949,5460.811599034754,1,22.834431970359272,0.12480345099008677,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006487798392100076,0.0011832143995846734,-0.0005590871598096449,0.0011832143995846736,0.005911118731239449,-0.00028161088296715513,-0.0005590871598096449,-0.0002816108829671552,0.003176984255695467
2025-01-01 00:05:45+00:00,3231.8966430475034,1101.5152542876142,5462.253788514307,1,23.01350585981234,0.1250608419776702,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006508769951894625,0.001178952558312111,-0.0005648625204475299,0.0011789525583121108,0.005938393635515865,-0.00028435322936270303,-0.0005648625204475299,-0.000284353229362703,0.0031930506087533106
2025-01-01 00:05:46+00:00,3229.486384374679,1099.1536004285124,5463.474098828596,1,23.19975075742714,0.1253187851555073,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006530084087095535,0.00117488166438684,-0.0005703198440661498,0.00117488166438684,0.005965684145878431,-0.00028681374610651996,-0.0005703198440661498,-0.00028681374610651996,0.0032090296798782305
2025-01-01 00:05:47+00:00,3227.3414959563424,1096.6506696281933,5464.854701486923,1,23.38143907707739,0.12557687757849786,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006551038083176711,0.0011708708105414053,-0.0005760126861759861,0.0011708708105414055,0.0059933671201678595,-0.000289562805702598,-0.0005760126861759862,-0.000289562805702598,0.0032251469790204705
2025-01-01 00:05:48+00:00,3225.2348679453485,1094.2098538568791,5466.10890848051,1,23.560797476344145,0.12583488681076596,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006572168723778109,0.0011668340159497346,-0.0005814367899081251,0.0011668340159497349,0.006021069453927102,-0.0002919483456557264,-0.000581436789908125,-0.0002919483456557264,0.003241180560973068
2025-01-01 00:05:49+00:00,3222.9556065108495,1091.8535095893717,5467.468459099639,1,23.743708827953782,0.1260922266487111,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006593915881978466,0.001162483875977752,-0.0005870315967710559,0.0011624838759777523,0.006047998548110679,-0.0002944551331221796,-0.000587031596771056,-0.0002944551331221796,0.003257335191140783
2025-01-01 00:05:50+00:00,3220.6454270654835,1089.4939313957889,5468.770277984368,1,23.9236778988963,0.12635047056147444,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006615805552075623,0.0011582518075262537,-0.000592817373444156,0.0011582518075262537,0.006075122019881228,-0.00029705831127479983,-0.000592817373444156,-0.0002970583112747999,0.0032735138391491708
2025-01-01 00:05:51+00:00,3218.3945928909184,1086.7936931507104,5470.065309157424,1,24.108857763706016,0.1266087468385445,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006637181504173994,0.0011544315134589486,-0.0005981720531543003,0.0011544315134589486,0.006102954854469731,-0.00029946417137224787,-0.0005981720531543002,-0.0002994641713722478,0.0032896384173829295
2025-01-01 00:05:52+00:00,3216.3261685666025,1084.3191780588186,5471.291051438973,1,24.285987996117814,0.12686669706882156,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006658726973498075,0.0011502977047386695,-0.0006037297570245513,0.0011502977047386698,0.0061305764280625745,-0.00030204182081333984,-0.0006037297570245512,-0.00030204182081333984,0.003305855423591485
