epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,-2414110.987785385,-2414110.987785384,0.0,3376.519559790127,-3376.5195597901284,12435.527680643992
2025-01-01T00:00:01.000000Z,-2411074.688613675,-2417123.559709166,12435.50692038076,3400.672709443805,-3352.336131696666,12435.465399968669
2025-01-01T00:00:02.000000Z,-2407978.5439415,-2420075.986634121,24870.391075749187,3424.741835224371,-3328.074728877156,12435.09175880043
2025-01-01T00:00:03.000000Z,-2404882.8426963915,-2423028.8779444005,37305.275231117615,3448.8145172979334,-3303.8168543110996,12434.718117632194
2025-01-01T00:00:04.000000Z,-2401787.58492961,-2425982.233591031,49740.15938648604,3472.890755277901,-3279.5625083881346,12434.34447646396
2025-01-01T00:00:05.000000Z,-2398692.770692414,-2428936.053525037,62175.043541854466,3496.970548777644,-3255.311691497863,12433.970835295722
2025-01-01T00:00:06.000000Z,-2395359.6636560457,-2431646.049687819,74598.73163933023,3520.66212432055,-3230.7815035409944,12432.35498690719
2025-01-01T00:00:07.000000Z,-2392026.9646255025,-2434356.5448591732,87022.419736806,3544.357295870808,-3206.254788260318,12430.739138518658
2025-01-01T00:00:08.000000Z,-2388694.6736558364,-2437067.538994003,99446.10783428176,3568.0560630479245,-3181.7315460498344,12429.123290130126
2025-01-01T00:00:09.000000Z,-2385362.790802094,-2439779.032047208,111869.79593175752,3591.7584254713693,-3157.2117773035075,12427.507441741596
2025-01-01T00:00:10.000000Z,-2382031.316119319,-2442491.0239736834,124293.48402923328,3615.464382760573,-3132.695482415266,12425.891593353064
2025-01-01T00:00:11.000000Z,-2378700.249662549,-2445203.514728315,136717.17212670905,3639.1739345349274,-3108.182661779,12424.275744964532
2025-01-01T00:00:12.000000Z,-2375369.5914868186,-2447916.504265987,149140.8602241848,3662.8870804137846,-3083.673315788563,12422.659896576
2025-01-01T00:00:13.000000Z,-2372039.3416471574,-2450629.9925415786,161564.5483216606,3686.603820016462,-3059.1674448377717,12421.044048187468
2025-01-01T00:00:14.000000Z,-2368709.500198591,-2453343.97950996,173988.23641913634,3710.324152962237,-3034.6650493204047,12419.428199798936
2025-01-01T00:00:15.000000Z,-2365380.067196139,-2456058.465125998,186411.9245166121,3734.048078870346,-3010.166129630206,12417.812351410405
2025-01-01T00:00:16.000000Z,-2362051.0426948187,-2458773.4493445554,198835.61261408788,3757.7755973599938,-2985.670686160878,12416.196503021873
2025-01-01T00:00:17.000000Z,-2358722.426749641,-2461488.9321204876,211259.30071156364,3781.5067080503377,-2961.1787193060923,12414.58065463334
2025-01-01T00:00:18.000000Z,-2355394.219415616,-2464204.913408647,223682.9888090394,3805.241410560504,-2936.690229459479,12412.96480624481
2025-01-01T00:00:19.000000Z,-2352066.4207477444,-2466921.3931638757,236106.67690651515,3828.9797045095775,-2912.2052170146303,12411.34895785628
2025-01-01T00:00:20.000000Z,-2348739.0308010257,-2469638.371341017,248530.36500399097,3852.721589516607,-2887.723682365106,12409.733109467748
2025-01-01T00:00:21.000000Z,-2345412.0496304547,-2472355.8478949033,260954.05310146668,3876.4670652005984,-2863.2456259044234,12408.117261079216
2025-01-01T00:00:22.000000Z,-2341705.94130402,-2474673.661226397,273335.24064139917,3899.46864972306,-2838.434973888181,12404.50806285656
2025-01-01T00:00:23.000000Z,-2338000.183505237,-2476992.0281988257,285716.4281813317,3922.4738731781936,-2813.627691835069,12400.89886463391
2025-01-01T00:00:24.000000Z,-2334294.776295143,-2479310.9487733906,298097.6157212642,3945.482735196817,-2788.823780143858,12397.289666411256
2025-01-01T00:00:25.000000Z,-2330589.719734769,-2481630.422911288,310478.8032611967,3968.4952354097104,-2764.023239213283,12393.680468188604
2025-01-01T00:00:26.000000Z,-2326885.013885145,-2483950.450573708,322859.99080112926,3991.511373447613,-2739.2260694420447,12390.07126996595
2025-01-01T00:00:27.000000Z,-2323180.658807295,-2486271.0317218346,335241.1783410617,4014.531148941229,-2714.4322712288044,12386.4620717433
2025-01-01T00:00:28.000000Z,-2319476.654562239,-2488592.166316844,347622.3658809942,4037.5545615212177,-2689.6418449721887,12382.852873520646
2025-01-01T00:00:29.000000Z,-2315773.0012109964,-2490913.8543199096,360003.55342092674,4060.581610818204,-2664.8547910707907,12379.243675297994
2025-01-01T00:00:30.000000Z,-2312069.698814579,-2493236.095692198,372384.7409608592,4083.612296462773,-2640.0711099231644,12375.63447707534
2025-01-01T00:00:31.000000Z,-2308366.7474339954,-2495558.8903948674,384765.9285007917,4106.646618085471,-2615.2908019278298,12372.025278852689
2025-01-01T00:00:32.000000Z,-2304664.147130253,-2497882.2383890725,397147.1160407243,4129.684575316806,-2590.5138674832688,12368.416080630035
2025-01-01T00:00:33.000000Z,-2300961.8979643523,-2500206.1396359615,409528.3035806568,4152.726167787247,-2565.7403069879306,12364.806882407383
2025-01-01T00:00:34.000000Z,-2297259.999997293,-2502530.5940966774,421909.49112058926,4175.771395127223,-2540.9701208402257,12361.197684184732
2025-01-01T00:00:35.000000Z,-2293558.4532900695,-2504855.6017323546,434290.6786605218,4198.820256967125,-2516.2033094385306,12357.58848596208
2025-01-01T00:00:36.000000Z,-2289857.2579036704,-2507181.162504124,446671.8662004543,4221.8727529373045,-2491.439873181183,12353.979287739428
2025-01-01T00:00:37.000000Z,-2286156.413899084,-2509507.2763731107,459053.05374038673,4244.928882668079,-2466.6798124664883,12350.370089516777
2025-01-01T00:00:38.000000Z,-2282247.0756762754,-2511604.4444114934,471391.7573919622,4267.48356027276,-2441.826616503501,12345.65642851337
2025-01-01T00:00:39.000000Z,-2278173.340697791,-2513521.21862798,483696.9570481489,4289.643565810267,-2416.900582719028,12340.07175693762
2025-01-01T00:00:40.000000Z,-2274099.8974245754,-2515438.600311786,496002.1567043356,4311.807229191858,-2391.9777939197284,12334.487085361872
2025-01-01T00:00:41.000000Z,-2270026.74592356,-2517356.5894305594,508307.3563605223,4333.974550062104,-2367.0582505065163,12328.902413786123
2025-01-01T00:00:42.000000Z,-2265953.886261674,-2519275.185951941,520612.55601670896,4356.145528065535,-2342.1419528802735,12323.317742210374
2025-01-01T00:00:43.000000Z,-2261881.318505842,-2521194.3898435663,532917.7556728955,4378.320162846641,-2317.228901441846,12317.733070634624
2025-01-01T00:00:44.000000Z,-2257809.042722986,-2523114.2010730626,545222.9553290822,4400.498454049876,-2292.319096592046,12312.148399058877
2025-01-01T00:00:45.000000Z,-2253737.058980026,-2525034.619608052,557528.1549852688,4422.680401319655,-2267.4125387316517,12306.563727483124
2025-01-01T00:00:46.000000Z,-2249665.367343874,-2526955.6454161503,569833.3546414556,4444.866004300352,-2242.509228261405,12300.979055907375
2025-01-01T00:00:47.000000Z,-2245593.967881448,-2528877.278464965,582138.5542976422,4467.055262636302,-2217.609165582014,12295.394384331626
2025-01-01T00:00:48.000000Z,-2241522.860659654,-2530799.5187220997,594443.7539538288,4489.248175971801,-2192.7123510941537,12289.809712755878
2025-01-01T00:00:49.000000Z,-2237452.0457453984,-2532722.3661551476,606748.9536100156,4511.444743951109,-2167.8187851984603,12284.225041180129
2025-01-01T00:00:50.000000Z,-2233381.523205585,-2534645.8207317,619054.1532662022,4533.644966218444,-2142.9284682955413,12278.640369604378
2025-01-01T00:00:51.000000Z,-2229311.2931071133,-2536569.8824193384,631359.3529223888,4555.848842417982,-2118.0414007859645,12273.05569802863
2025-01-01T00:00:52.000000Z,-2225241.3555168808,-2538494.551185638,643664.5525785754,4578.056372193871,-2093.1575830702645,12267.47102645288
2025-01-01T00:00:53.000000Z,-2221171.71050178,-2540419.826998171,655969.7522347622,4600.267555190207,-2068.2770155489434,12261.886354877131
2025-01-01T00:00:54.000000Z,-2217102.3581287013,-2542345.7098244973,668274.9518909488,4622.482391051053,-2043.399698622467,12256.30168330138
2025-01-01T00:00:55.000000Z,-2212675.4903881648,-2543861.930320079,680472.2481248748,4643.670706186612,-2018.522435435446,12248.82622057233
2025-01-01T00:00:56.000000Z,-2208245.0041456996,-2545374.394462774,692668.3829838088,4664.851586094639,-1993.6482381803485,12241.330407074836
2025-01-01T00:00:57.000000Z,-2203814.7502749464,-2546887.518275925,704864.5178427427,4686.036118292536,-1968.7771408614244,12233.834593577343
2025-01-01T00:00:58.000000Z,-2199384.7288485565,-2548401.301733683,717060.6527016768,4707.224302440819,-1943.9091438790545,12226.33878007985
