epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,3251986.061608482,-2021911.549669671,5555156.326851922,7877.462243113501,182.7736195787448,149.36653596191732
2025-01-01T00:00:01.000000Z,3259566.5204731096,-2022202.3001708735,5555302.090849584,7873.2580378551,185.3847156335862,142.16348980547977
2025-01-01T00:00:02.000000Z,3267136.390800632,-2022487.627788331,5555429.892812489,7869.046925629038,187.9846053505571,134.99080643118688
2025-01-01T00:00:03.000000Z,3274706.236807006,-2022774.0701660216,5555557.694775394,7864.8362344654,190.5851101948004,127.81812305689397
2025-01-01T00:00:04.000000Z,3282276.0583699066,-2023061.6273019111,5555685.4967383,7860.625964431496,193.18623011873063,120.64543968260108
2025-01-01T00:00:05.000000Z,3289845.8553670063,-2023350.2991939564,5555813.298701205,7856.416115594645,195.7879650747559,113.47275630830816
2025-01-01T00:00:06.000000Z,3297373.1960571418,-2023614.223118679,5555870.0944346525,7852.178688731665,198.34365828167464,106.41979149284693
2025-01-01T00:00:07.000000Z,3304900.51570893,-2023879.2556072425,5555926.890168101,7847.9416763959725,200.89997050921423,99.36682667738567
2025-01-01T00:00:08.000000Z,3312427.8142007207,-2024145.3966579805,5555983.68590155,7843.705078655312,203.4569017105072,92.31386186192448
2025-01-01T00:00:09.000000Z,3319955.091410867,-2024412.6462692125,5556040.481634998,7839.468895577422,206.0144518386798,85.26089704646323
2025-01-01T00:00:10.000000Z,3327482.3472177177,-2024681.0044392473,5556097.277368445,7835.233127230043,208.5726208468512,78.207932231002
2025-01-01T00:00:11.000000Z,3335009.5814996264,-2024950.4711663816,5556154.073101893,7830.997773680903,211.13140868813437,71.15496741554077
2025-01-01T00:00:12.000000Z,3342536.794134944,-2025221.0464489,5556210.868835341,7826.762834997735,213.6908153156357,64.10200260007953
2025-01-01T00:00:13.000000Z,3350063.9850020227,-2025492.7302850755,5556267.664568789,7822.528311248255,216.25084068245468,57.0490377846183
2025-01-01T00:00:14.000000Z,3357591.153979213,-2025765.5226731692,5556324.460302237,7818.294202500185,218.81148474168444,49.99607296915706
2025-01-01T00:00:15.000000Z,3365118.3009448685,-2026039.4236114305,5556381.256035686,7814.060508821236,221.3727474464116,42.943108153695825
2025-01-01T00:00:16.000000Z,3372645.425777341,-2026314.4330980969,5556438.051769134,7809.827230279118,223.934628749716,35.8901433382346
2025-01-01T00:00:17.000000Z,3380172.528354982,-2026590.5511313924,5556494.847502581,7805.594366941535,226.49712860467096,28.837178522773364
2025-01-01T00:00:18.000000Z,3387699.608556145,-2026867.7777095328,5556551.643236029,7801.361918876187,229.0602469643433,21.78421370731213
2025-01-01T00:00:19.000000Z,3395226.6662591817,-2027146.1128307187,5556608.438969478,7797.129886150765,231.62398378179307,14.731248891850898
2025-01-01T00:00:20.000000Z,3402753.7013424463,-2027425.5564931403,5556665.234702926,7792.898268832963,234.1883390100741,7.678284076389664
2025-01-01T00:00:21.000000Z,3410280.7136842893,-2027706.108694976,5556722.030436373,7788.667066990465,236.75331260223305,0.6253192609284308
2025-01-01T00:00:22.000000Z,3417670.9158133534,-2027908.249178914,5556560.949259702,7784.359484248907,239.1764463812119,-6.0633378331370675
2025-01-01T00:00:23.000000Z,3425061.106555848,-2028111.478249625,5556399.868083031,7780.052296341993,241.6002096310716,-12.751994927202563
2025-01-01T00:00:24.000000Z,3432451.28579231,-2028315.7959065216,5556238.78690636,7775.7455033386195,244.02460230711205,-19.440652021268065
2025-01-01T00:00:25.000000Z,3439841.4534032745,-2028521.2021490016,5556077.7057296885,7771.439105307682,246.44962436462623,-26.12930911533356
2025-01-01T00:00:26.000000Z,3447231.6092692767,-2028727.6969764547,5555916.624553016,7767.133102318067,248.87527575890047,-32.81796620939906
2025-01-01T00:00:27.000000Z,3454621.753270851,-2028935.2803882563,5555755.543376345,7762.82749443866,251.3015564452144,-39.50662330346456
