epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,-2414110.987785384,2414110.9877853845,0.0,-3376.5195597901275,-3376.519559790127,12435.527680643992
2025-01-01T00:00:01.000000Z,-2417123.559709166,2411074.6886136746,12435.50692038076,-3352.3361316966652,-3400.672709443805,12435.465399968669
2025-01-01T00:00:02.000000Z,-2420075.986634121,2407978.5439414997,24870.391075749187,-3328.074728877155,-3424.741835224371,12435.09175880043
2025-01-01T00:00:03.000000Z,-2423028.8779444005,2404882.842696391,37305.275231117615,-3303.8168543110983,-3448.8145172979334,12434.718117632194
2025-01-01T00:00:04.000000Z,-2425982.233591031,2401787.5849296097,49740.15938648604,-3279.562508388133,-3472.890755277901,12434.34447646396
2025-01-01T00:00:05.000000Z,-2428936.053525037,2398692.7706924137,62175.043541854466,-3255.3116914978623,-3496.970548777644,12433.970835295722
2025-01-01T00:00:06.000000Z,-2431646.049687819,2395359.663656045,74598.73163933023,-3230.7815035409935,-3520.66212432055,12432.35498690719
2025-01-01T00:00:07.000000Z,-2434356.5448591732,2392026.964625502,87022.419736806,-3206.254788260317,-3544.357295870808,12430.739138518658
2025-01-01T00:00:08.000000Z,-2437067.538994003,2388694.673655836,99446.10783428176,-3181.731546049833,-3568.0560630479245,12429.123290130126
2025-01-01T00:00:09.000000Z,-2439779.032047208,2385362.7908020937,111869.79593175752,-3157.2117773035066,-3591.7584254713693,12427.507441741596
2025-01-01T00:00:10.000000Z,-2442491.0239736834,2382031.3161193184,124293.48402923328,-3132.6954824152645,-3615.464382760573,12425.891593353064
2025-01-01T00:00:11.000000Z,-2445203.514728315,2378700.2496625483,136717.17212670905,-3108.182661778999,-3639.1739345349274,12424.275744964532
2025-01-01T00:00:12.000000Z,-2447916.504265987,2375369.591486818,149140.8602241848,-3083.673315788562,-3662.8870804137846,12422.659896576
2025-01-01T00:00:13.000000Z,-2450629.9925415786,2372039.3416471565,161564.5483216606,-3059.1674448377707,-3686.603820016462,12421.044048187468
2025-01-01T00:00:14.000000Z,-2453343.97950996,2368709.5001985906,173988.23641913634,-3034.665049320404,-3710.324152962237,12419.428199798936
2025-01-01T00:00:15.000000Z,-2456058.465125998,2365380.0671961387,186411.9245166121,-3010.166129630205,-3734.048078870346,12417.812351410405
2025-01-01T00:00:16.000000Z,-2458773.4493445554,2362051.042694818,198835.61261408788,-2985.6706861608777,-3757.7755973599938,12416.196503021873
2025-01-01T00:00:17.000000Z,-2461488.9321204876,2358722.4267496406,211259.30071156364,-2961.1787193060914,-3781.5067080503377,12414.58065463334
2025-01-01T00:00:18.000000Z,-2464204.913408647,2355394.2194156153,223682.9888090394,-2936.690229459478,-3805.241410560504,12412.96480624481
2025-01-01T00:00:19.000000Z,-2466921.3931638757,2352066.420747744,236106.67690651515,-2912.2052170146294,-3828.9797045095775,12411.34895785628
2025-01-01T00:00:20.000000Z,-2469638.371341017,2348739.030801025,248530.36500399097,-2887.723682365105,-3852.721589516607,12409.733109467748
2025-01-01T00:00:21.000000Z,-2472355.8478949033,2345412.0496304543,260954.05310146668,-2863.2456259044225,-3876.4670652005984,12408.117261079216
2025-01-01T00:00:22.000000Z,-2474673.661226397,2341705.9413040197,273335.24064139917,-2838.43497388818,-3899.46864972306,12404.50806285656
2025-01-01T00:00:23.000000Z,-2476992.0281988257,2338000.1835052366,285716.4281813317,-2813.627691835068,-3922.4738731781936,12400.89886463391
2025-01-01T00:00:24.000000Z,-2479310.9487733906,2334294.7762951427,298097.6157212642,-2788.823780143857,-3945.482735196817,12397.289666411256
2025-01-01T00:00:25.000000Z,-2481630.422911288,2330589.7197347684,310478.8032611967,-2764.0232392132825,-3968.4952354097104,12393.680468188604
2025-01-01T00:00:26.000000Z,-2483950.450573708,2326885.0138851446,322859.99080112926,-2739.226069442044,-3991.511373447613,12390.07126996595
2025-01-01T00:00:27.000000Z,-2486271.0317218346,2323180.6588072944,335241.1783410617,-2714.4322712288035,-4014.531148941229,12386.4620717433
2025-01-01T00:00:28.000000Z,-2488592.166316844,2319476.6545622386,347622.3658809942,-2689.641844972188,-4037.5545615212177,12382.852873520646
2025-01-01T00:00:29.000000Z,-2490913.8543199096,2315773.001210996,360003.55342092674,-2664.85479107079,-4060.581610818204,12379.243675297994
2025-01-01T00:00:30.000000Z,-2493236.095692198,2312069.6988145784,372384.7409608592,-2640.0711099231635,-4083.612296462773,12375.63447707534
2025-01-01T00:00:31.000000Z,-2495558.8903948674,2308366.747433995,384765.9285007917,-2615.2908019278284,-4106.646618085471,12372.025278852689
2025-01-01T00:00:32.000000Z,-2497882.2383890725,2304664.1471302523,397147.1160407243,-2590.513867483268,-4129.684575316806,12368.416080630035
2025-01-01T00:00:33.000000Z,-2500206.1396359615,2300961.897964352,409528.3035806568,-2565.7403069879297,-4152.726167787247,12364.806882407383
2025-01-01T00:00:34.000000Z,-2502530.5940966774,2297259.9999972926,421909.49112058926,-2540.970120840225,-4175.771395127223,12361.197684184732
2025-01-01T00:00:35.000000Z,-2504855.6017323546,2293558.453290069,434290.6786605218,-2516.2033094385297,-4198.820256967125,12357.58848596208
2025-01-01T00:00:36.000000Z,-2507181.162504124,2289857.25790367,446671.8662004543,-2491.4398731811825,-4221.8727529373045,12353.979287739428
2025-01-01T00:00:37.000000Z,-2509507.2763731107,2286156.4138990836,459053.05374038673,-2466.6798124664874,-4244.928882668079,12350.370089516777
2025-01-01T00:00:38.000000Z,-2511604.4444114934,2282247.075676275,471391.7573919622,-2441.8266165035,-4267.48356027276,12345.65642851337
