epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,19833851.139477015,-5698362.309448348,-21241300.041714557,-282.43371331176496,4709.294079646023,-1522.6464542524373
2025-01-01T00:00:01.000000Z,19832737.67642208,-5696545.520427015,-21242822.52517696,-282.63261806635813,4709.351218447746,-1522.3204666488848
2025-01-01T00:00:02.000000Z,19831623.822945196,-5694728.380851006,-21244344.19358237,-282.83150538031896,4709.408230689554,-1521.9944203905786
2025-01-01T00:00:03.000000Z,19830510.33994836,-5692911.109136734,-21245865.861987777,-283.0303858794962,4709.465296979308,-1521.668374132273
2025-01-01T00:00:04.000000Z,19829397.22744492,-5691093.705328565,-21247387.530393187,-283.2292595570651,4709.522417316318,-1521.3423278739667
2025-01-01T00:00:05.000000Z,19828284.48544823,-5689276.169470872,-21248909.198798597,-283.4281264062009,4709.579591699892,-1521.0162816156603
2025-01-01T00:00:06.000000Z,19827169.07154306,-5687457.630292552,-21250427.605335336,-283.6269436230925,4709.636097634976,-1520.6900010871072
2025-01-01T00:00:07.000000Z,19826054.028298397,-5685638.958709741,-21251946.011872075,-283.8257541032721,4709.692657609002,-1520.3637205585535
2025-01-01T00:00:08.000000Z,19824939.355727613,-5683820.154766829,-21253464.41840881,-284.02455783991553,4709.749271621285,-1520.0374400300002
2025-01-01T00:00:09.000000Z,19823825.053844087,-5682001.218508202,-21254982.82494555,-284.22335482619917,4709.805939671144,-1519.711159501447
2025-01-01T00:00:10.000000Z,19822711.12266119,-5680182.149978254,-21256501.23148229,-284.42214505529864,4709.862661757896,-1519.3848789728934
2025-01-01T00:00:11.000000Z,19821597.56219228,-5678362.949221375,-21258019.638019025,-284.6209285203908,4709.919437880855,-1519.05859844434
2025-01-01T00:00:12.000000Z,19820484.37245072,-5676543.616281958,-21259538.044555765,-284.81970521465155,4709.976268039338,-1518.7323179157868
2025-01-01T00:00:13.000000Z,19819371.55344986,-5674724.151204399,-21261056.451092504,-285.01847513125745,4710.033152232658,-1518.4060373872337
2025-01-01T00:00:14.000000Z,19818259.105203062,-5672904.554033092,-21262574.857629243,-285.2172382633851,4710.090090460128,-1518.07975685868
2025-01-01T00:00:15.000000Z,19817147.027723663,-5671084.824812436,-21264093.264165983,-285.41599460421077,4710.147082721061,-1517.753476330127
2025-01-01T00:00:16.000000Z,19816035.321025006,-5669264.963586828,-21265611.67070272,-285.61474414691105,4710.204129014769,-1517.4271958015734
2025-01-01T00:00:17.000000Z,19814923.98512043,-5667444.970400666,-21267130.077239458,-285.81348688466267,4710.261229340565,-1517.1009152730196
2025-01-01T00:00:18.000000Z,19813813.02002327,-5665624.845298352,-21268648.483776197,-286.01222281064236,4710.318383697758,-1516.7746347444663
2025-01-01T00:00:19.000000Z,19812702.425746843,-5663804.588324287,-21270166.890312932,-286.21095191802675,4710.375592085657,-1516.448354215913
2025-01-01T00:00:20.000000Z,19811592.202304486,-5661984.199522876,-21271685.29684967,-286.4096741999926,4710.432854503574,-1516.1220736873595
2025-01-01T00:00:21.000000Z,19810482.349709515,-5660163.678938521,-21273203.70338641,-286.60838964971714,4710.490170950817,-1515.7957931588062
2025-01-01T00:00:22.000000Z,19809360.714278955,-5658339.5832714075,-21274709.03631636,-286.80692112846765,4710.5446506010885,-1515.468581138189
2025-01-01T00:00:23.000000Z,19808239.45022465,-5656515.354137659,-21276214.36924631,-287.0054461829364,4710.599184253481,-1515.141369117572
2025-01-01T00:00:24.000000Z,19807118.5575601,-5654690.991581738,-21277719.70217626,-287.2039648063032,4710.653771907348,-1514.814157096955
2025-01-01T00:00:25.000000Z,19805998.036298808,-5652866.495648108,-21279225.035106216,-287.40247699174773,4710.708413562043,-1514.4869450763376
2025-01-01T00:00:26.000000Z,19804877.88645426,-5651041.866381237,-21280730.36803617,-287.6009827324507,4710.763109216915,-1514.1597330557204
2025-01-01T00:00:27.000000Z,19803758.10803994,-5649217.103825591,-21282235.700966112,-287.7994820215915,4710.817858871316,-1513.8325210351034
