epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,-29629737.137,2.02908528622749e-09,3.008242647144379e-09,-5.973632798409868e-13,-4210.61363975971,-3039.218654289029
2025-01-01T00:00:01.000000Z,-29629736.980695076,110.65589824992328,-3039.2186465241734,0.2964715286350831,-4210.613640313316,-3039.2186310034876
2025-01-01T00:00:02.000000Z,-29629735.830739062,221.31177612459308,-6078.437060195951,0.5929430313704787,-4210.613545192924,-3039.2184912902467
2025-01-01T00:00:03.000000Z,-29629734.822200745,331.9674977761773,-9117.655473867726,0.8894145463457545,-4210.613515700544,-3039.218351577006
2025-01-01T00:00:04.000000Z,-29629733.95508012,442.62308441777344,-12156.873887539505,1.185886065566054,-4210.613551836173,-3039.2182118637656
2025-01-01T00:00:05.000000Z,-29629733.22937722,553.2785572624786,-15196.09230121128,1.4823575810365228,-4210.613653599817,-3039.2180721505247
2025-01-01T00:00:06.000000Z,-29629728.104819484,663.9347781641173,-18235.306523487197,1.7788285366280032,-4210.613175783615,-3039.217466726818
2025-01-01T00:00:07.000000Z,-29629723.12167939,774.590265531188,-21274.52074576311,2.0752995665785527,-4210.612763595346,-3039.2168613031126
2025-01-01T00:00:08.000000Z,-29629718.279957015,885.2450405767769,-24313.73496803903,2.371770662893326,-4210.61241703502,-3039.216255879406
2025-01-01T00:00:09.000000Z,-29629713.579652432,995.8991245139864,-27352.949190314943,2.6682418175774747,-4210.612136102642,-3039.2156504557006
2025-01-01T00:00:10.000000Z,-29629709.02076571,1106.5525385559206,-30392.163412590857,2.96471302263615,-4210.611920798217,-3039.215045031994
2025-01-01T00:00:11.000000Z,-29629704.603296936,1217.2053039157013,-33431.377634866774,3.2611842700745006,-4210.611771121755,-3039.2144396082876
2025-01-01T00:00:12.000000Z,-29629700.32724617,1327.8574418064402,-36470.591857142696,3.5576555518976805,-4210.6116870732585,-3039.213834184582
2025-01-01T00:00:13.000000Z,-29629696.19261348,1438.508973441266,-39509.80607941861,3.854126860110838,-4210.611668652729,-3039.2132287608756
2025-01-01T00:00:14.000000Z,-29629692.19939893,1549.1599200333148,-42549.02030169451,4.1505981867191215,-4210.611715860175,-3039.2126233371696
2025-01-01T00:00:15.000000Z,-29629688.34760258,1659.81030279573,-45588.23452397044,4.447069523727681,-4210.611828695594,-3039.2120179134636
2025-01-01T00:00:16.000000Z,-29629684.6372245,1770.4601429416443,-48627.44874624635,4.743540863141663,-4210.612007158991,-3039.2114124897575
2025-01-01T00:00:17.000000Z,-29629681.068264738,1881.1094616842256,-51666.662968522265,5.040012196966223,-4210.612251250363,-3039.210807066051
2025-01-01T00:00:18.000000Z,-29629677.640723355,1991.7582802366385,-54705.877190798186,5.336483517206501,-4210.612560969715,-3039.210201642345
2025-01-01T00:00:19.000000Z,-29629674.3546004,2102.4066198120154,-57745.0914130741,5.63295481586765,-4210.612936317041,-3039.209596218639
2025-01-01T00:00:20.000000Z,-29629671.209895927,2213.054501623546,-60784.305635350014,5.929426084954819,-4210.613377292342,-3039.208990794933
2025-01-01T00:00:21.000000Z,-29629668.20660999,2323.701946884384,-63823.519857625935,6.225897316473157,-4210.613883895615,-3039.208385371227
2025-01-01T00:00:22.000000Z,-29629647.183821924,2434.366332264872,-66862.6651551075,6.522358986844917,-4210.611875308876,-3039.205917127837
2025-01-01T00:00:23.000000Z,-29629626.30245004,2545.027674890164,-69901.8104525891,6.818820980050672,-4210.609932348728,-3039.2034488844474
2025-01-01T00:00:24.000000Z,-29629605.562494673,2655.685995973215,-72940.95575007067,7.115283288095717,-4210.6080550152055,-3039.200980641058
2025-01-01T00:00:25.000000Z,-29629584.963956147,2766.341316726951,-75980.10104755225,7.41174590298535,-4210.606243308344,-3039.198512397668
2025-01-01T00:00:26.000000Z,-29629564.5068348,2876.9936583644053,-79019.24634503384,7.708208816724863,-4210.604497228182,-3039.196044154278
2025-01-01T00:00:27.000000Z,-29629544.191130947,2987.6430420985826,-82058.39164251542,8.004672021319541,-4210.602816774747,-3039.1935759108883
2025-01-01T00:00:28.000000Z,-29629524.016844913,3098.2894891425517,-85097.536939997,8.30113550877467,-4210.601201948077,-3039.1911076674987
2025-01-01T00:00:29.000000Z,-29629503.983977012,3208.9330207093667,-88136.68223747858,8.597599271095538,-4210.5996527482,-3039.188639424109
2025-01-01T00:00:30.000000Z,-29629484.092527572,3319.573658012203,-91175.82753496016,8.894063300287414,-4210.598169175151,-3039.186171180719
2025-01-01T00:00:31.000000Z,-29629464.342496894,3430.2114222641367,-94214.97283244177,9.19052758835558,-4210.596751228958,-3039.183702937329
2025-01-01T00:00:32.000000Z,-29629444.7338853,3540.84633467842,-97254.11812992331,9.4869921273053,-4210.5953989096515,-3039.1812346939396
2025-01-01T00:00:33.000000Z,-29629425.2666931,3651.478416468237,-100293.26342740488,9.78345690914185,-4210.594112217261,-3039.17876645055
2025-01-01T00:00:34.000000Z,-29629405.940920595,3762.107688846797,-103332.40872488648,10.079921925870504,-4210.592891151812,-3039.17629820716
2025-01-01T00:00:35.000000Z,-29629386.7565681,3872.73417302741,-106371.55402236806,10.376387169496514,-4210.591735713335,-3039.1738299637705
2025-01-01T00:00:36.000000Z,-29629367.713635907,3983.3578902233457,-109410.69931984963,10.67285263202514,-4210.590645901854,-3039.171361720381
2025-01-01T00:00:37.000000Z,-29629348.812124327,4093.978861647941,-112449.84461733124,10.969318305461655,-4210.589621717395,-3039.1688934769913
2025-01-01T00:00:38.000000Z,-29629330.05203365,4204.597108514562,-115488.9899148128,11.265784181811298,-4210.588663159983,-3039.166425233601
2025-01-01T00:00:39.000000Z,-29629311.43336418,4315.212652036606,-118528.1352122944,11.56225025307933,-4210.587770229642,-3039.1639569902113
2025-01-01T00:00:40.000000Z,-29629292.956116207,4425.82551342747,-121567.28050977596,11.858716511271007,-4210.586942926396,-3039.1614887468218
2025-01-01T00:00:41.000000Z,-29629274.62029002,4536.435713900616,-124606.42580725756,12.15518294839157,-4210.586181250265,-3039.159020503432
2025-01-01T00:00:42.000000Z,-29629256.42588591,4647.043274669457,-127645.57110473914,12.45164955644627,-4210.585485201273,-3039.156552260042
2025-01-01T00:00:43.000000Z,-29629238.372904167,4757.648216947601,-130684.71640222071,12.748116327440346,-4210.584854779439,-3039.1540840166526
2025-01-01T00:00:44.000000Z,-29629220.46134507,4868.250561948472,-133723.8616997023,13.044583253379049,-4210.584289984783,-3039.1516157732626
