epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,18018047.391385917,-22648403.972324684,-6345190.126590558,2892.596963579486,3125.000675238477,-2935.9628287312426
2025-01-01T00:00:01.000000Z,18017636.83872246,-22647906.62218473,-6348126.040791975,2892.416651098244,3125.227325303084,-2935.865566603234
2025-01-01T00:00:02.000000Z,18017225.7641158,-22647408.4649359,-6351061.711669321,2892.2362761810436,3125.453898619618,-2935.7681919756837
2025-01-01T00:00:03.000000Z,18016814.85796366,-22646910.368174765,-6353997.382546668,2892.0559496904048,3125.6805148585054,-2935.670817348134
2025-01-01T00:00:04.000000Z,18016404.12025502,-22646412.33192326,-6356933.053424014,2891.8756716316266,3125.907174013885,-2935.573442720583
2025-01-01T00:00:05.000000Z,18015993.55097887,-22645914.356203284,-6359868.72430136,2891.6954420100096,3126.1338760799003,-2935.4760680930326
2025-01-01T00:00:06.000000Z,18015580.38867591,-22645412.97147261,-6362803.418732925,2891.514817629293,3126.360142070933,-2935.3782435710436
2025-01-01T00:00:07.000000Z,18015167.395289436,-22644911.64691459,-6365738.11316449,2891.334241626482,3126.586451025521,-2935.2804190490556
2025-01-01T00:00:08.000000Z,18014754.57080848,-22644410.382551193,-6368672.807596055,2891.153714006884,3126.8128029378136,-2935.182594527067
2025-01-01T00:00:09.000000Z,18014341.915222067,-22643909.178404372,-6371607.502027621,2890.9732347758013,3127.039197801957,-2935.084770005078
2025-01-01T00:00:10.000000Z,18013929.42851921,-22643408.034496102,-6374542.196459186,2890.7928039385392,3127.2656356120965,-2934.9869454830896
2025-01-01T00:00:11.000000Z,18013517.110688947,-22642906.950848363,-6377476.890890751,2890.6124215004015,3127.4921163623812,-2934.8891209611006
2025-01-01T00:00:12.000000Z,18013104.961720273,-22642405.927483093,-6380411.585322316,2890.432087466691,3127.7186400469523,-2934.791296439113
2025-01-01T00:00:13.000000Z,18012692.98160222,-22641904.964422267,-6383346.2797538815,2890.251801842709,3127.945206659957,-2934.693471917124
2025-01-01T00:00:14.000000Z,18012281.170323797,-22641404.06168785,-6386280.974185447,2890.071564633758,3128.1718161955396,-2934.595647395135
2025-01-01T00:00:15.000000Z,18011869.527874008,-22640903.219301783,-6389215.668617012,2889.891375845139,3128.398468647843,-2934.497822873147
2025-01-01T00:00:16.000000Z,18011458.05424187,-22640402.437286045,-6392150.363048577,2889.711235482152,3128.6251640110095,-2934.399998351158
2025-01-01T00:00:17.000000Z,18011046.74941638,-22639901.71566258,-6395085.057480142,2889.531143550098,3128.8519022791834,-2934.3021738291695
2025-01-01T00:00:18.000000Z,18010635.61338655,-22639401.05445335,-6398019.751911708,2889.3511000542753,3129.0786834465052,-2934.204349307181
2025-01-01T00:00:19.000000Z,18010224.64614137,-22638900.45368031,-6400954.446343273,2889.1711049999826,3129.305507507117,-2934.106524785192
2025-01-01T00:00:20.000000Z,18009813.84766985,-22638399.91336541,-6403889.140774838,2888.991158392518,3129.5323744551606,-2934.008700263204
2025-01-01T00:00:21.000000Z,18009403.217960987,-22637899.43353061,-6406823.835206403,2888.8112602371807,3129.7592842847753,-2933.910875741215
2025-01-01T00:00:22.000000Z,18008981.706161745,-22637385.154243693,-6409754.573498454,2888.6296424937054,3129.984315650856,-2933.8112533174212
2025-01-01T00:00:23.000000Z,18008560.365124565,-22636870.933869164,-6412685.3117905045,2888.4480729327456,3130.2093901446533,-2933.711630893628
2025-01-01T00:00:24.000000Z,18008139.194838617,-22636356.77242919,-6415616.050082554,2888.266551559626,3130.4345077603357,-2933.6120084698337
2025-01-01T00:00:25.000000Z,18007718.195293065,-22635842.669945944,-6418546.788374605,2888.085078379669,3130.6596684920737,-2933.51238604604
2025-01-01T00:00:26.000000Z,18007297.366477072,-22635328.626441587,-6421477.526666655,2887.9036533981994,3130.884872334035,-2933.4127636222465
2025-01-01T00:00:27.000000Z,18006876.708379794,-22634814.641938284,-6424408.264958707,2887.7222766205364,3131.110119280387,-2933.3131411984527
2025-01-01T00:00:28.000000Z,18006456.22099039,-22634300.7164582,-6427339.003250757,2887.5409480520034,3131.3354093252974,-2933.2135187746585
2025-01-01T00:00:29.000000Z,18006035.904298007,-22633786.850023497,-6430269.741542807,2887.359667697922,3131.5607424629316,-2933.113896350865
2025-01-01T00:00:30.000000Z,18005615.75829181,-22633273.042656343,-6433200.479834857,2887.178435563611,3131.786118687457,-2933.0142739270714
2025-01-01T00:00:31.000000Z,18005195.782960936,-22632759.29437889,-6436131.218126908,2886.9972516543908,3132.011537993039,-2932.914651503277
2025-01-01T00:00:32.000000Z,18004775.978294536,-22632245.605213303,-6439061.9564189585,2886.81611597558,3132.2370003738424,-2932.8150290794833
2025-01-01T00:00:33.000000Z,18004356.344281763,-22631731.975181736,-6441992.694711009,2886.6350285324984,3132.4625058240313,-2932.71540665569
2025-01-01T00:00:34.000000Z,18003936.88091175,-22631218.404306345,-6444923.43300306,2886.453989330463,3132.68805433777,-2932.615784231896
2025-01-01T00:00:35.000000Z,18003517.588173635,-22630704.892609295,-6447854.171295109,2886.272998374792,3132.9136459092224,-2932.516161808102
2025-01-01T00:00:36.000000Z,18003098.466056574,-22630191.44011272,-6450784.90958716,2886.0920556708006,3133.139280532551,-2932.4165393843086
2025-01-01T00:00:37.000000Z,18002679.514549684,-22629678.04683879,-6453715.64787921,2885.911161223806,3133.364958201917,-2932.316916960515
2025-01-01T00:00:38.000000Z,18002260.73364211,-22629164.712809656,-6456646.386171261,2885.7303150391253,3133.590678911484,-2932.217294536721
2025-01-01T00:00:39.000000Z,18001842.123322975,-22628651.43804746,-6459577.124463311,2885.549517122071,3133.8164426554113,-2932.1176721129273
2025-01-01T00:00:40.000000Z,18001423.683581404,-22628138.22257435,-6462507.862755361,2885.368767477959,3134.0422494278605,-2932.0180496891335
2025-01-01T00:00:41.000000Z,18001005.41440654,-22627625.06641248,-6465438.601047412,2885.1880661121027,3134.268099222993,-2931.9184272653397
2025-01-01T00:00:42.000000Z,18000587.315787494,-22627111.969584,-6468369.339339462,2885.0074130298153,3134.4939920349657,-2931.818804841546
2025-01-01T00:00:43.000000Z,18000169.387713403,-22626598.932111047,-6471300.077631513,2884.8268082364098,3134.71992785794,-2931.719182417752
2025-01-01T00:00:44.000000Z,17999751.63017336,-22626085.95401576,-6474230.815923563,2884.646251737197,3134.9459066860727,-2931.6195599939583
2025-01-01T00:00:45.000000Z,17999334.0431565,-22625573.035320293,-6477161.554215614,2884.4657435374893,3135.171928513522,-2931.5199375701645
2025-01-01T00:00:46.000000Z,17998916.626651943,-22625060.176046785,-6480092.292507664,2884.2852836425977,3135.397993334446,-2931.4203151463707
2025-01-01T00:00:47.000000Z,17998499.380648788,-22624547.376217373,-6483023.030799715,2884.104872057833,3135.624101143001,-2931.320692722577
2025-01-01T00:00:48.000000Z,17998082.305136155,-22624034.635854192,-6485953.769091765,2883.924508788503,3135.850251933344,-2931.221070298783
2025-01-01T00:00:49.000000Z,17997665.40010314,-22623521.954979382,-6488884.507383816,2883.744193839918,3136.0764456996294,-2931.12144787499
2025-01-01T00:00:50.000000Z,17997248.665538862,-22623009.333615094,-6491815.2456758665,2883.563927217387,3136.3026824360136,-2931.0218254511956
2025-01-01T00:00:51.000000Z,17996832.10143242,-22622496.771783445,-6494745.983967916,2883.3837089262165,3136.5289621366505,-2930.922203027402
2025-01-01T00:00:52.000000Z,17996415.70777291,-22621984.269506566,-6497676.722259967,2883.2035389717144,3136.7552847956945,-2930.8225806036085
2025-01-01T00:00:53.000000Z,17995999.484549433,-22621471.8268066,-6500607.460552017,2883.0234173591875,3136.981650407299,-2930.722958179814
2025-01-01T00:00:54.000000Z,17995583.43175109,-22620959.44370568,-6503538.198844068,2882.843344093942,3137.2080589656175,-2930.6233357560204
2025-01-01T00:00:55.000000Z,17995167.549366977,-22620447.12022593,-6506468.937136118,2882.6633191812825,3137.434510464802,-2930.523713332227
2025-01-01T00:00:56.000000Z,17994751.837386176,-22619934.85638948,-6509399.675428168,2882.4833426265154,3137.661004899004,-2930.4240909084333
2025-01-01T00:00:57.000000Z,17994336.295797776,-22619422.65221845,-6512330.413720218,2882.3034144349435,3137.8875422623764,-2930.324468484639
2025-01-01T00:00:58.000000Z,17993920.924590867,-22618910.507734977,-6515261.152012269,2882.1235346118715,3138.114122549068,-2930.2248460608457
2025-01-01T00:00:59.000000Z,17993505.723754544,-22618398.422961187,-6518191.89030432,2881.9437031626026,3138.3407457532307,-2930.125223637052
2025-01-01T00:01:00.000000Z,17993090.693277873,-22617886.397919193,-6521122.62859637,2881.763920092438,3138.5674118690126,-2930.025601213258
2025-01-01T00:01:01.000000Z,17992675.833149947,-22617374.432631116,-6524053.36688842,2881.5841854066807,3138.794120890565,-2929.9259787894644
2025-01-01T00:01:02.000000Z,17992261.143359836,-22616862.52711909,-6526984.10518047,2881.4044991106316,3139.0208728120356,-2929.8263563656706
2025-01-01T00:01:03.000000Z,17991846.623896614,-22616350.681405224,-6529914.843472521,2881.2248612095923,3139.247667627571,-2929.726733941877
2025-01-01T00:01:04.000000Z,17991432.274749365,-22615838.89551164,-6532845.581764571,2881.0452717088615,3139.4745053313213,-2929.6271115180825
2025-01-01T00:01:05.000000Z,17991018.095907148,-22615327.16946046,-6535776.320056622,2880.8657306137397,3139.7013859174317,-2929.527489094289
2025-01-01T00:01:06.000000Z,17990604.087359037,-22614815.503273793,-6538707.058348673,2880.6862379295258,3139.92830938005,-2929.4278666704954
2025-01-01T00:01:07.000000Z,17990190.249094095,-22614303.89697375,-6541637.796640723,2880.5067936615173,3140.155275713321,-2929.3282442467016
2025-01-01T00:01:08.000000Z,17989776.581101388,-22613792.35058245,-6544568.534932774,2880.3273978150123,3140.3822849113903,-2929.228621822908
2025-01-01T00:01:09.000000Z,17989363.083369978,-22613280.86412201,-6547499.273224824,2880.1480503953085,3140.6093369684027,-2929.128999399114
2025-01-01T00:01:10.000000Z,17988949.755888928,-22612769.437614538,-6550430.011516875,2879.9687514077027,3140.836431878503,-2929.02937697532
2025-01-01T00:01:11.000000Z,17988536.598647285,-22612258.071082126,-6553360.749808925,2879.789500857489,3141.0635696358345,-2928.929754551527
2025-01-01T00:01:12.000000Z,17988123.611634113,-22611746.76454691,-6556291.488100975,2879.610298749965,3141.29075023454,-2928.8301321277327
2025-01-01T00:01:13.000000Z,17987710.794838455,-22611235.518030975,-6559222.226393025,2879.4311450904243,3141.517973668763,-2928.730509703939
2025-01-01T00:01:14.000000Z,17987298.148249365,-22610724.33155644,-6562152.964685076,2879.252039884161,3141.7452399326457,-2928.6308872801455
2025-01-01T00:01:15.000000Z,17986885.671855897,-22610213.2051454,-6565083.702977126,2879.0729831364683,3141.9725490203286,-2928.5312648563513
2025-01-01T00:01:16.000000Z,17986473.365647085,-22609702.138819963,-6568014.441269177,2878.89397485264,3142.199900925954,-2928.4316424325575
