epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,-20974842.114275426,11695884.342069132,17339861.61779101,-3444.028524432978,-2980.511497802115,-2151.198487129129
2025-01-01T00:00:01.000000Z,-20976580.27710849,11695962.91832401,17337710.286340315,-3443.8183622465504,-2980.6286829051583,-2151.464408743536
2025-01-01T00:00:02.000000Z,-20978317.735650934,11696041.36182746,17335558.290209595,-3443.60810364275,-2980.745800100217,-2151.730247681907
2025-01-01T00:00:03.000000Z,-20980055.29428209,11696120.120926838,17333406.29407888,-3443.397880434354,-2980.8629638074,-2151.9960866202773
2025-01-01T00:00:04.000000Z,-20981792.952965178,11696199.195637155,17331254.29794816,-3443.18769262703,-2980.980174022166,-2152.261925558648
2025-01-01T00:00:05.000000Z,-20983530.71166339,11696278.585973425,17329102.30181744,-3442.9775402264418,-2981.097430739976,-2152.527764497019
2025-01-01T00:00:06.000000Z,-20985265.35068619,11696356.498774776,17326947.649282884,-3442.766896269716,-2981.2142760947886,-2152.7932724478005
2025-01-01T00:00:07.000000Z,-20987000.08991207,11696434.726762537,17324792.99674833,-3442.5562876642807,-2981.3311680204188,-2153.0587803985827
2025-01-01T00:00:08.000000Z,-20988734.929304294,11696513.26995173,17322638.34421377,-3442.3457144158083,-2981.4481065123337,-2153.324288349365
2025-01-01T00:00:09.000000Z,-20990469.868826114,11696592.12835738,17320483.691679217,-3442.1351765299696,-2981.565091565996,-2153.589796300147
2025-01-01T00:00:10.000000Z,-20992204.90844078,11696671.301994504,17318329.03914466,-3441.9246740124354,-2981.682123176872,-2153.855304250929
2025-01-01T00:00:11.000000Z,-20993940.048111547,11696750.79087812,17316174.386610106,-3441.714206868876,-2981.799201340426,-2154.120812201711
2025-01-01T00:00:12.000000Z,-20995675.287801664,11696830.595023245,17314019.73407555,-3441.5037751049617,-2981.9163260521186,-2154.386320152493
2025-01-01T00:00:13.000000Z,-20997410.62747437,11696910.714444878,17311865.081540994,-3441.2933787263605,-2982.033497307413,-2154.651828103275
2025-01-01T00:00:14.000000Z,-20999146.067092925,11696991.14915803,17309710.42900644,-3441.0830177387434,-2982.150715101773,-2154.9173360540567
2025-01-01T00:00:15.000000Z,-21000881.606620565,11697071.899177706,17307555.776471883,-3440.8726921477773,-2982.267979430659,-2155.182844004839
2025-01-01T00:00:16.000000Z,-21002617.24602053,11697152.964518895,17305401.123937327,-3440.662401959131,-2982.385290289531,-2155.448351955621
2025-01-01T00:00:17.000000Z,-21004352.98525607,11697234.3451966,17303246.471402775,-3440.4521471784715,-2982.50264767385,-2155.713859906403
2025-01-01T00:00:18.000000Z,-21006088.824290413,11697316.041225804,17301091.81886822,-3440.241927811466,-2982.620051579075,-2155.979367857185
2025-01-01T00:00:19.000000Z,-21007824.7630868,11697398.052621497,17298937.16633366,-3440.031743863781,-2982.7375020006652,-2156.244875807967
2025-01-01T00:00:20.000000Z,-21009560.801608473,11697480.37939866,17296782.513799105,-3439.8215953410822,-2982.85499893408,-2156.510383758749
2025-01-01T00:00:21.000000Z,-21011296.939818665,11697563.021572271,17294627.86126455,-3439.611482249036,-2982.972542374777,-2156.775891709531
2025-01-01T00:00:22.000000Z,-21013020.26314399,11697638.81642415,17292462.620271243,-3439.3993019573077,-2983.088297042757,-2157.040071186973
