epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
2025-01-01T00:00:00.000000Z,-5625215.415716598,26309682.136370543,-12280440.364476409,-4377.440197264303,292.4860097210058,2636.1933998950262
2025-01-01T00:00:01.000000Z,-5625755.681351839,26310794.923476204,-12277804.076466303,-4377.383425517248,292.2204898490036,2636.3826135470376
2025-01-01T00:00:02.000000Z,-5626295.597850238,26311906.915647656,-12275167.315574288,-4377.326547101278,291.9549518196626,2636.5717257173133
2025-01-01T00:00:03.000000Z,-5626835.382074981,26313019.126465585,-12272530.554682275,-4377.269730688895,291.6894070520319,2636.760837887589
2025-01-01T00:00:04.000000Z,-5627375.033997048,26314131.555916604,-12269893.793790258,-4377.212976280781,291.4238555537425,2636.9499500578645
2025-01-01T00:00:05.000000Z,-5627914.553587422,26315244.20398733,-12267257.032898244,-4377.156283877611,291.15829733242526,2637.1390622281397
2025-01-01T00:00:06.000000Z,-5628453.072369794,26316353.0151475,-12264618.383321049,-4377.098978850129,290.89268708654794,2637.3277682660596
2025-01-01T00:00:07.000000Z,-5628991.459353919,26317462.044773977,-12261979.733743848,-4377.0417358355635,290.6270700345152,2637.516474303979
2025-01-01T00:00:08.000000Z,-5629529.714510798,26318571.29285343,-12259341.084166652,-4376.984554834598,290.36144618395866,2637.7051803418985
2025-01-01T00:00:09.000000Z,-5630067.837811435,26319680.759372532,-12256702.434589451,-4376.9274358479215,290.09581554251054,2637.893886379818
2025-01-01T00:00:10.000000Z,-5630605.829226837,26320790.444317944,-12254063.785012256,-4376.87037887622,289.83017811780195,2638.082592417738
2025-01-01T00:00:11.000000Z,-5631143.688728006,26321900.347676344,-12251425.13543506,-4376.813383920179,289.5645339174655,2638.271298455657
2025-01-01T00:00:12.000000Z,-5631681.416285951,26323010.469434373,-12248786.48585786,-4376.756450980482,289.2988829491328,2638.460004493577
2025-01-01T00:00:13.000000Z,-5632219.011871681,26324120.809578706,-12246147.836280664,-4376.699580057814,289.033225220436,2638.648710531497
2025-01-01T00:00:14.000000Z,-5632756.475456205,26325231.36809599,-12243509.186703468,-4376.642771152859,288.7675607390075,2638.837416569416
2025-01-01T00:00:15.000000Z,-5633293.807010534,26326342.144972876,-12240870.53712627,-4376.586024266296,288.501889512479,2639.026122607336
2025-01-01T00:00:16.000000Z,-5633831.006505681,26327453.140196025,-12238231.887549073,-4376.5293393988095,288.23621154848325,2639.2148286452552
2025-01-01T00:00:17.000000Z,-5634368.073912659,26328564.353752065,-12235593.237971876,-4376.472716551076,287.970526854652,2639.4035346831747
2025-01-01T00:00:18.000000Z,-5634905.009202482,26329675.78562766,-12232954.588394675,-4376.41615572378,287.7048354386181,2639.592240721094
2025-01-01T00:00:19.000000Z,-5635441.812346166,26330787.435809422,-12230315.93881748,-4376.359656917599,287.4391373080138,2639.7809467590137
