epoch_utc,meas_gen_epoch_utc,tri_ready_epoch_utc,age_transport_ms,proc_latency_ms,photon_ms,photon_policy,age_total_ms,leader_id,best_ground,t_first_arrive_leader_s,t_last_arrive_leader_s,t_publish_s,n_sats_req,n_sats_used,sats_requested,sats_used,run_id,target,path_down
2025-01-01T00:00:12.000000Z,2025-01-01T00:00:12.000000Z,2025-01-01T00:00:12.042062Z,42.062997817993164,15.0,27.464661022120577,max,69.52765884011374,LEO_P5_S3,gs7,1735689612.0,1735689612.0141172,1735689612.042063,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:13.000000Z,2025-01-01T00:00:13.000000Z,2025-01-01T00:00:13.042072Z,42.07277297973633,15.0,27.479253059461165,max,69.5520260391975,LEO_P5_S3,gs7,1735689613.0,1735689613.0141149,1735689613.0420728,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:14.000000Z,2025-01-01T00:00:14.000000Z,2025-01-01T00:00:14.042082Z,42.08254814147949,15.0,27.49386167652104,max,69.57640981800053,LEO_P5_S3,gs7,1735689614.0,1735689614.0141125,1735689614.0420825,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:15.000000Z,2025-01-01T00:00:15.000000Z,2025-01-01T00:00:15.042092Z,42.09256172180176,15.0,27.50848680791576,max,69.60104852971752,LEO_P5_S3,gs7,1735689615.0,1735689615.01411,1735689615.0420926,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:16.000000Z,2025-01-01T00:00:16.000000Z,2025-01-01T00:00:16.042102Z,42.10257530212402,15.0,27.523128388403123,max,69.62570369052715,LEO_P5_S3,gs7,1735689616.0,1735689616.014108,1735689616.0421026,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:17.000000Z,2025-01-01T00:00:17.000000Z,2025-01-01T00:00:17.042112Z,42.11235046386719,15.0,27.53778635288296,max,69.65013681675015,LEO_P5_S3,gs7,1735689617.0,1735689617.0141056,1735689617.0421124,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:18.000000Z,2025-01-01T00:00:18.000000Z,2025-01-01T00:00:18.042122Z,42.12212562561035,15.0,27.552460636396948,max,69.6745862620073,LEO_P5_S3,gs7,1735689618.0,1735689618.0141032,1735689618.0421221,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:19.000000Z,2025-01-01T00:00:19.000000Z,2025-01-01T00:00:19.042132Z,42.13213920593262,15.0,27.56715117412851,max,69.69929038006113,LEO_P5_S3,gs7,1735689619.0,1735689619.014101,1735689619.0421321,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:20.000000Z,2025-01-01T00:00:20.000000Z,2025-01-01T00:00:20.042142Z,42.14215278625488,15.0,27.58185790140256,max,69.72401068765744,LEO_P5_S3,gs7,1735689620.0,1735689620.0140986,1735689620.0421422,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.042151Z,42.15192794799805,15.0,27.596580753685437,max,69.74850870168348,LEO_P5_S3,gs7,1735689621.0,1735689621.0140963,1735689621.042152,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.042161Z,42.16122627258301,15.0,27.610924989445273,max,69.77215126202827,LEO_P5_S3,gs7,1735689622.0,1735689622.0140939,1735689622.0421612,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.042170Z,42.17076301574707,15.0,27.62528539640714,max,69.7960484121542,LEO_P5_S3,gs7,1735689623.0,1735689623.0140915,1735689623.0421708,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
