epoch_utc,meas_gen_epoch_utc,tri_ready_epoch_utc,t_publish_epoch_utc,queue_ms,age_transport_ms,tri_proc_ms,filter_proc_ms,photon_ms,photon_policy,measurement_age_ms,n_sats_req,n_sats_delivered,sats_requested,sats_delivered,run_id,target
2025-01-01T00:00:10.000000Z,2025-01-01T00:00:10.000000Z,2025-01-01T00:00:10.031522Z,2025-01-01T00:00:10.066522Z,29.685020446777344,31.522035598754883,15.0,20.0,27.435526948846757,max,93.95756254760164,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:11.000000Z,2025-01-01T00:00:11.000000Z,2025-01-01T00:00:11.031533Z,2025-01-01T00:00:11.066533Z,29.6938419342041,31.533002853393555,15.0,20.0,27.450085630026013,max,93.98308848341956,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:12.000000Z,2025-01-01T00:00:12.000000Z,2025-01-01T00:00:12.031543Z,2025-01-01T00:00:12.066544Z,29.703140258789062,31.543970108032227,15.0,20.0,27.464661022120577,max,94.0086311301528,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:13.000000Z,2025-01-01T00:00:13.000000Z,2025-01-01T00:00:13.031553Z,2025-01-01T00:00:13.066554Z,29.710054397583008,31.553983688354492,15.0,20.0,27.479253059461165,max,94.03323674781566,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:14.000000Z,2025-01-01T00:00:14.000000Z,2025-01-01T00:00:14.031564Z,2025-01-01T00:00:14.066565Z,29.71792221069336,31.564950942993164,15.0,20.0,27.49386167652104,max,94.0588126195142,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:15.000000Z,2025-01-01T00:00:15.000000Z,2025-01-01T00:00:15.031576Z,2025-01-01T00:00:15.066576Z,29.726028442382812,31.576156616210938,15.0,20.0,27.50848680791576,max,94.0846434241267,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:16.000000Z,2025-01-01T00:00:16.000000Z,2025-01-01T00:00:16.031587Z,2025-01-01T00:00:16.066587Z,29.73318099975586,31.58712387084961,15.0,20.0,27.523128388403123,max,94.11025225925273,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:17.000000Z,2025-01-01T00:00:17.000000Z,2025-01-01T00:00:17.031597Z,2025-01-01T00:00:17.066597Z,29.7391414642334,31.597137451171875,15.0,20.0,27.53778635288296,max,94.13492380405484,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:18.000000Z,2025-01-01T00:00:18.000000Z,2025-01-01T00:00:18.031608Z,2025-01-01T00:00:18.066608Z,29.746294021606445,31.608104705810547,15.0,20.0,27.552460636396948,max,94.16056534220749,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:19.000000Z,2025-01-01T00:00:19.000000Z,2025-01-01T00:00:19.031619Z,2025-01-01T00:00:19.066619Z,29.752016067504883,31.61907196044922,15.0,20.0,27.56715117412851,max,94.18622313457773,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:20.000000Z,2025-01-01T00:00:20.000000Z,2025-01-01T00:00:20.031630Z,2025-01-01T00:00:20.066630Z,29.758214950561523,31.63003921508789,15.0,20.0,27.58185790140256,max,94.21189711649045,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.031641Z,2025-01-01T00:00:21.066641Z,29.76393699645996,31.641006469726562,15.0,20.0,27.596580753685437,max,94.23758722341199,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.031651Z,2025-01-01T00:00:22.066651Z,29.768943786621094,31.651020050048828,15.0,20.0,27.610924989445273,max,94.2619450394941,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.031661Z,2025-01-01T00:00:23.066661Z,29.773950576782227,31.661033630371094,15.0,20.0,27.62528539640714,max,94.28631902677823,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.031671Z,2025-01-01T00:00:24.066671Z,29.77895736694336,31.67104721069336,15.0,20.0,27.639661909905026,max,94.31070912059839,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.031681Z,2025-01-01T00:00:25.066681Z,29.783010482788086,31.681060791015625,15.0,20.0,27.654054465411125,max,94.33511525642675,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.031692Z,2025-01-01T00:00:26.066692Z,29.78801727294922,31.692028045654297,15.0,20.0,27.668462998535542,max,94.36049104418984,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.031702Z,2025-01-01T00:00:27.066702Z,29.792070388793945,31.702041625976562,15.0,20.0,27.682887445026296,max,94.38492907100286,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.031712Z,2025-01-01T00:00:28.066712Z,29.795169830322266,31.712055206298828,15.0,20.0,27.69732774076902,max,94.40938294706785,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.031722Z,2025-01-01T00:00:29.066722Z,29.798030853271484,31.722068786621094,15.0,20.0,27.71178382178686,max,94.43385260840796,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.031733Z,2025-01-01T00:00:30.066733Z,29.80208396911621,31.733036041259766,15.0,20.0,27.726255624240302,max,94.45929166550007,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.031743Z,2025-01-01T00:00:31.066743Z,29.803991317749023,31.74304962158203,15.0,20.0,27.74074308442698,max,94.48379270600901,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.031753Z,2025-01-01T00:00:32.066753Z,29.806852340698242,31.753063201904297,15.0,20.0,27.755246138781544,max,94.50830934068584,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.031764Z,2025-01-01T00:00:33.066764Z,29.808998107910156,31.76403045654297,15.0,20.0,27.76976472387541,max,94.53379518041838,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.031774Z,2025-01-01T00:00:34.066774Z,29.81114387512207,31.774044036865234,15.0,20.0,27.7842987764167,max,94.55834281328194,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.031785Z,2025-01-01T00:00:35.066785Z,29.81400489807129,31.785011291503906,15.0,20.0,27.798848233249945,max,94.58385952475385,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.031795Z,2025-01-01T00:00:36.066795Z,29.815196990966797,31.795024871826172,15.0,20.0,27.813413031355992,max,94.60843790318216,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.031805Z,2025-01-01T00:00:37.066805Z,29.815196990966797,31.805038452148438,15.0,20.0,27.82799310785174,max,94.63303156000018,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.031816Z,2025-01-01T00:00:38.066816Z,29.816865921020508,31.81600570678711,15.0,20.0,27.842588399990042,max,94.65859410677714,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.031826Z,2025-01-01T00:00:39.066826Z,29.816865921020508,31.826019287109375,15.0,20.0,27.857198845159484,max,94.68321813226886,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.031836Z,2025-01-01T00:00:40.066837Z,29.817819595336914,31.836986541748047,15.0,20.0,27.871824380884146,max,94.7088109226322,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.031847Z,2025-01-01T00:00:41.066847Z,29.818058013916016,31.847000122070312,15.0,20.0,27.886464944823505,max,94.73346506689381,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.031857Z,2025-01-01T00:00:42.066858Z,29.819011688232422,31.857967376708984,15.0,20.0,27.90112047477216,max,94.75908785148114,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.031867Z,2025-01-01T00:00:43.066868Z,29.817819595336914,31.86798095703125,15.0,20.0,27.915790908659666,max,94.78377186569091,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:44.000000Z,2025-01-01T00:00:44.000000Z,2025-01-01T00:00:44.031878Z,2025-01-01T00:00:44.066879Z,29.817819595336914,31.878948211669922,15.0,20.0,27.930476184550393,max,94.80942439622032,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:45.000000Z,2025-01-01T00:00:45.000000Z,2025-01-01T00:00:45.031888Z,2025-01-01T00:00:45.066889Z,29.816865921020508,31.888961791992188,15.0,20.0,27.945176240643228,max,94.83413803263542,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:46.000000Z,2025-01-01T00:00:46.000000Z,2025-01-01T00:00:46.031899Z,2025-01-01T00:00:46.066900Z,29.816865921020508,31.89992904663086,15.0,20.0,27.959891015271435,max,94.8598200619023,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:47.000000Z,2025-01-01T00:00:47.000000Z,2025-01-01T00:00:47.031909Z,2025-01-01T00:00:47.066910Z,29.814720153808594,31.909942626953125,15.0,20.0,27.974620446902467,max,94.88456307385559,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:48.000000Z,2025-01-01T00:00:48.000000Z,2025-01-01T00:00:48.031920Z,2025-01-01T00:00:48.066920Z,29.81400489807129,31.920909881591797,15.0,20.0,27.989364474137727,max,94.91027435572953,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
2025-01-01T00:00:49.000000Z,2025-01-01T00:00:49.000000Z,2025-01-01T00:00:49.031931Z,2025-01-01T00:00:49.066931Z,29.813051223754883,31.93187713623047,15.0,20.0,28.00412303571234,max,94.93600017194281,7,7,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3",20251025T211158Z,HGV_330
