epoch_utc,x_km,y_km,z_km,vx_kmps,vy_kmps,vz_kmps,ax_kmps2,ay_kmps2,az_kmps2,ax_g,ay_g,az_g,nis,did_update,R_inflation,R_floor_std_m,Nsats,beta_min_deg,beta_mean_deg,condA
2025-01-01T00:00:00.000000Z,3903.1291990636137,2007.572867083087,4766.310300369921,-1.80001172986467,-2.5460470504334207,2.922914386373716,0.03045458271880253,-0.07803100993886711,-0.15860117632523926,3.1055031757840372,-7.956948594970465,-16.17281908962176,0.012125101372275456,True,1.0,,11,,,
2025-01-01T00:00:01.000000Z,3901.2705639165847,2004.980951261699,4769.245545104183,-1.8413233574062327,-2.630586901593762,2.853693052760882,0.028278715590752443,-0.07822835035302751,-0.15589128456750748,2.883626477008198,-7.977071716949979,-15.896487033544327,0.014197011623019125,True,1.0,,11,,,
2025-01-01T00:00:02.000000Z,3899.5737343589776,2002.2064339088424,4771.821134730392,-1.72065922853545,-2.7847726410469007,2.5557841628202165,0.04966813344552082,-0.09700285164307182,-0.18918235467386119,5.064740094274887,-9.8915380525533,-19.2912314270277,0.20376520186653357,True,1.0,,11,,,
2025-01-01T00:00:03.000000Z,3897.8818827045916,1999.6709420541777,4774.372271897672,-1.6724146261883406,-2.65218039345551,2.437129068383391,0.047678116359511295,-0.014466730567913727,-0.1634319140747843,4.861814825604187,-1.4751959708885019,-16.665417250007323,0.356129152217636,True,1.0,,11,,,
2025-01-01T00:00:04.000000Z,3896.158640619757,1996.754793565141,4776.748019896805,-1.6782299726771168,-2.8582440276231216,2.2885418003837796,0.03042592878356044,-0.0780986982679522,-0.1585785915227103,3.1025812875508394,-7.96385088363021,-16.170516080691193,0.2526840191795855,True,1.0,,11,,,
2025-01-01T00:00:05.000000Z,3894.652448904409,1994.1176487911794,4779.278762085201,-1.545259363511455,-2.7640403433642584,2.3435673553487315,0.05936222091428828,-0.029025011641146355,-0.097610414509864,6.053261910467721,-2.959727495235004,-9.953492223120435,0.8385316633202469,True,1.0,,11,,,
2025-01-01T00:00:06.000000Z,3892.73190923521,1991.2543247266437,4781.337286238531,-1.7196229880813907,-2.8414439621158776,2.1091725086766733,0.0021257224734471183,-0.0407491245257524,-0.13118478944860498,0.21676336704655702,-4.155254294356625,-13.377125669683835,1.2244215766902984,True,1.0,,11,,,
2025-01-01T00:00:07.000000Z,3891.1787684072506,1988.285753811684,4783.860515315631,-1.633222170669661,-2.936675366428471,2.2224834916087026,0.02026598997864021,-0.05249628613627834,-0.07853936265598147,2.066555855326764,-5.353131409429146,-8.008786145725754,2.070655485209727,True,1.0,,11,,,
2025-01-01T00:00:08.000000Z,3889.1643466551004,1985.4903546363937,4786.457497998308,-1.7911710974203363,-2.9122252295415367,2.3324843414782186,-0.014126587776729586,-0.0374791789777735,-0.042123144739843035,-1.4405110589986985,-3.8218126452737176,-4.295365363283388,3.597930452674598,True,1.0,,11,,,
2025-01-01T00:00:09.000000Z,3887.4649321215716,1982.6521798553676,4788.92561432182,-1.7647299291295193,-2.911466850973448,2.3551126091967567,-0.007027058836310863,-0.030745597222233998,-0.030673374063373178,-0.7165605824936,-3.135178396520116,-3.1278136839158304,0.5174857438595566,True,1.0,,11,,,
2025-01-01T00:00:10.000000Z,3885.4973106716297,1979.9002218500589,4791.571760950139,-1.8478483158633974,-2.8751306842761166,2.441277858113689,-0.019659098172926347,-0.019511257195716232,-0.011283794591002587,-2.0046701139457763,-1.9895945298054107,-1.1506268288357988,2.60261109257602,True,1.0,,11,,,
2025-01-01T00:00:11.000000Z,3883.941653435423,1976.8077554416739,4793.959979012564,-1.759656777182431,-2.9694399630964474,2.412851209443532,-0.0025491289480823257,-0.031559959181091134,-0.014060440265055221,-0.2599388117330919,-3.218220205788025,-1.4337658899884487,2.514602169356434,True,1.0,,11,,,
2025-01-01T00:00:12.000000Z,3882.113549511801,1973.86104319647,4796.449499726443,-1.7850739341620712,-2.9876455662964605,2.4273669194026577,-0.006101088643918808,-0.02942488222802753,-0.009598218158070437,-0.6221379007019531,-3.000502947288578,-0.9787458671483572,0.2732634608319232,True,1.0,,11,,,
2025-01-01T00:00:13.000000Z,3880.4306272293707,1971.0090740251878,4799.0764125964115,-1.757336764249764,-2.9676221796087137,2.4853683670137316,-0.0010599122302310682,-0.021806132815985,0.0009089717385784065,-0.10808096855002149,-2.2236067174809953,0.09268932189671361,1.665379660600522,True,1.0,,11,,,
2025-01-01T00:00:14.000000Z,3878.5383032785717,1968.037070595623,4801.67348657196,-1.801634512057017,-2.986673106608386,2.522479854384637,-0.007721794687636714,-0.021245144826365255,0.006578370693923053,-0.7874039236269994,-2.16640186265088,0.6708071251572201,0.7292821834973757,True,1.0,,11,,,
2025-01-01T00:00:15.000000Z,3876.732807869171,1965.0397749166013,4804.199255611692,-1.8093563067446536,-3.007918251434751,2.52905822507856,-0.007721794687636714,-0.021245144826365255,0.006578370693923053,-0.7874039236269994,-2.16640186265088,0.6708071251572201,9.094762015570257,False,1.0,,11,,,
