epoch_utc,meas_gen_epoch_utc,tri_ready_epoch_utc,age_transport_ms,proc_latency_ms,photon_ms,photon_policy,age_total_ms,leader_id,best_ground,t_first_arrive_leader_s,t_last_arrive_leader_s,t_publish_s,n_sats_req,n_sats_used,sats_requested,sats_used,run_id,target,path_down
2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.169506Z,169.50607299804688,15.0,87.43709499883889,max,256.9431679968858,MEO_P1_S2,gs1,1735689621.0,1735689621.0756333,1735689621.169506,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.169505Z,169.50583457946777,15.0,87.4419467213086,max,256.94778130077634,MEO_P1_S2,gs1,1735689622.0,1735689622.0756333,1735689622.1695058,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.169505Z,169.50583457946777,15.0,87.44681421483848,max,256.95264879430624,MEO_P1_S2,gs1,1735689623.0,1735689623.0756333,1735689623.1695058,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.169505Z,169.50535774230957,15.0,87.45169747787678,max,256.95705522018636,MEO_P1_S2,gs1,1735689624.0,1735689624.075633,1735689624.1695054,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.169505Z,169.50511932373047,15.0,87.45659650890975,max,256.9617158326402,MEO_P1_S2,gs1,1735689625.0,1735689625.075633,1735689625.1695051,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.169505Z,169.50511932373047,15.0,87.46151130646176,max,256.96663063019224,MEO_P1_S2,gs1,1735689626.0,1735689626.075633,1735689626.1695051,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.169504Z,169.50488090515137,15.0,87.46644186909498,max,256.97132277424635,MEO_P1_S2,gs1,1735689627.0,1735689627.075633,1735689627.169505,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.169504Z,169.50464248657227,15.0,87.47138819540956,max,256.9760306819818,MEO_P1_S2,gs1,1735689628.0,1735689628.075633,1735689628.1695046,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.169504Z,169.50464248657227,15.0,87.47635028404346,max,256.9809927706157,MEO_P1_S2,gs1,1735689629.0,1735689629.075633,1735689629.1695046,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.169504Z,169.50440406799316,15.0,87.48132813367248,max,256.98573220166566,MEO_P1_S2,gs1,1735689630.0,1735689630.075633,1735689630.1695044,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.169504Z,169.50416564941406,15.0,87.48632174301015,max,256.9904873924242,MEO_P1_S2,gs1,1735689631.0,1735689631.0756328,1735689631.1695042,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.169503Z,169.50392723083496,15.0,87.49133111080762,max,256.99525834164257,MEO_P1_S2,gs1,1735689632.0,1735689632.0756328,1735689632.169504,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.169503Z,169.50368881225586,15.0,87.49635623585375,max,257.0000450481096,MEO_P1_S2,gs1,1735689633.0,1735689633.0756328,1735689633.1695037,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.169503Z,169.50368881225586,15.0,87.501397116975,max,257.00508592923086,MEO_P1_S2,gs1,1735689634.0,1735689634.0756328,1735689634.1695037,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
