epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ax_mps2,ay_mps2,az_mps2
2025-01-01T00:02:19.000000Z,3611168.5487041366,1598012.9303103972,5055425.622017603,-2474.3120222142898,-3086.714862561086,1622.010421350133,-3.957199037191458,1.6476305746473372,-2.5845070763025433
2025-01-01T00:02:20.000000Z,3608692.251169333,1594927.0348036771,5057046.3327343585,-2478.3362664182205,-3084.6937080937205,1619.6983914757147,-4.022457963204943,2.390718118113,-1.991503354627639
2025-01-01T00:02:21.000000Z,3606211.8761713,1591843.5428942095,5058665.018800555,-2482.3569381406996,-3081.93342632486,1618.0274146408774,-3.9105963381007314,3.1101421338971704,-1.2786420625634491
2025-01-01T00:02:22.000000Z,3603727.537293052,1588763.1679510274,5060282.38756364,-2486.157459094422,-3078.473423825926,1617.1411073505878,-3.580386762623675,3.796789518382866,-0.4140761077869683
2025-01-01T00:02:23.000000Z,3601239.5612531113,1585686.596046558,5061899.301015256,-2489.517711665947,-3074.3398472880945,1617.1992624253037,-3.0384562918916345,4.468111340363976,0.6095458713825792
2025-01-01T00:02:24.000000Z,3598748.50186972,1582614.4882564512,5063516.786088491,-2492.234371678205,-3069.537201145198,1618.360199093353,-2.3046334985410795,5.1477599200443365,1.788583064917475
2025-01-01T00:02:25.000000Z,3596255.092509755,1579547.5216442675,5065136.021413443,-2494.126978663029,-3064.044327448006,1620.7764285551384,-1.3805656769545749,5.847432663314976,3.122092610457912
2025-01-01T00:02:26.000000Z,3593760.247912394,1576486.3996015552,5066758.338945601,-2494.9955030321144,-3057.842335818568,1624.6043843142688,-0.1697139167226851,6.503407234558836,4.6156679226551205
2025-01-01T00:02:27.000000Z,3591265.1015036907,1573431.8369726303,5068385.230182071,-2494.4664064964745,-3051.037512978888,1630.0077644004489,1.4849557378329337,6.995940601394977,6.261019132100046
2025-01-01T00:02:28.000000Z,3588771.315099401,1570384.3245755974,5070018.354474402,-2492.0255915564485,-3043.8504546157783,1637.126422578469,3.5920541423838586,7.312943545228336,8.02303932304494
2025-01-01T00:02:29.000000Z,3586281.050320578,1567344.1360633988,5071659.483027228,-2487.282298211707,-3036.411625888431,1646.0538430465383,6.022995444363914,7.557759293878917,9.870981325395404
2025-01-01T00:02:30.000000Z,3583796.7505029775,1564311.5013238206,5073310.462160495,-2479.9796006677207,-3028.7349360280205,1656.8683852292595,8.576704802690074,7.929430825810414,11.839391098124906
2025-01-01T00:02:31.000000Z,3581321.0911192424,1561286.6661913428,5074973.219797687,-2470.1288886063267,-3020.5527642368106,1669.7326252427883,10.824696338968351,8.871566287998576,14.068782118847594
2025-01-01T00:02:32.000000Z,3578856.492725765,1558270.395795347,5076649.927410981,-2458.330207989784,-3010.9918034520233,1685.005949466955,13.19622537784744,11.087257112318184,17.486043510958552
2025-01-01T00:02:33.000000Z,3576404.430703263,1555264.6825844387,5078343.231696621,-2443.736437850632,-2998.3782500121742,1704.7047122647054,17.496553981560282,15.15008388942806,23.70321697834879
2025-01-01T00:02:34.000000Z,3573969.0198500636,1552273.6392953226,5080059.33683551,-2423.3371000266634,-2980.691635673167,1732.4123834236525,23.171125194523484,19.656746404303703,30.91496368148364
2025-01-01T00:02:35.000000Z,3571557.7565032095,1549303.2993130924,5081808.056463468,-2397.394187461585,-2959.064757203567,1766.5346396276727,27.962916840915568,22.35584361909423,35.52397442818619
2025-01-01T00:02:36.000000Z,3569174.2314751404,1546355.5097809157,5083592.406114765,-2367.4112663448323,-2935.9799484349787,1803.4603322800249,32.395927209290676,23.434403253544588,38.07532959571108
2025-01-01T00:02:37.000000Z,3566822.93397052,1543431.3394162224,5085414.977128028,-2332.6023330430035,-2912.1959506964777,1842.685298819095,37.45057623134926,23.821599770220928,40.06146045331843
2025-01-01T00:02:38.000000Z,3564509.0268090544,1540531.1178795225,5087277.776712404,-2292.5101138821337,-2888.336748894537,1883.5832531866615,42.717215410550125,23.74022307136329,41.4138083870057
2025-01-01T00:02:39.000000Z,3562237.9137427555,1537654.665918433,5089182.143634401,-2247.167902221903,-2864.715504553751,1925.5129155931063,47.6775278437417,23.55847986007575,42.18556026392616
2025-01-01T00:02:40.000000Z,3560014.6910046106,1534801.686870415,5091128.80254359,-2197.1550581946503,-2841.219789174386,1967.954373714514,51.813201971235685,23.70330723701045,42.543180140666664
2025-01-01T00:02:41.000000Z,3557843.6036263662,1531972.2263400846,5093118.05238183,-2143.541498279432,-2817.30889007973,2010.5992758744396,54.70167149533518,24.540205661091026,42.68994739209302
2025-01-01T00:02:42.000000Z,3555727.608008052,1529167.0690902555,5095150.001095339,-2087.75171520398,-2792.1393778522033,2053.3342684987,56.07889283110853,26.257839824131224,42.75936650065705
2025-01-01T00:02:43.000000Z,3553668.1001959583,1526387.9475843802,5097224.720918828,-2031.3837126172148,-2764.7932104314677,2096.1180088757537,55.8749710052507,28.795345167745836,42.74177507054992
2025-01-01T00:02:44.000000Z,3551664.8405828173,1523637.4826693926,5099342.23711309,-1976.0017731934784,-2734.5486875167117,2138.8178186398,54.23353614087682,31.838461045525037,42.48971392447129
2025-01-01T00:02:45.000000Z,3549716.0966495713,1520918.8502093467,5101502.356556107,-1922.9166403354611,-2701.1162883404177,2181.0974367246963,51.50681846449152,34.891301801777445,41.798417285783216
2025-01-01T00:02:46.000000Z,3547819.0073021464,1518235.2500927118,5103704.43198654,-1872.9881362644956,-2664.7660839131568,2222.4146532113664,48.202828653506,37.4042035304592,40.510638787643984
2025-01-01T00:02:47.000000Z,3545970.1203770423,1515589.3180415204,5105947.18586253,-1826.5109830284491,-2626.3078812794993,2262.1187142999843,44.875080485013314,38.91305149177788,38.583035262534395
2025-01-01T00:02:48.000000Z,3544165.9853360895,1512982.6343301528,5108228.66941514,-1783.237975294469,-2586.939980929601,2299.580723736435,41.982107109273784,39.140546533162706,36.083326591178775
2025-01-01T00:02:49.000000Z,3542403.6444264534,1510415.4380796612,5110546.347310003,-1742.5467688099016,-2548.026788213174,2334.285367482342,39.77070669247769,38.0334007597412,33.138031668262556
2025-01-01T00:02:50.000000Z,3540680.8917984697,1507886.5807537264,5112897.240150104,-1703.6965619095135,-2510.8731794101186,2365.8567870729603,38.23032046924345,35.743571160477586,29.879432336660106
2025-01-01T00:02:51.000000Z,3538996.2513026344,1505393.691720841,5115278.060884149,-1666.0861278714146,-2476.5396458922187,2394.044232155662,37.133158268989064,32.57873569399817,26.427825291175395
2025-01-01T00:02:52.000000Z,3537348.719542727,1502933.501461942,5117685.328614416,-1629.4302453715354,-2445.7157080221223,2418.712437655311,36.13830203260295,28.940137038182,22.9074429187458
2025-01-01T00:02:53.000000Z,3535737.3908118913,1500502.2603047967,5120115.485759459,-1593.8095238062087,-2418.6593718158547,2439.8591179931536,34.91490732971579,25.252606654597912,19.465584358666092
2025-01-01T00:02:54.000000Z,3534161.1004951145,1498096.1827183105,5122565.046850402,-1559.6004307121038,-2395.2104947129264,2457.6436063726433,33.23699399246834,21.890578319260385,16.265800368739292
2025-01-01T00:02:55.000000Z,3532618.189950467,1495711.839315371,5125030.772972205,-1527.335535821272,-2374.878215177334,2472.390718730632,31.021114761242643,19.11360383272404,13.451471258420495
2025-01-01T00:02:56.000000Z,3531106.429423472,1493346.4262879556,5127509.828287863,-1497.5582011896186,-2356.9832870474784,2484.5465488894843,27.64660884370096,16.64677900186507,10.743794843088835
2025-01-01T00:02:57.000000Z,3529623.073548088,1490997.872741276,5129999.866069984,-1472.04231813387,-2341.584657173604,2493.87830841681,21.946435507270508,13.768432646698784,7.497085492825136
2025-01-01T00:02:58.000000Z,3528162.344787204,1488663.2569736084,5132497.584904697,-1453.6653301750775,-2329.446421754081,2499.5407198751345,15.327677022782154,11.399350728606803,4.525985076092184
2025-01-01T00:02:59.000000Z,3526715.7428877377,1486338.9798977678,5134998.947509734,-1441.3869640883058,-2318.78595571639,2502.9302785689943,10.498765169410037,10.907420560892206,3.0908785450737923
2025-01-01T00:03:00.000000Z,3525279.5708590276,1484025.6850621756,5137503.445461835,-1432.6677998362577,-2307.6315806322964,2505.722476965282,7.186632262659259,11.180252959718928,2.3995105565991253
2025-01-01T00:03:01.000000Z,3523850.407288065,1481723.7167365032,5140010.3924636645,-1427.0136995629873,-2296.4254497969523,2507.7292996821925,4.522662142291665,10.953021948575042,1.5528243817389011
2025-01-01T00:03:02.000000Z,3522425.5434599016,1479432.8341625817,5142518.904061199,-1423.622475551674,-2285.7255367351463,2508.82812572876,2.6360172405838966,10.253082505136264,0.6477918718010187
2025-01-01T00:03:03.000000Z,3521003.162336962,1477152.265663033,5145028.048715122,-1421.7416650818195,-2275.91928478668,2509.0248834257945,1.3443610549438745,9.299601507314948,-0.2173532736487686
2025-01-01T00:03:04.000000Z,3519582.060129738,1474880.9955930084,5147536.953828051,-1420.9337534417864,-2267.1263337205164,2508.3934191814624,0.3844561997102573,8.298103585839272,-1.0020153631921858
2025-01-01T00:03:05.000000Z,3518161.2948300783,1472618.012995592,5150044.835553485,-1420.972752682399,-2259.3230776150012,2507.02085269941,-0.3839524097274989,7.3368902407819405,-1.702375856693834
2025-01-01T00:03:06.000000Z,3516740.114624373,1470362.3494377783,5152550.99553345,-1421.7016582612414,-2252.4525532389525,2504.9886674680747,-1.0245033513056114,6.44407413812587,-2.3256434807553887
2025-01-01T00:03:07.000000Z,3515317.891513556,1468113.107889114,5155054.812888421,-1423.0217593850102,-2246.4349293387495,2502.3695657378994,-1.5864011804806069,5.636430297687184,-2.880897303344682
2025-01-01T00:03:08.000000Z,3513894.071105603,1465869.4795791009,5157555.734664925,-1424.8744606222026,-2241.179692643578,2499.2268728613853,-2.097988400957547,4.917862278933171,-3.376913189189509
2025-01-01T00:03:09.000000Z,3512468.1425923114,1463630.7485038268,5160053.266634144,-1427.217736186925,-2236.599204780883,2495.6157393595204,-2.541894952300936,4.267947432643268,-3.818144553573802
2025-01-01T00:03:10.000000Z,3511039.6356332293,1461396.281169539,5162546.966143644,-1429.9582505268045,-2232.6437977782916,2491.5905837542377,-2.853522227145731,3.642095465620514,-4.203475983114913
2025-01-01T00:03:11.000000Z,3509608.2260912578,1459165.4609082702,5165036.447801652,-1432.9247806412168,-2229.315013849642,2487.2087873932905,-2.9993405393324792,3.0105674093938433,-4.536050342721865
2025-01-01T00:03:12.000000Z,3508173.786071947,1456937.6511418398,5167521.383718431,-1435.9569316054694,-2226.622662959504,2482.518483068794,-3.020894068060443,2.3799877986311913,-4.8296654666773975
2025-01-01T00:03:13.000000Z,3506736.312228047,1454712.2155823512,5170001.48476779,-1438.9665687773377,-2224.5550382523797,2477.549456459936,-2.9979235883802176,1.780447704542894,-5.0997576143126935
2025-01-01T00:03:14.000000Z,3505295.852934392,1452488.541065335,5172476.482631351,-1441.95277878223,-2223.061767550418,2472.3189678401686,-3.001060657086782,1.246675250818953,-5.353117384482175
2025-01-01T00:03:15.000000Z,3503852.4066704824,1450266.0920472504,5174946.12270347,-1444.9686900915112,-2222.061687750742,2466.8432216909714,-3.055558652151376,0.7941908333450556,-5.5879731476306915
2025-01-01T00:03:16.000000Z,3502405.915554209,1448044.4176898336,5177410.169074733,-1448.0638960865326,-2221.473385883728,2461.1430215449072,-3.152582032023929,0.4188931993558071,-5.8006017613224685
2025-01-01T00:03:17.000000Z,3500956.2788783093,1445823.145275483,5179868.40874656,-1451.273854155559,-2221.22390135203,2455.2420181683265,-3.278218031511642,0.1111404047696851,-5.989401617087424
2025-01-01T00:03:18.000000Z,3499503.367845898,1443601.9698871295,5182320.653111069,-1454.620332149556,-2221.2511050741887,2449.1642183107324,-3.420051772147417,-0.1400023684836924,-6.15491553209722
2025-01-01T00:03:19.000000Z,3498047.03821401,1441380.6430653343,5184766.737183182,-1458.113957699854,-2221.5039060889976,2442.932187104132,-3.5684072327567264,-0.3450720229884609,-6.29906434728764
2025-01-01T00:03:20.000000Z,3496587.1399304983,1439158.9620749515,5187206.517485278,-1461.7571466150694,-2221.9412491201656,2436.566089616157,-3.716365247964859,-0.5133475251495838,-6.424403828568757
2025-01-01T00:03:21.000000Z,3495123.52392078,1436936.7605670942,5189639.869362414,-1465.5466881957836,-2222.530601139297,2430.0833794469945,-3.8593153725378215,-0.6525522457086481,-6.533602035371587
2025-01-01T00:03:22.000000Z,3493656.0465541068,1434713.900872673,5192066.684244172,-1469.475777360145,-2223.246353611583,2423.498885545414,-3.9944105986505742,-0.7688800761825405,-6.629141062963754
2025-01-01T00:03:23.000000Z,3492184.57236606,1432490.267859871,5194486.867133505,-1473.5355093930848,-2224.068361291662,2416.825097321067,-4.119992427295074,-0.8672671004896984,-6.713215946918353
2025-01-01T00:03:24.000000Z,3490708.9755353206,1430265.7641500896,5196900.334438814,-1477.7157622147352,-2224.9808878125623,2410.0724536515772,-4.234965268173255,-0.9518757354817352,-6.787791481707245
2025-01-01T00:03:25.000000Z,3489229.1408416303,1428040.306084246,5199307.012040808,-1482.0054399294313,-2225.9721127626253,2403.2495143576525,-4.338728997972794,-1.0260814497596584,-6.854538329411298
2025-01-01T00:03:26.000000Z,3487744.9646554617,1425813.8199245643,5201706.833467529,-1486.3932202106807,-2227.0330507120816,2396.363376992754,-4.431604567100294,-1.091991631896235,-6.914638592163101
2025-01-01T00:03:27.000000Z,3486256.354401209,1423586.2399828215,5204099.738794793,-1490.868649063632,-2228.156096026418,2389.4202371733263,-4.514593699714169,-1.1507138424203731,-6.968875186285004
2025-01-01T00:03:28.000000Z,3484763.2273573345,1421357.5077325115,5206485.673941876,-1495.422407610109,-2229.3344783969223,2382.4256266201846,-4.588769159163348,-1.203035173879471,-7.017874393379316
2025-01-01T00:03:29.000000Z,3483265.5095859887,1419127.571026028,5208864.590048034,-1500.0461873819586,-2230.5621663741767,2375.3844883865677,-4.655084769241512,-1.2496529992786236,-7.062192079145461
2025-01-01T00:03:30.000000Z,3481763.1349825705,1416896.3833997631,5211236.442918649,-1504.732577148592,-2231.8337843954796,2368.3012424618937,-4.714387582964264,-1.2911863946937956,-7.102322287159041
2025-01-01T00:03:31.000000Z,3480256.0444316915,1414663.903457237,5213601.1925329575,-1509.4749625478871,-2233.1445391635643,2361.1798438122496,-4.767429979867302,-1.3281849809573032,-7.138704359065741
2025-01-01T00:03:32.000000Z,3478744.1850574748,1412430.094321436,5215958.802606273,-1514.2674371083267,-2234.490154357394,2354.023833743762,-4.814880421618,-1.3611367989797143,-7.171729216817766
2025-01-01T00:03:33.000000Z,3477227.509557475,1410194.9231485222,5218309.240200445,-1519.1047233911231,-2235.866812761524,2346.836385378614,-4.875671760411933,-1.4032493807026185,-7.214013630058616
2025-01-01T00:03:34.000000Z,3475705.9756106925,1407958.360695913,5220652.475377031,-1524.0187806291506,-2237.296653118799,2339.595806483645,-4.9848331226967275,-1.4789089225814678,-7.289025354664773
2025-01-01T00:03:35.000000Z,3474179.4719962166,1405720.3298422846,5222988.431813412,-1529.0743896365166,-2238.8246306066867,2332.2583346692845,-5.102027109125629,-1.5599752781563438,-7.369884556857869
2025-01-01T00:03:36.000000Z,3472647.8268314195,1403480.7114346996,5225316.992046369,-1534.2228348474018,-2240.416603675112,2324.8560373699293,-5.154900215216912,-1.5960757014690898,-7.408122654771432
2025-01-01T00:03:37.000000Z,3471111.0263265218,1401239.4966349343,5227638.143888152,-1539.3841900669504,-2242.016782009625,2317.4420893597417,-5.166979883448221,-1.603683800378349,-7.419265954289585
2025-01-01T00:03:38.000000Z,3469569.0584512856,1398996.6778706803,5229951.876225089,-1544.5567946142985,-2243.623971275869,2310.01750546135,-5.177491855691187,-1.6101649246411398,-7.429450054420158
2025-01-01T00:03:39.000000Z,3468021.912737293,1396752.2486923826,5232258.178899075,-1549.7391737783328,-2245.237111858907,2302.5831892509013,-5.186611111508682,-1.615645830752328,-7.438779609045014
2025-01-01T00:03:40.000000Z,3466469.580103729,1394506.2036469623,5234557.0426035905,-1554.9300168373156,-2246.8552629373735,2295.13994624326,-5.194492042530328,-1.62023829377722,-7.447347104316577
2025-01-01T00:03:41.000000Z,3464912.0527036185,1392258.5381665078,5236848.458791561,-1560.1281578633934,-2248.4775884464616,2287.688495042268,-5.201271017664112,-1.624040917842649,-7.455234542954713
2025-01-01T00:03:42.000000Z,3463349.323788002,1390009.2484700696,5239132.419593675,-1565.332558872644,-2250.103344773059,2280.22947715735,-5.207068586722016,-1.627140759374015,-7.462514695245773
2025-01-01T00:03:43.000000Z,3461781.3875858732,1387758.3314769615,5241408.917745876,-1570.5422950368377,-2251.7318699652096,2272.7634656517766,-5.211991410003975,-1.629614745557774,-7.469252196373418
2025-01-01T00:03:44.000000Z,3460208.2391979285,1385505.7847301392,5243677.946524979,-1575.7565416926518,-2253.3625742641743,2265.290972764604,-5.21613393642474,-1.631530909333378,-7.475504506612197
2025-01-01T00:03:45.000000Z,3458629.874502488,1383251.6063284334,5245939.499691405,-1580.974562909687,-2254.9949317838764,2257.812456638552,-5.219579873955809,-1.6329494680976495,-7.481322751380503
2025-01-01T00:03:46.000000Z,3457046.290072109,1380995.7948665714,5248193.571438256,-1586.1957014405634,-2256.6284732003696,2250.328327261843,-5.22240347659681,-1.6339237686479464,-7.486752460710704
2025-01-01T00:03:47.000000Z,3455457.483099607,1378738.3493820326,5250440.156345929,-1591.4193698628806,-2258.2627793211723,2242.838951717131,-5.224670667201281,-1.634501110529527,-7.491834216751158
2025-01-01T00:03:48.000000Z,3453863.4513323833,1376479.269307929,5252679.24934169,-1596.645042774966,-2259.8974754214287,2235.3446588283405,-5.22644002456218,-1.6347234675195068,-7.496604223269969
2025-01-01T00:03:49.000000Z,3452264.193014057,1374218.5544311898,5254910.845663586,-1601.872249912005,-2261.5322262562113,2227.845743270591,-5.227763645700179,-1.6346281204605475,-7.501094806706533
2025-01-01T00:03:50.000000Z,3450659.7068325593,1371956.204855417,5257134.940828231,-1607.1005700663663,-2263.16673166235,2220.3424692149274,-5.228687904193066,-1.6342482097097673,-7.505334855988622
2025-01-01T00:03:51.000000Z,3449049.991873924,1369692.220967865,5259351.530602016,-1612.329625720391,-2264.800722675631,2212.8350735586137,-5.229254115256481,-1.6336132198921405,-7.509350212058052
2025-01-01T00:03:52.000000Z,3447435.0475811185,1367426.6034100654,5261560.610975348,-1617.5590782968793,-2266.433958102134,2205.3237687908113,-5.229499117005616,-1.6327494065044448,-7.513164008734748
2025-01-01T00:03:53.000000Z,3445814.8737173304,1365159.3530516608,5263762.178139597,-1622.7886239544025,-2268.0662214886397,2197.808745541144,-5.229455787222832,-1.6316801701905206,-7.516796973301098
2025-01-01T00:03:54.000000Z,3444189.4703332097,1362890.470967088,5265956.228466431,-1628.017989871325,-2269.697318442515,2190.290174844209,-5.22915349341929,-1.6304263837519102,-7.52026769449003
2025-01-01T00:03:55.000000Z,3442558.8377375877,1360619.9584147758,5268142.758489286,-1633.2469309412409,-2271.3270742561435,2182.768210152164,-5.228618487366475,-1.62900668149814,-7.523592857178301
2025-01-01T00:03:56.000000Z,3440922.9764713272,1358347.8168185758,5270321.764886735,-1638.475226846058,-2272.9553318055114,2175.2429891298525,-5.227874260861427,-1.627437714370899,-7.526787450537085
2025-01-01T00:03:57.000000Z,3439281.8872838956,1356074.0477511648,5272493.244467545,-1643.7026794629635,-2274.5819496848853,2167.71463525109,-5.22694185085129,-1.6257343724719249,-7.529864951968193
2025-01-01T00:03:58.000000Z,3437635.5711124013,1353798.652919206,5274657.194157237,-1648.9291105477605,-2276.2068005504552,2160.183259225916,-5.225840111030266,-1.623909983318299,-7.532837488455698
2025-01-01T00:03:59.000000Z,3435984.0290628,1351521.634150064,5276813.610985997,-1654.1543596850242,-2277.829769651522,2152.6489602741785,-5.2245859551476315,-1.6219764853012748,-7.535715983249247
2025-01-01T00:04:00.000000Z,3434327.2623930313,1349242.993379903,5278962.492077786,-1659.3782824580558,-2279.450753521058,2145.1118272594176,-5.223194567719474,-1.619944581296295,-7.53851028252393
2025-01-01T00:04:01.000000Z,3432665.272497884,1346962.7326430215,5281103.834640516,-1664.6007488204632,-2281.0696588141145,2137.5719397091307,-5.221679593087174,-1.6178238752763718,-7.541229269467294
2025-01-01T00:04:02.000000Z,3430998.0608953903,1344680.8540622748,5283237.635957204,-1669.82164164423,-2282.6864012716105,2130.029368720483,-5.220053301425651,-1.615622991346754,-7.543880966259167
2025-01-01T00:04:03.000000Z,3429325.6292145955,1342397.3598404785,5285363.893377957,-1675.0408554233145,-2284.300904796808,2122.4841777766123,-5.218326736357994,-1.6133496802067384,-7.546472619986162
2025-01-01T00:04:04.000000Z,3427647.9791845437,1340112.2522526812,5287482.604312757,-1680.258295116946,-2285.913100632024,2114.9364234805107,-5.216509845573455,-1.6110109133878725,-7.549010787392035
2025-01-01T00:04:05.000000Z,3425965.1126243616,1337825.5336392145,5289593.766224918,-1685.4738751144614,-2287.522926623584,2107.3861562018283,-5.214611596195027,-1.608612966374494,-7.551501403562725
2025-01-01T00:04:06.000000Z,3424277.031434315,1335537.206399434,5291697.376625161,-1690.6875183093362,-2289.130326564773,2099.8334206733853,-5.2126400782726705,-1.606161492294632,-7.5539498438593
2025-01-01T00:04:07.000000Z,3422583.737587743,1333247.272986085,5293793.433066265,-1695.8991552710067,-2290.735249608173,2092.2782565141097,-5.2106025972170755,-1.6036615882185288,-7.5563609844539315
2025-01-01T00:04:08.000000Z,3420885.233123773,1330955.7359002177,5295881.933138189,-1701.1087235037703,-2292.33764974121,2084.7206987044774,-5.208505754591897,-1.6011178530170582,-7.558739248430356
2025-01-01T00:04:09.000000Z,3419181.5201407354,1328662.5976866025,5297962.874463674,-1706.3161667801903,-2293.937485314207,2077.160778017249,-5.206355519942008,-1.5985344389337115,-7.561088651884347
2025-01-01T00:04:10.000000Z,3417472.6007902124,1326367.8609295893,5300036.254694223,-1711.5214345436543,-2295.5347186190775,2069.5985214007087,-5.2041572944726795,-1.595915098034311,-7.563412846298888
2025-01-01T00:04:11.000000Z,3415758.477271648,1324071.5282493643,5302102.071506475,-1716.724481369136,-2297.129315510276,2062.033952324651,-5.2019159705378115,-1.593263222952373,-7.565715153235942
2025-01-01T00:04:12.000000Z,3414039.151827474,1321773.6022985687,5304160.322598873,-1721.92526648473,-2298.721245064982,2054.467091094237,-5.199635983328335,-1.590581883850973,-7.567998595070094
2025-01-01T00:04:13.000000Z,3412314.6267386787,1319474.0857592344,5306211.005688664,-1727.1237533357926,-2300.3104792779777,2046.897955134511,-5.197321354644373,-1.5878738609026186,-7.570265925955027
2025-01-01T00:04:14.000000Z,3410584.9043208025,1317172.9813400127,5308254.118509142,-1732.3199091940187,-2301.8969927867875,2039.3265592423268,-5.194975734339096,-1.5851416729274206,-7.572519655805081
2025-01-01T00:04:15.000000Z,3408849.9869202906,1314870.2917736608,5310289.658807148,-1737.5137048044708,-2303.480762623833,2031.7529158229008,-5.192602436989546,-1.582387603702955,-7.574762075208128
2025-01-01T00:04:16.000000Z,3407109.8769111936,1312566.019814765,5312317.6243407875,-1742.7051140679978,-2305.061767994194,2024.1770350919105,-5.190204475889914,-1.5796137258876115,-7.57699527638033
2025-01-01T00:04:17.000000Z,3405364.5766921546,1310260.1682376724,5314338.012877332,-1747.8941137562506,-2306.639990075608,2016.59892527014,-5.187784591456875,-1.5768219208694063,-7.5792211692314595
2025-01-01T00:04:18.000000Z,3403614.088683681,1307952.739834614,5316350.822191328,-1753.0806832509115,-2308.215411835932,2009.0185927534476,-5.185345276608132,-1.5740138970431872,-7.581441500922665
2025-01-01T00:04:19.000000Z,3401858.415325653,1305643.7374140006,5318356.050062839,-1758.2648043094669,-2309.788017869694,2001.4360422682948,-5.182888800511137,-1.5711912076803856,-7.583657868904993
2025-01-01T00:04:20.000000Z,3400097.559075062,1303333.1637988745,5320353.694275864,-1763.4464608519338,-2311.357794251293,1993.8512770156376,-5.180417231633328,-1.5683552654227242,-7.585871736519039
2025-01-01T00:04:21.000000Z,3398331.522403949,1301021.021825498,5322343.75261687,-1768.6256387727335,-2312.9247284005396,1986.2642987952568,-5.177932455437258,-1.565507354796864,-7.588084444403648
2025-01-01T00:04:22.000000Z,3396560.3077975167,1298707.3143420734,5324326.222873455,-1773.8023257628083,-2314.4888089608867,1978.6751081268303,-5.175436190445907,-1.562648645485751,-7.590297220507637
2025-01-01T00:04:23.000000Z,3394783.9177524233,1296392.0442075762,5326301.102833124,-1778.976511153625,-2316.050025691511,1971.0837043542415,-5.172930005588569,-1.559780202980619,-7.592511191498488
2025-01-01T00:04:24.000000Z,3393002.3547752094,1294075.2142906904,5328268.390282163,-1784.1481857739857,-2317.608369366848,1963.490085743833,-5.170415331260301,-1.556902996788267,-7.594727391377091
2025-01-01T00:04:25.000000Z,3391215.6213808754,1291756.8274688425,5330228.083004612,-1789.317341816146,-2319.1638316850876,1955.8942495714873,-5.167893473757431,-1.5540179105009884,-7.5969467693939805
2025-01-01T00:04:26.000000Z,3389423.720091577,1289436.8866273202,5332180.178781306,-1794.4839727215003,-2320.71640518785,1948.2961922050456,-5.165365628316067,-1.551125750411302,-7.599170196335763
2025-01-01T00:04:27.000000Z,3387626.6534354324,1287115.3946584668,5334124.675389022,-1799.648073072778,-2322.2660831859102,1940.695909178816,-5.16283288563136,-1.5482272512745112,-7.60139847220853
2025-01-01T00:04:28.000000Z,3385824.4239454316,1284792.3544609484,5336061.570599664,-1804.809638492763,-2323.812859690399,1933.0933952606283,-5.160296241287142,-1.5453230823623016,-7.603632333455607
2025-01-01T00:04:29.000000Z,3384017.034158447,1282467.768939086,5337990.862179543,-1809.9686655553523,-2325.356729350635,1925.4886445119048,-5.157756605301984,-1.5424138538655825,-7.605872457148507
2025-01-01T00:04:30.000000Z,3382204.486614321,1280141.641002247,5339912.547888688,-1815.125151703367,-2326.89768739813,1917.8816503463313,-5.155214810278267,-1.5395001228316687,-7.608119463548064
2025-01-01T00:04:31.000000Z,3380386.78385504,1277813.9735642895,5341826.625480236,-1820.2790951759089,-2328.435729596298,1910.2724055848084,-5.152671616873704,-1.5365823970059864,-7.6103739242535084
2025-01-01T00:04:32.000000Z,3378563.928423969,1275484.7695430545,5343733.092699857,-1825.4304949371144,-2329.970852192142,1902.6609024978245,-5.150127718807198,-1.533661138615571,-7.612636365229264
2025-01-01T00:04:33.000000Z,3376735.922865166,1273154.0318599057,5345631.947285231,-1830.5793506135233,-2331.5030518735293,1895.04713285435,-5.147583750775084,-1.5307367690838871,-7.614907267969102
2025-01-01T00:04:34.000000Z,3374902.769722742,1270821.7634393077,5347523.186965566,-1835.7256624386648,-2333.03232573031,1887.431087961886,-5.14504029112868,-1.5278096720576286,-7.617187076015398
2025-01-01T00:04:35.000000Z,3373064.4715402885,1268487.9672084448,5349406.809461155,-1840.8694311957809,-2334.5586712176446,1879.8127587023191,-5.142497867811471,-1.5248801966081371,-7.619476196356118
2025-01-01T00:04:36.000000Z,3371221.0308603505,1266152.6460968722,5351282.812482971,-1846.0106581742875,-2336.082086123526,1872.1921355691736,-5.13995696301572,-1.5219486602582035,-7.621775001985952
2025-01-01T00:04:37.000000Z,3369372.45022394,1263815.8030361978,5353151.193732293,-1851.149345121812,-2337.602568538161,1864.5692086983472,-5.137418013182469,-1.519015351019334,-7.624083834700286
2025-01-01T00:04:38.000000Z,3367518.732170107,1261477.4409597958,5355011.950900367,-1856.2854942006525,-2339.1201168255648,1856.9439678997733,-5.134881416102871,-1.5160805299528874,-7.626403006725013
2025-01-01T00:04:39.000000Z,3365659.8792355387,1259137.562802547,5356865.081668093,-1861.4191079540176,-2340.6347295980668,1849.3164026848972,-5.132347533828579,-1.513144433614798,-7.628732803510502
2025-01-01T00:04:40.000000Z,3363795.893954199,1256796.1715005997,5358710.583705737,-1866.5501892683096,-2342.1464056927944,1841.6865022927525,-5.129816691973247,-1.510207275452558,-7.631073484895751
